,tag,제 69 기,제 68 기,제 67 기
0,자산,,,
1,Ⅰ.유동자산,196687871088.0,178788069525.0,187924542559.0
2,"(1)현금및현금성자산 (주4,5,6)",75832714397.0,54295635397.0,35903283150.0
5,"(4)기타금융자산 (주5,6,11)",0.0,19990000.0,680000.0
7,(6)당기법인세자산,0.0,496414684.0,0.0
8,(7)재고자산 (주12),47598990206.0,50810940506.0,48083456867.0
9,(8)기타유동자산 (주13),1506366619.0,1759254101.0,1461432222.0
10,Ⅱ.매각예정비유동자산,4399969132.0,0.0,0.0
11,(1)유형자산(매각예정비유동자산) (주39),4399969132.0,0.0,0.0
12,Ⅲ.비유동자산,511067988691.0,493482243302.0,469941507108.0
16,"(4)기타금융자산 (주5,6,11)",4470000.0,4470000.0,24460000.0
18,(6)유형자산 (주14),274401318536.0,268082540693.0,259686643185.0
19,"(7)사용권자산 (주14,37)",2240297021.0,1655731039.0,0.0
20,(8)무형자산 (주15),4728272689.0,5348957654.0,5922678762.0
23,(11)기타비유동자산 (주13),1865459009.0,1889525262.0,1854733078.0
24,(12)순확정급여자산 (주23),409914172.0,1124423244.0,2285085021.0
25,(13)이연법인세자산 (주24),94821375.0,72480648.0,0.0
26,자산총계,712155828911.0,672270312827.0,657866049667.0
27,부채,,,
28,Ⅰ.유동부채,68582777262.0,59914685663.0,60379468884.0
31,"(3)리스부채 (주4,14,37)",687111033.0,454050930.0,0.0
32,(4)당기법인세부채,592415497.0,803605097.0,543593584.0
33,"(5)기타금융부채 (주4,5,6,18,37)",11929040497.0,8455377798.0,9436899911.0
34,"(6)기타유동부채 (주20,21,35)",4894400482.0,4193159364.0,3244523402.0
35,Ⅱ.비유동부채,61074062461.0,51175757580.0,47944040330.0
37,"(2)리스부채 (주4,14,37)",1582230448.0,1222521473.0,0.0
38,(3)순확정급여부채 (주23),14811854.0,52461925.0,0.0
39,"(4)기타금융부채 (주4,5,6,18,37)",1414265684.0,1609147859.0,975685803.0
40,(5)계약부채 (주21),112942281.0,108362418.0,105337082.0
41,(6)충당부채 (주22),855978934.0,851206580.0,2394364586.0
42,(7)이연법인세부채 (주24),41093833260.0,47332057325.0,44468652859.0
43,부채총계,129656839723.0,111090443243.0,108323509214.0
52,부채와자본총계,712155828911.0,672270312827.0,657866049667.0
