,tag,제 49 기,제 48 기,제 47 기
0,자산,,,
1,비유동자산,57013022097,59972232142,59510515097
2,유형자산,35958415400,35896613698,36811401532
3,사용권자산,1180607155,1350630175,0
5,영업권 이외의 무형자산,1190079316,1355046658,1492915894
7,이연법인세자산,4176920535,4047502387,4119429430
9,기타비유동금융자산,672560000,121575000,122015000
10,유동자산,139014027161,134032371616,126226236049
11,재고자산,71247385010,69402543082,63751910255
13,기타유동금융자산,61200000,748691888,9350000
15,현금및현금성자산,49100359554,44246924551,46651500382
16,자산총계,196027049258,194004603758,185736751146
26,부채,,,
27,비유동부채,20890212176,25663990174,25114633835
28,비유동리스부채,637387770,783591079,0
29,비유동충당부채,20252824406,24830399095,25064633835
31,유동부채,33345537519,31191950352,27621699371
33,유동리스부채,521209330,529441159,0
35,기타유동금융부채,1895672568,0,0
36,유동충당부채,5676558626,0,0
37,부채총계,54235749695,56855940526,52736333206
38,자본과부채총계,196027049258,194004603758,185736751146
