,tag,제 54 기,제 53 기,제 52 기
0,자산,,,
1,유동자산,3135849998310,2901788916958,2952247503442
2,현금및현금성자산,747991437420,589512193537,369360460705
7,유동성 상각후원가 측정 금융자산,31600000,101850000,152345000
8,파생상품자산,13802944727,6413547173,2065909334
9,확정계약자산,4997738510,16098973309,2421843357
14,기타유동자산,164193828383,142272794428,106436188097
15,당기법인세자산,12964202454,24705127203,17202155118
16,비유동자산,1619725904768,1663922882556,1667401106084
17,기타포괄손익-공정가치측정금융자산,30772569834,31195680619,31106861217
18,당기손익-공정가치측정금융자산,7103984266,6989477629,6925146886
19,상각후원가 측정 금융자산,786489152,734490000,466720000
20,파생상품자산,7583771426,3332156607,694365212
21,확정계약자산,74759252,1576893746,3730354430
23,유형자산,438293169323,428010737795,397918403598
24,무형자산,35289456074,35689175691,54811133010
28,기타비유동자산,12735727161,16441086871,14877677246
29,이연법인세자산,682456657541,758316271430,801853493369
30,자산총계,4755575903078,4565711799514,4619648609526
31,부채,,,
32,유동부채,2961081111463,2977490493635,3378225878557
39,파생상품부채,5330009920,32347078214,18610233713
40,확정계약부채,1631085835,673268969,750370752
43,기타유동부채,168524134381,119690184162,158166130254
44,당기법인세부채,12679050535,28200031601,11607032123
45,비유동부채,212759273246,293035068009,243566862927
46,파생상품부채,683399530,9627382762,16323881865
47,확정계약부채,,708949,204226
48,순확정급여부채,8575999271,48760934495,49973727370
49,기타비유동부채,189417448495,209081030750,153800278339
50,이연법인세부채,14082425950,25565011053,23468771127
51,부채총계,3173840384709,3270525561644,3621792741484
59,부채와 자본총계,4755575903078,4565711799514,4619648609526
