,tag,제 39 기,제 38 기,제 37 기
0,자산,,,
1,유동자산,1241961811850,1266526398298,1168023373914
2,현금및현금성자산,364820274640,375881408791,268803321686
4,단기금융자산,9125000,7150000,322690986
6,재고자산,216342558388,229809615419,220256725307
7,당기법인세자산,4355943,27097822,423682249
8,기타유동자산,70963759818,105860951584,97111471735
9,매각예정처분자산,130152923,,
10,비유동자산,1028523927729,970152627137,945811199561
12,장기금융자산,75760839127,6409234912,8271667417
15,유형자산,776099262636,871104105736,869282994383
16,무형자산,15376517357,18118566107,20318889979
18,사용권자산,3241437005,3082338455,
19,이연법인세자산,570716696,275190881,418042637
20,기타비유동자산,24650550183,16576926196,1643281898
21,자산총계,2270485739579,2236679025435,2113834573475
22,부채,,,
23,유동부채,461442514994,405603646941,381612594122
26,유동성장기부채,141570000,141570000,141570000
28,유동충당부채,9077352517,9515963270,8745207299
29,기타유동부채,129102246692,109458569970,78918378644
30,비유동부채,191514159279,205142331533,228946483131
32,확정급여부채,50783403524,56779803598,60507036470
33,이연법인세부채,71036697551,78546524194,98874479407
34,비유동충당부채,64198820632,64556749255,65718222302
35,기타비유동부채,999689072,1170446173,1363705522
36,부채총계,652956674273,610745978474,610559077253
47,자본과부채총계,2270485739579,2236679025435,2113834573475
