,tag,제 21 기,제 20 기,제 19 기
0,자산,,,
1,유동자산,3498862210765,2666271286380,2793376737397
2,현금및현금성자산,231494082539,296966141379,240368869807
3,단기금융자산,295695380456,160621019465,330708041695
4,파생상품자산,3827840162,1272113500,1498270791
6,재고자산,2034551066920,1623599803037,1696909562665
7,당기법인세자산,284928020,9959920241,66573143
8,기타유동자산,523235831573,183901156357,118282605943
9,비유동자산,240836247497,182633587736,155192421818
11,장기금융자산,1509452725,1596720656,0
12,당기손익인식금융자산,0,22675632840,32657651709
14,유형자산,6210621867,2394005716,361667273
15,무형자산,4554174773,2639807465,2885789457
16,기타비유동자산,199392006080,108473730805,64552164940
17,이연법인세자산,24943277612,40542817584,49004033089
18,자산총계,3739698458262,2848904874116,2948569159215
19,부채,,,
20,유동부채,1657774266404,1071072269299,1279135244148
21,단기금융부채,199866276796,115576332794,16876487293
22,파생상품부채,1265705290,65713923,168619555
24,당기법인세부채,17949137029,373568538,29162603136
25,기타유동부채,219846178651,264240973537,349813325410
26,비유동부채,148994447079,111938797578,33955420663
27,장기금융부채,3053423719,788347595,0
28,기타비유동부채,104449356049,111146612360,33722933307
29,이연법인세부채,41491667311,3837623,232487356
30,부채총계,1806768713483,1183011066877,1313090664811
40,자본과부채총계,3739698458262,2848904874116,2948569159215
