,tag,제 32 기,제 31 기,제 30 기
0,자산,,,
1,유동자산,2157636513778,2761075482410,2088914181681
2,현금및현금성자산,277564601241,591432320244,127878813993
4,당기손익공정가치금융자산,122301663426,107189084575,5829206950
5,상각후원가금융자산,43120000,,599999169
9,재고자산,7504060111,8127413611,8754558853
10,기타유동자산,19506192575,33619817310,64409402183
11,매각예정자산,1300000000,1300000000,
12,비유동자산,1448295617886,866081252462,753902076685
14,당기손익공정가치금융자산,242503224872,65173061121,29349854668
15,기타포괄손익공정가치금융자산,141999886041,118308752258,203901600
16,상각후원가금융자산,11100487791,11113359076,11176778872
19,관계기업에 대한 투자자산,2168072714,2434387339,2784626536
20,유형자산,99081191609,99405346135,82319277737
21,무형자산,54707959768,51051447926,49690009471
23,이연법인세자산,4178932641,,
24,기타비유동자산,8025302509,9286748453,4789827083
25,매각예정자산,8432494970,15629496090,
26,자산총계,3605932131664,3627156734872,2842816258366
27,부채,,,
28,유동부채,2662663406989,2612867544872,2131231408498
31,리스부채,1666990182,1656735548,
33,유동성장기부채,52899999996,53199986673,1816666668
35,당기법인세부채,4348418200,19594813188,27381248035
36,기타유동부채,5950851229,8621558229,2021203214
37,유동충당부채,191332448,90132412,
38,비유동부채,251727515531,395626090696,279907672856
40,리스부채,11450462550,12636779902,
43,확정급여부채,913007759,4038988478,2146966587
44,기타비유동부채,1655805326,2125989721,3705902523
45,비유동충당부채,1827854781,2262293341,2716909463
46,이연법인세부채,57285736393,33235994119,6317539605
47,부채총계,2914390922520,3008493635568,2411139081354
57,자본과부채총계,3605932131664,3627156734872,2842816258366
