,tag,제 26 기,제 25 기,제 24 기
0,자산,,,
1,유동자산,247072616782.0,283897472425.0,214537069463.0
2,현금및현금성자산,20751579498.0,23769832545.0,6518902971.0
6,당기손익-공정가치 측정 금융자산,,1500000000.0,
7,기타유동금융자산,18923949400.0,20006560135.0,1199884202.0
8,재고자산,84889045072.0,121711489509.0,97516139647.0
9,기타유동자산,9980844708.0,5182244566.0,9255513488.0
10,당기법인세자산,80885830.0,71880330.0,10937360.0
11,비유동자산,640132207605.0,449365149555.0,410421617556.0
14,유형자산,285758112370.0,307225211750.0,310951257555.0
15,사용권자산,147678410508.0,46266383225.0,
16,무형자산,61016857994.0,62921403350.0,60059923466.0
17,기타비유동금융자산,128442067117.0,17470510362.0,29232504032.0
18,기타비유동자산,1088866468.0,5933585222.0,4968820480.0
19,이연법인세자산,13969385618.0,7486359329.0,3382150519.0
20,자산총계,887204824387.0,733262621980.0,624958687019.0
21,부채,,,
22,유동부채,246738029087.0,260520251144.0,186666751906.0
24,기타유동금융부채,60068845245.0,67414365484.0,77918086049.0
25,유동리스부채,28575351096.0,14215456881.0,
27,유동성장기부채,100000000000.0,,1000000000.0
28,기타유동부채,15311658380.0,17212511029.0,15100717126.0
29,유동복구충당부채,397088160.0,360966119.0,
30,당기법인세부채,48649.0,463258712.0,3100487875.0
31,비유동부채,357186608102.0,157641406821.0,121386765837.0
35,기타비유동금융부채,8223102639.0,1269050468.0,1485207186.0
36,비유동리스부채,228440988076.0,36790311669.0,
37,복구충당부채,2482607392.0,1582759197.0,1421292884.0
38,순확정급여부채,12357092050.0,12947572178.0,13799251042.0
39,기타비유동부채,5820692039.0,5051713309.0,4181014725.0
40,부채총계,603924637189.0,418161657965.0,308053517743.0
50,자본과부채총계,887204824387.0,733262621980.0,624958687019.0
