,tag,제 11 기,제 10 기,제 9 기
0,자산,,,
1,유동자산,208494929631,187336827687,182920834287
2,현금및현금성자산,63152979838,51440592833,50778781971
5,기타유동금융자산,25274624451,9617088952,5595535257
6,기타유동자산,14615417271,6662464793,10818506225
7,당기법인세자산,4622193,334142497,128004837
8,재고자산,54864869255,44796187775,31638756223
9,매각예정비유동자산,667670990,,
10,비유동자산,893181234093,845051594954,909852609060
12,기타포괄손익-공정가치 측정 금융자산,882061638,1093806000,1258831000
13,당기손익-공정가치 측정 금융자산,26844613747,35184230097,44510937920
14,기타비유동금융자산,506893845,2982148127,2871192954
15,관계기업 및 공동기업투자자산,32495270891,44646971803,53854869874
16,이연법인세자산,3968423762,682110275,438714863
17,기타비유동자산,4606648695,5311026602,4324554062
18,유형자산,736593800652,669286947385,680061229825
19,무형자산,36269082094,9467967809,10913153301
21,자산총계,1101676163724,1032388422641,1092773443347
22,부채,,,
23,유동부채,221613091933,360232132611,334245053011
27,기타유동금융부채,6506838999,8804582702,712059578
28,당기법인세부채,7754024885,4039407759,7187459399
29,충당부채,4819766993,2466656445,3797962137
30,기타유동부채,10312721428,23753559771,17900022442
31,비유동부채,394049599927,284846190164,307158801780
34,기타비유동금융부채,16022621455,18533935567,6873243120
35,순확정급여부채,21236713087,18288352359,15184830888
36,충당부채,26373850209,29224491143,29340886668
37,이연법인세부채,74894162122,66931546230,63195451854
38,기타비유동부채,620469055,9239153706,11975777676
39,부채총계,615662691860,645078322775,641403854791
49,부채및자본총계,1101676163724,1032388422641,1092773443347
