,tag,제 5 기,제 4 기,제 3 기
0,자산,,,
1,유동자산,267685858310,200978238622,171906328623
2,현금및현금성자산,26933250583,37815626229,25950153261
3,유동성금융자산,92850000000,12670000000,11400000000
6,재고자산,62152825193,54100378100,42037087403
7,기타유동자산,6146675675,9586308305,6355255422
8,비유동자산,148815581199,99363436788,79464389325
10,비유동성금융자산,28560980742,7817889802,5586125221
12,유형자산,98690885061,71862099565,62919754605
13,무형자산,5401343980,4124588569,1316576729
14,사용권자산,2320817018,1896374159,
15,기타비유동자산,6547477542,1695165976,1629928778
16,이연법인세자산,478001346,4101101177,3214403563
17,자산총계,416501439509,300341675410,251370717948
18,부채,,,
19,유동부채,125041285428,96213051824,76135236008
23,당기법인세부채,6343526175,6050322163,6148108396
24,환불부채,3944657606,4168356152,4362089001
26,파생상품부채,17763395781,4574106726,2534651364
27,유동성리스부채,1173515516,854280150,
28,기타유동부채,17561438648,23440559196,19462043780
29,비유동부채,47956194432,5907304273,7553011797
33,기타비유동부채,9324415973,599800000,588502812
34,리스부채,1220197292,1380635593,
35,전환상환우선주부채,4381350634,3926868680,3903537062
36,부채총계,172997479860,102120356097,83688247805
46,자본과부채총계,416501439509,300341675410,251370717948
