,rcept_no,corp_cls,corp_code,corp_name,stock_knd,nm,relate,bsis_posesn_stock_co,bsis_posesn_stock_qota_rt,trmend_posesn_stock_co,trmend_posesn_stock_qota_rt,rm
0,20210316001146,Y,00956930,동아에스티,보통주,강정석,본인,"28,210",0.33,"28,210",0.33,-
1,20210316001146,Y,00956930,동아에스티,보통주,동아쏘시오홀딩스,계열사,"1,926,322",22.81,"1,968,765",23.32,장내매수
2,20210316001146,Y,00956930,동아에스티,보통주,상주학원,재단,"29,754",0.35,"29,754",0.35,-
3,20210316001146,Y,00956930,동아에스티,보통주,수석문화재단,재단,"45,338",0.54,"45,338",0.54,-
4,20210316001146,Y,00956930,동아에스티,보통주,이주섭,발행회사 임원,962,0.01,962,0.01,-
5,20210316001146,Y,00956930,동아에스티,보통주,신유석,발행회사 임원,"1,144",0.01,"1,144",0.01,-
6,20210316001146,Y,00956930,동아에스티,보통주,정수환,발행회사 임원,370,0.00,370,0.00,-
7,20210316001146,Y,00956930,동아에스티,보통주,방미영,발행회사 임원,0,0.00,290,0.00,신규선임
8,20210316001146,Y,00956930,동아에스티,보통주,도현미,발행회사 임원,0,0.00,50,0.00,신규선임
9,20210316001146,Y,00956930,동아에스티,보통주,김미경,발행회사 임원,0,0.00,295,0.00,신규선임
10,20210316001146,Y,00956930,동아에스티,보통주,박성근,계열사임원,190,0.00,190,0.00,-
11,20210316001146,Y,00956930,동아에스티,보통주,김민영,계열사임원,598,0.01,723,0.01,장내매수
12,20210316001146,Y,00956930,동아에스티,보통주,계,,"2,032,888",24.08,"2,076,091",24.59,-
13,20210316001146,Y,00956930,동아에스티,우선주,계,,-,-,-,-,-
