,rcept_no,corp_cls,corp_code,corp_name,stock_knd,nm,relate,bsis_posesn_stock_co,bsis_posesn_stock_qota_rt,trmend_posesn_stock_co,trmend_posesn_stock_qota_rt,rm
0,20231114001467,Y,00131780,SK네트웍스,보통주,SK(주),본인,"97,142,856",39.14,"97,142,856",39.14,-
1,20231114001467,Y,00131780,SK네트웍스,보통주,이천세,발행회사 임원,0,0.00,"4,123",0.00,주식 연계형 보상 제도 도입에 다른 Stock Grant
2,20231114001467,Y,00131780,SK네트웍스,보통주,임호,발행회사 임원,0,0.00,"4,123",0.00,주식 연계형 보상 제도 도입에 다른 Stock Grant
3,20231114001467,Y,00131780,SK네트웍스,보통주,정석우,발행회사 임원,0,0.00,"4,123",0.00,주식 연계형 보상 제도 도입에 다른 Stock Grant
4,20231114001467,Y,00131780,SK네트웍스,보통주,한국고등교육재단,비영리재단,"821,488",0.33,"821,488",0.33,-
5,20231114001467,Y,00131780,SK네트웍스,보통주,최신원,기타,"2,077,292",0.84,"2,077,292",0.84,-
6,20231114001467,Y,00131780,SK네트웍스,보통주,박상규,발행회사 임원,"100,000",0.04,"164,479",0.07,자사주 상여금 지급
7,20231114001467,Y,00131780,SK네트웍스,보통주,최성환,발행회사 임원,"4,686,836",1.89,"6,536,659",2.63,장내매수
8,20231114001467,Y,00131780,SK네트웍스,보통주,이호정,발행회사 임원,"20,000",0.01,0,0.00,사내이사직 사임
9,20231114001467,Y,00131780,SK네트웍스,보통주,박장석,기타,"50,000",0.02,"50,000",0.02,-
10,20231114001467,Y,00131780,SK네트웍스,보통주,이문영,발행회사 임원,200,0.00,"4,323",0.00,주식 연계형 보상 제도 도입에 다른 Stock Grant
11,20231114001467,Y,00131780,SK네트웍스,보통주,하영원,발행회사 임원,0,0.00,"4,123",0.00,주식 연계형 보상 제도 도입에 다른 Stock Grant
12,20231114001467,Y,00131780,SK네트웍스,보통주,계,,"104,898,672",42.27,"106,813,589",43.04,-
13,20231114001467,Y,00131780,SK네트웍스,우선주,계,,0,0.00,0,0.00,-
