,rcept_no,corp_cls,corp_code,corp_name,stock_knd,nm,relate,bsis_posesn_stock_co,bsis_posesn_stock_qota_rt,trmend_posesn_stock_co,trmend_posesn_stock_qota_rt,rm
0,20220331003351,K,00260930,에스엠,보통주,이수만,최대주주 본인,"4,392,368",18.73,"4,392,368",18.50,-
1,20220331003351,K,00260930,에스엠,보통주,안수욱,계열회사 등기임원,"10,000",0.04,0,0.00,소유주식 처분
2,20220331003351,K,00260930,에스엠,보통주,김지원,계열회사 등기임원,"12,000",0.05,"12,000",0.05,-
3,20220331003351,K,00260930,에스엠,보통주,윤성희,계열회사 등기임원,"10,705",0.05,"8,705",0.04,소유주식 처분
4,20220331003351,K,00260930,에스엠,보통주,이의영,계열회사 등기임원,"10,391",0.04,"10,000",0.04,추가 취득 및 소유주식 처분
5,20220331003351,K,00260930,에스엠,보통주,정선영,계열회사 등기임원,"5,500",0.02,"6,000",0.03,추가 취득 및 소유주식 처분
6,20220331003351,K,00260930,에스엠,보통주,이우용,계열회사 등기임원,"5,036",0.02,"5,861",0.02,추가 취득 및 소유주식 처분
7,20220331003351,K,00260930,에스엠,보통주,김대빈,계열회사 등기임원,"3,760",0.02,400,0.00,추가 취득 및 소유주식 처분
8,20220331003351,K,00260930,에스엠,보통주,이성수,발행회사 등기임원,"10,000",0.04,"6,500",0.03,소유주식 처분
9,20220331003351,K,00260930,에스엠,보통주,탁영준,발행회사 등기임원,"10,000",0.04,"10,000",0.04,-
10,20220331003351,K,00260930,에스엠,보통주,박준영,발행회사 등기임원,"13,200",0.06,"10,000",0.04,소유주식 처분
11,20220331003351,K,00260930,에스엠,보통주,이강복,발행회사 등기임원,"5,000",0.02,"2,000",0.01,추가 취득 및 소유주식 처분
12,20220331003351,K,00260930,에스엠,보통주,채희만,-,"6,500",0.03,0,0.00,임기만료로 퇴임
13,20220331003351,K,00260930,에스엠,보통주,김영민,계열회사 등기임원,"30,000",0.13,0,0.00,소유주식 처분
14,20220331003351,K,00260930,에스엠,보통주,남소영,계열회사 등기임원,"20,000",0.09,"10,000",0.04,소유주식 처분
15,20220331003351,K,00260930,에스엠,보통주,남궁철,계열회사 등기임원,"10,000",0.04,"10,000",0.04,-
16,20220331003351,K,00260930,에스엠,보통주,계,,"4,554,460",19.42,"4,483,834",18.88,-
17,20220331003351,K,00260930,에스엠,우선주,계,,-,-,-,-,-
