,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 31 기,2020.12.31 현재,"1,686,064,222,278",제 30 기,2019.12.31 현재,"1,586,809,823,252",제 29 기,2018.12.31 현재,"1,337,877,928,572",1,KRW
1,재무상태표,비유동자산,제 31 기,2020.12.31 현재,"2,072,377,026,522",제 30 기,2019.12.31 현재,"2,183,439,305,209",제 29 기,2018.12.31 현재,"1,966,461,579,498",3,KRW
2,재무상태표,자산총계,제 31 기,2020.12.31 현재,"3,758,441,248,800",제 30 기,2019.12.31 현재,"3,770,249,128,461",제 29 기,2018.12.31 현재,"3,304,339,508,070",5,KRW
3,재무상태표,유동부채,제 31 기,2020.12.31 현재,"995,459,732,771",제 30 기,2019.12.31 현재,"867,356,008,900",제 29 기,2018.12.31 현재,"672,315,662,546",7,KRW
4,재무상태표,비유동부채,제 31 기,2020.12.31 현재,"905,653,709,044",제 30 기,2019.12.31 현재,"1,101,949,501,736",제 29 기,2018.12.31 현재,"1,125,529,969,365",9,KRW
5,재무상태표,부채총계,제 31 기,2020.12.31 현재,"1,901,113,441,815",제 30 기,2019.12.31 현재,"1,969,305,510,636",제 29 기,2018.12.31 현재,"1,797,845,631,911",11,KRW
6,재무상태표,이익잉여금,제 31 기,2020.12.31 현재,"1,179,341,553,684",제 30 기,2019.12.31 현재,"1,080,014,306,274",제 29 기,2018.12.31 현재,"822,439,222,053",17,KRW
7,재무상태표,자본총계,제 31 기,2020.12.31 현재,"1,857,327,806,985",제 30 기,2019.12.31 현재,"1,800,943,617,825",제 29 기,2018.12.31 현재,"1,506,493,876,159",21,KRW
8,손익계산서,매출액,제 31 기,2020.01.01 ~ 2020.12.31,"3,128,805,852,797",제 30 기,2019.01.01 ~ 2019.12.31,"3,450,421,529,936",제 29 기,2018.01.01 ~ 2018.12.31,"2,954,642,540,440",23,KRW
9,손익계산서,영업이익,제 31 기,2020.01.01 ~ 2020.12.31,"341,077,884,281",제 30 기,2019.01.01 ~ 2019.12.31,"470,676,492,646",제 29 기,2018.01.01 ~ 2018.12.31,"357,102,169,493",25,KRW
10,손익계산서,법인세차감전 순이익,제 31 기,2020.01.01 ~ 2020.12.31,"339,904,381,650",제 30 기,2019.01.01 ~ 2019.12.31,"471,255,031,995",제 29 기,2018.01.01 ~ 2018.12.31,"337,133,398,983",27,KRW
11,손익계산서,당기순이익,제 31 기,2020.01.01 ~ 2020.12.31,"197,738,719,098",제 30 기,2019.01.01 ~ 2019.12.31,"338,143,798,848",제 29 기,2018.01.01 ~ 2018.12.31,"210,049,967,042",29,KRW
12,손익계산서,당기순이익(손실),제 31 기,2020.01.01 ~ 2020.12.31,"197,738,719,098",제 30 기,2019.01.01 ~ 2019.12.31,"338,143,798,848",제 29 기,2018.01.01 ~ 2018.12.31,"210,049,967,042",61,KRW
13,재무상태표,유동자산,제 31 기,2020.12.31 현재,"34,549,958,496",제 30 기,2019.12.31 현재,"310,598,822,425",제 29 기,2018.12.31 현재,"188,644,074,158",2,KRW
14,재무상태표,비유동자산,제 31 기,2020.12.31 현재,"628,074,312,148",제 30 기,2019.12.31 현재,"504,162,636,504",제 29 기,2018.12.31 현재,"504,807,019,575",4,KRW
15,재무상태표,자산총계,제 31 기,2020.12.31 현재,"662,624,270,644",제 30 기,2019.12.31 현재,"814,761,458,929",제 29 기,2018.12.31 현재,"693,451,093,733",6,KRW
16,재무상태표,유동부채,제 31 기,2020.12.31 현재,"233,737,959,929",제 30 기,2019.12.31 현재,"229,837,489,979",제 29 기,2018.12.31 현재,"132,490,503,320",8,KRW
17,재무상태표,비유동부채,제 31 기,2020.12.31 현재,"20,971,113,114",제 30 기,2019.12.31 현재,"92,089,280,815",제 29 기,2018.12.31 현재,"156,996,780,384",10,KRW
18,재무상태표,부채총계,제 31 기,2020.12.31 현재,"254,709,073,043",제 30 기,2019.12.31 현재,"321,926,770,794",제 29 기,2018.12.31 현재,"289,487,283,704",12,KRW
19,재무상태표,이익잉여금,제 31 기,2020.12.31 현재,"248,625,887,055",제 30 기,2019.12.31 현재,"330,138,831,169",제 29 기,2018.12.31 현재,"225,832,116,823",19,KRW
20,재무상태표,자본총계,제 31 기,2020.12.31 현재,"407,915,197,601",제 30 기,2019.12.31 현재,"492,834,688,135",제 29 기,2018.12.31 현재,"403,963,810,029",22,KRW
21,손익계산서,매출액,제 31 기,2020.01.01 ~ 2020.12.31,"376,281,349",제 30 기,2019.01.01 ~ 2019.12.31,"612,236,222,831",제 29 기,2018.01.01 ~ 2018.12.31,"499,912,857,219",24,KRW
22,손익계산서,영업이익,제 31 기,2020.01.01 ~ 2020.12.31,"-8,716,473,125",제 30 기,2019.01.01 ~ 2019.12.31,"112,224,239,368",제 29 기,2018.01.01 ~ 2018.12.31,"56,453,505,557",26,KRW
23,손익계산서,법인세차감전 순이익,제 31 기,2020.01.01 ~ 2020.12.31,"-10,025,846,689",제 30 기,2019.01.01 ~ 2019.12.31,"146,151,274,147",제 29 기,2018.01.01 ~ 2018.12.31,"72,549,558,601",28,KRW
24,손익계산서,당기순이익,제 31 기,2020.01.01 ~ 2020.12.31,"-47,523,925,231",제 30 기,2019.01.01 ~ 2019.12.31,"108,120,894,533",제 29 기,2018.01.01 ~ 2018.12.31,"59,872,464,824",30,KRW
25,손익계산서,당기순이익(손실),제 31 기,2020.01.01 ~ 2020.12.31,"-47,523,925,231",제 30 기,2019.01.01 ~ 2019.12.31,"108,120,894,533",제 29 기,2018.01.01 ~ 2018.12.31,"59,872,464,824",62,KRW
