,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 24 기,2020.12.31 현재,"57,475,334,918",제 23 기,2019.12.31 현재,"59,888,318,379",제 22 기,2018.12.31 현재,"62,507,642,740",1,KRW
1,재무상태표,비유동자산,제 24 기,2020.12.31 현재,"104,223,234,806",제 23 기,2019.12.31 현재,"99,453,318,384",제 22 기,2018.12.31 현재,"58,907,562,763",3,KRW
2,재무상태표,자산총계,제 24 기,2020.12.31 현재,"161,698,569,724",제 23 기,2019.12.31 현재,"159,341,636,763",제 22 기,2018.12.31 현재,"121,415,205,503",5,KRW
3,재무상태표,유동부채,제 24 기,2020.12.31 현재,"88,852,034,746",제 23 기,2019.12.31 현재,"81,474,544,990",제 22 기,2018.12.31 현재,"65,191,144,338",7,KRW
4,재무상태표,비유동부채,제 24 기,2020.12.31 현재,"23,421,646,385",제 23 기,2019.12.31 현재,"26,139,814,490",제 22 기,2018.12.31 현재,"8,450,787,630",9,KRW
5,재무상태표,부채총계,제 24 기,2020.12.31 현재,"112,273,681,131",제 23 기,2019.12.31 현재,"107,614,359,480",제 22 기,2018.12.31 현재,"73,641,931,968",11,KRW
6,재무상태표,자본금,제 24 기,2020.12.31 현재,"6,214,000,000",제 23 기,2019.12.31 현재,"6,214,000,000",제 22 기,2018.12.31 현재,"6,214,000,000",13,KRW
7,재무상태표,이익잉여금,제 24 기,2020.12.31 현재,"25,270,962,794",제 23 기,2019.12.31 현재,"26,618,275,394",제 22 기,2018.12.31 현재,"25,604,049,584",17,KRW
8,재무상태표,자본총계,제 24 기,2020.12.31 현재,"49,424,888,593",제 23 기,2019.12.31 현재,"51,727,277,283",제 22 기,2018.12.31 현재,"47,773,273,535",21,KRW
9,손익계산서,매출액,제 24 기,2020.01.01 ~ 2020.12.31,"484,119,583,520",제 23 기,2019.01.01 ~ 2019.12.31,"388,240,100,339",제 22 기,2018.01.01 ~ 2018.12.31,"402,109,944,431",23,KRW
10,손익계산서,영업이익,제 24 기,2020.01.01 ~ 2020.12.31,"16,812,254,864",제 23 기,2019.01.01 ~ 2019.12.31,"13,026,206,983",제 22 기,2018.01.01 ~ 2018.12.31,"11,336,665,253",25,KRW
11,손익계산서,법인세차감전 순이익,제 24 기,2020.01.01 ~ 2020.12.31,"16,170,166,504",제 23 기,2019.01.01 ~ 2019.12.31,"13,860,995,721",제 22 기,2018.01.01 ~ 2018.12.31,"9,063,025,017",27,KRW
12,손익계산서,당기순이익,제 24 기,2020.01.01 ~ 2020.12.31,"12,749,411,272",제 23 기,2019.01.01 ~ 2019.12.31,"10,829,854,983",제 22 기,2018.01.01 ~ 2018.12.31,"7,524,491,447",29,KRW
13,손익계산서,당기순이익(손실),제 24 기,2020.01.01 ~ 2020.12.31,"12,749,411,272",제 23 기,2019.01.01 ~ 2019.12.31,"10,829,854,983",제 22 기,2018.01.01 ~ 2018.12.31,"7,524,491,447",61,KRW
14,재무상태표,유동자산,제 24 기,2020.12.31 현재,"56,742,662,129",제 23 기,2019.12.31 현재,"54,293,288,797",제 22 기,2018.12.31 현재,"54,568,852,054",2,KRW
15,재무상태표,비유동자산,제 24 기,2020.12.31 현재,"104,157,428,268",제 23 기,2019.12.31 현재,"100,605,913,914",제 22 기,2018.12.31 현재,"59,348,446,303",4,KRW
16,재무상태표,자산총계,제 24 기,2020.12.31 현재,"160,900,090,397",제 23 기,2019.12.31 현재,"154,899,202,711",제 22 기,2018.12.31 현재,"113,917,298,357",6,KRW
17,재무상태표,유동부채,제 24 기,2020.12.31 현재,"88,908,268,119",제 23 기,2019.12.31 현재,"80,644,585,837",제 22 기,2018.12.31 현재,"62,977,240,558",8,KRW
18,재무상태표,비유동부채,제 24 기,2020.12.31 현재,"22,889,885,954",제 23 기,2019.12.31 현재,"25,507,448,575",제 22 기,2018.12.31 현재,"8,030,856,567",10,KRW
19,재무상태표,부채총계,제 24 기,2020.12.31 현재,"111,798,154,073",제 23 기,2019.12.31 현재,"106,152,034,412",제 22 기,2018.12.31 현재,"71,008,097,125",12,KRW
20,재무상태표,자본금,제 24 기,2020.12.31 현재,"6,214,000,000",제 23 기,2019.12.31 현재,"6,214,000,000",제 22 기,2018.12.31 현재,"6,214,000,000",15,KRW
21,재무상태표,이익잉여금,제 24 기,2020.12.31 현재,"26,494,713,101",제 23 기,2019.12.31 현재,"25,197,615,576",제 22 기,2018.12.31 현재,"22,278,513,149",19,KRW
22,재무상태표,자본총계,제 24 기,2020.12.31 현재,"49,101,936,324",제 23 기,2019.12.31 현재,"48,747,168,299",제 22 기,2018.12.31 현재,"42,909,201,232",22,KRW
23,손익계산서,매출액,제 24 기,2020.01.01 ~ 2020.12.31,"481,197,884,865",제 23 기,2019.01.01 ~ 2019.12.31,"378,068,841,237",제 22 기,2018.01.01 ~ 2018.12.31,"390,802,827,307",24,KRW
24,손익계산서,영업이익,제 24 기,2020.01.01 ~ 2020.12.31,"17,091,232,259",제 23 기,2019.01.01 ~ 2019.12.31,"13,886,598,561",제 22 기,2018.01.01 ~ 2018.12.31,"11,256,001,412",26,KRW
25,손익계산서,법인세차감전 순이익,제 24 기,2020.01.01 ~ 2020.12.31,"18,863,514,909",제 23 기,2019.01.01 ~ 2019.12.31,"15,449,232,453",제 22 기,2018.01.01 ~ 2018.12.31,"9,688,102,264",28,KRW
26,손익계산서,당기순이익,제 24 기,2020.01.01 ~ 2020.12.31,"15,417,745,111",제 23 기,2019.01.01 ~ 2019.12.31,"12,652,608,264",제 22 기,2018.01.01 ~ 2018.12.31,"8,146,704,944",30,KRW
27,손익계산서,당기순이익(손실),제 24 기,2020.01.01 ~ 2020.12.31,"15,417,745,111",제 23 기,2019.01.01 ~ 2019.12.31,"12,652,608,264",제 22 기,2018.01.01 ~ 2018.12.31,"8,146,704,944",62,KRW
