,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 36 기,2020.12.31 현재,"246,412,085,982",제 35 기,2019.12.31 현재,"293,868,996,257",제 34 기,2018.12.31 현재,"270,604,639,816",1,KRW
1,재무상태표,비유동자산,제 36 기,2020.12.31 현재,"188,054,780,385",제 35 기,2019.12.31 현재,"157,674,477,659",제 34 기,2018.12.31 현재,"139,567,625,244",3,KRW
2,재무상태표,자산총계,제 36 기,2020.12.31 현재,"434,466,866,367",제 35 기,2019.12.31 현재,"451,543,473,916",제 34 기,2018.12.31 현재,"410,172,265,060",5,KRW
3,재무상태표,유동부채,제 36 기,2020.12.31 현재,"85,990,971,465",제 35 기,2019.12.31 현재,"99,029,375,910",제 34 기,2018.12.31 현재,"87,224,103,769",7,KRW
4,재무상태표,비유동부채,제 36 기,2020.12.31 현재,"15,433,471,735",제 35 기,2019.12.31 현재,"14,016,367,605",제 34 기,2018.12.31 현재,"13,839,590,217",9,KRW
5,재무상태표,부채총계,제 36 기,2020.12.31 현재,"101,424,443,200",제 35 기,2019.12.31 현재,"113,045,743,515",제 34 기,2018.12.31 현재,"101,063,693,986",11,KRW
6,재무상태표,자본금,제 36 기,2020.12.31 현재,"26,409,935,000",제 35 기,2019.12.31 현재,"26,409,935,000",제 34 기,2018.12.31 현재,"26,266,135,000",13,KRW
7,재무상태표,이익잉여금,제 36 기,2020.12.31 현재,"169,205,324,664",제 35 기,2019.12.31 현재,"168,799,267,636",제 34 기,2018.12.31 현재,"141,211,380,832",17,KRW
8,재무상태표,자본총계,제 36 기,2020.12.31 현재,"333,042,423,167",제 35 기,2019.12.31 현재,"338,497,730,401",제 34 기,2018.12.31 현재,"309,108,571,074",21,KRW
9,손익계산서,매출액,제 36 기,2020.01.01 ~ 2020.12.31,"588,135,646,523",제 35 기,2019.01.01 ~ 2019.12.31,"701,336,794,362",제 34 기,2018.01.01 ~ 2018.12.31,"699,584,479,778",23,KRW
10,손익계산서,영업이익,제 36 기,2020.01.01 ~ 2020.12.31,"22,370,255,451",제 35 기,2019.01.01 ~ 2019.12.31,"60,601,371,864",제 34 기,2018.01.01 ~ 2018.12.31,"79,170,684,591",25,KRW
11,손익계산서,법인세차감전 순이익,제 36 기,2020.01.01 ~ 2020.12.31,"13,226,811,424",제 35 기,2019.01.01 ~ 2019.12.31,"55,852,361,408",제 34 기,2018.01.01 ~ 2018.12.31,"79,393,497,837",27,KRW
12,손익계산서,당기순이익,제 36 기,2020.01.01 ~ 2020.12.31,"11,460,208,530",제 35 기,2019.01.01 ~ 2019.12.31,"41,643,076,591",제 34 기,2018.01.01 ~ 2018.12.31,"60,789,196,299",29,KRW
13,손익계산서,당기순이익(손실),제 36 기,2020.01.01 ~ 2020.12.31,"11,460,208,530",제 35 기,2019.01.01 ~ 2019.12.31,"41,643,076,591",제 34 기,2018.01.01 ~ 2018.12.31,"60,789,196,299",61,KRW
14,재무상태표,유동자산,제 36 기,2020.12.31 현재,"241,742,934,501",제 35 기,2019.12.31 현재,"283,153,817,403",제 34 기,2018.12.31 현재,"264,790,918,250",2,KRW
15,재무상태표,비유동자산,제 36 기,2020.12.31 현재,"189,749,727,268",제 35 기,2019.12.31 현재,"165,013,222,300",제 34 기,2018.12.31 현재,"141,864,813,805",4,KRW
16,재무상태표,자산총계,제 36 기,2020.12.31 현재,"431,492,661,769",제 35 기,2019.12.31 현재,"448,167,039,703",제 34 기,2018.12.31 현재,"406,655,732,055",6,KRW
17,재무상태표,유동부채,제 36 기,2020.12.31 현재,"84,664,967,942",제 35 기,2019.12.31 현재,"97,637,392,962",제 34 기,2018.12.31 현재,"84,416,097,451",8,KRW
18,재무상태표,비유동부채,제 36 기,2020.12.31 현재,"15,301,797,915",제 35 기,2019.12.31 현재,"13,761,363,311",제 34 기,2018.12.31 현재,"14,038,564,429",10,KRW
19,재무상태표,부채총계,제 36 기,2020.12.31 현재,"99,966,765,857",제 35 기,2019.12.31 현재,"111,398,756,273",제 34 기,2018.12.31 현재,"98,454,661,880",12,KRW
20,재무상태표,자본금,제 36 기,2020.12.31 현재,"26,409,935,000",제 35 기,2019.12.31 현재,"26,409,935,000",제 34 기,2018.12.31 현재,"26,266,135,000",15,KRW
21,재무상태표,이익잉여금,제 36 기,2020.12.31 현재,"167,658,606,500",제 35 기,2019.12.31 현재,"166,982,290,215",제 34 기,2018.12.31 현재,"140,172,161,635",19,KRW
22,재무상태표,자본총계,제 36 기,2020.12.31 현재,"331,525,895,912",제 35 기,2019.12.31 현재,"336,768,283,430",제 34 기,2018.12.31 현재,"308,201,070,175",22,KRW
23,손익계산서,매출액,제 36 기,2020.01.01 ~ 2020.12.31,"583,711,078,931",제 35 기,2019.01.01 ~ 2019.12.31,"698,096,023,821",제 34 기,2018.01.01 ~ 2018.12.31,"697,333,017,993",24,KRW
24,손익계산서,영업이익,제 36 기,2020.01.01 ~ 2020.12.31,"22,606,245,632",제 35 기,2019.01.01 ~ 2019.12.31,"60,119,356,353",제 34 기,2018.01.01 ~ 2018.12.31,"77,434,440,361",26,KRW
25,손익계산서,법인세차감전 순이익,제 36 기,2020.01.01 ~ 2020.12.31,"13,314,302,495",제 35 기,2019.01.01 ~ 2019.12.31,"54,874,977,335",제 34 기,2018.01.01 ~ 2018.12.31,"77,658,881,690",28,KRW
