,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 55 기,2020.12.31 현재,"199,202,041,552",제 54 기,2019.12.31 현재,"142,665,022,953",제 53 기,2018.12.31 현재,"411,863,468,423",1,KRW
1,재무상태표,비유동자산,제 55 기,2020.12.31 현재,"274,012,185,048",제 54 기,2019.12.31 현재,"240,489,025,950",제 53 기,2018.12.31 현재,"588,000,035,114",3,KRW
2,재무상태표,자산총계,제 55 기,2020.12.31 현재,"473,214,226,600",제 54 기,2019.12.31 현재,"1,089,118,793,606",제 53 기,2018.12.31 현재,"999,863,503,537",5,KRW
3,재무상태표,유동부채,제 55 기,2020.12.31 현재,"287,355,849,995",제 54 기,2019.12.31 현재,"249,913,334,199",제 53 기,2018.12.31 현재,"769,165,099,465",7,KRW
4,재무상태표,비유동부채,제 55 기,2020.12.31 현재,"64,866,611,504",제 54 기,2019.12.31 현재,"56,941,298,720",제 53 기,2018.12.31 현재,"93,342,043,470",9,KRW
5,재무상태표,부채총계,제 55 기,2020.12.31 현재,"352,222,461,499",제 54 기,2019.12.31 현재,"928,163,576,893",제 53 기,2018.12.31 현재,"862,507,142,935",11,KRW
6,재무상태표,자본금,제 55 기,2020.12.31 현재,"58,331,443,500",제 54 기,2019.12.31 현재,"53,313,374,500",제 53 기,2018.12.31 현재,"50,341,230,000",13,KRW
7,재무상태표,이익잉여금,제 55 기,2020.12.31 현재,"-47,406,079,134",제 54 기,2019.12.31 현재,"-40,451,632,883",제 53 기,2018.12.31 현재,"-50,289,919,055",17,KRW
8,재무상태표,자본총계,제 55 기,2020.12.31 현재,"120,991,765,101",제 54 기,2019.12.31 현재,"160,955,216,713",제 53 기,2018.12.31 현재,"137,356,360,602",21,KRW
9,손익계산서,매출액,제 55 기,2020.01.01 ~ 2020.12.31,"452,928,402,735",제 54 기,2019.01.01 ~ 2019.12.31,"457,263,303,244",제 53 기,2018.01.01 ~ 2018.12.31,"503,410,183,525",23,KRW
10,손익계산서,영업이익,제 55 기,2020.01.01 ~ 2020.12.31,"14,542,186,822",제 54 기,2019.01.01 ~ 2019.12.31,"16,313,601,037",제 53 기,2018.01.01 ~ 2018.12.31,"36,368,125,093",25,KRW
11,손익계산서,법인세차감전 순이익,제 55 기,2020.01.01 ~ 2020.12.31,"-4,958,559,738",제 54 기,2019.01.01 ~ 2019.12.31,"16,808,215,740",제 53 기,2018.01.01 ~ 2018.12.31,"22,441,075,283",27,KRW
12,손익계산서,당기순이익,제 55 기,2020.01.01 ~ 2020.12.31,"-5,738,069,863",제 54 기,2019.01.01 ~ 2019.12.31,"20,433,428,854",제 53 기,2018.01.01 ~ 2018.12.31,"19,120,849,277",29,KRW
13,손익계산서,당기순이익(손실),제 55 기,2020.01.01 ~ 2020.12.31,"-5,738,069,863",제 54 기,2019.01.01 ~ 2019.12.31,"20,433,428,854",제 53 기,2018.01.01 ~ 2018.12.31,"19,120,849,277",61,KRW
14,재무상태표,유동자산,제 55 기,2020.12.31 현재,"80,874,837,197",제 54 기,2019.12.31 현재,"45,327,203,469",제 53 기,2018.12.31 현재,"43,088,415,721",2,KRW
15,재무상태표,비유동자산,제 55 기,2020.12.31 현재,"187,717,658,617",제 54 기,2019.12.31 현재,"186,716,034,120",제 53 기,2018.12.31 현재,"160,962,344,700",4,KRW
16,재무상태표,자산총계,제 55 기,2020.12.31 현재,"268,592,495,814",제 54 기,2019.12.31 현재,"251,034,712,904",제 53 기,2018.12.31 현재,"204,050,760,421",6,KRW
17,재무상태표,유동부채,제 55 기,2020.12.31 현재,"126,510,641,397",제 54 기,2019.12.31 현재,"116,276,601,604",제 53 기,2018.12.31 현재,"62,792,491,432",8,KRW
18,재무상태표,비유동부채,제 55 기,2020.12.31 현재,"16,830,211,797",제 54 기,2019.12.31 현재,"21,264,620,696",제 53 기,2018.12.31 현재,"44,455,150,059",10,KRW
19,재무상태표,부채총계,제 55 기,2020.12.31 현재,"143,340,853,194",제 54 기,2019.12.31 현재,"137,541,222,300",제 53 기,2018.12.31 현재,"107,247,641,491",12,KRW
20,재무상태표,자본금,제 55 기,2020.12.31 현재,"58,331,443,500",제 54 기,2019.12.31 현재,"53,313,374,500",제 53 기,2018.12.31 현재,"50,341,230,000",15,KRW
21,재무상태표,이익잉여금,제 55 기,2020.12.31 현재,"-4,270,176,391",제 54 기,2019.12.31 현재,"-5,734,057,455",제 53 기,2018.12.31 현재,"-19,519,109,366",19,KRW
