,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 44 기,2020.12.31 현재,"237,079,426,317",제 43 기,2019.12.31 현재,"236,475,693,003",제 42 기,2018.12.31 현재,"188,460,288,705",1,KRW
1,재무상태표,비유동자산,제 44 기,2020.12.31 현재,"352,198,408,593",제 43 기,2019.12.31 현재,"368,991,690,484",제 42 기,2018.12.31 현재,"411,639,515,677",3,KRW
2,재무상태표,자산총계,제 44 기,2020.12.31 현재,"589,277,834,910",제 43 기,2019.12.31 현재,"605,467,383,487",제 42 기,2018.12.31 현재,"600,099,804,382",5,KRW
3,재무상태표,유동부채,제 44 기,2020.12.31 현재,"74,504,112,290",제 43 기,2019.12.31 현재,"84,662,495,766",제 42 기,2018.12.31 현재,"78,414,333,111",7,KRW
4,재무상태표,비유동부채,제 44 기,2020.12.31 현재,"84,028,388,659",제 43 기,2019.12.31 현재,"106,271,249,768",제 42 기,2018.12.31 현재,"113,829,866,868",9,KRW
5,재무상태표,부채총계,제 44 기,2020.12.31 현재,"158,532,500,949",제 43 기,2019.12.31 현재,"190,933,745,534",제 42 기,2018.12.31 현재,"192,244,199,979",11,KRW
6,재무상태표,자본금,제 44 기,2020.12.31 현재,"11,825,115,000",제 43 기,2019.12.31 현재,"11,825,115,000",제 42 기,2018.12.31 현재,"11,825,115,000",13,KRW
7,재무상태표,이익잉여금,제 44 기,2020.12.31 현재,"598,611,158,775",제 43 기,2019.12.31 현재,"580,988,070,014",제 42 기,2018.12.31 현재,"554,258,063,676",17,KRW
8,재무상태표,자본총계,제 44 기,2020.12.31 현재,"430,745,333,961",제 43 기,2019.12.31 현재,"414,533,637,953",제 42 기,2018.12.31 현재,"407,855,604,403",21,KRW
9,손익계산서,매출액,제 44 기,2020.01.01 ~ 2020.12.31,"310,532,987,835",제 43 기,2019.01.01 ~ 2019.12.31,"271,747,673,450",제 42 기,2018.01.01 ~ 2018.12.31,"227,735,231,125",23,KRW
