,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 36 기,2020.12.31 현재,"141,191,520,676",제 35 기,2019.12.31 현재,"151,468,983,584",제 34 기,2018.12.31 현재,"155,083,979,965",2,KRW
1,재무상태표,비유동자산,제 36 기,2020.12.31 현재,"133,712,648,836",제 35 기,2019.12.31 현재,"137,827,290,493",제 34 기,2018.12.31 현재,"200,969,753,908",4,KRW
2,재무상태표,자산총계,제 36 기,2020.12.31 현재,"274,904,169,512",제 35 기,2019.12.31 현재,"289,296,274,077",제 34 기,2018.12.31 현재,"356,053,733,873",6,KRW
3,재무상태표,유동부채,제 36 기,2020.12.31 현재,"135,002,980,130",제 35 기,2019.12.31 현재,"135,946,367,069",제 34 기,2018.12.31 현재,"135,928,646,899",8,KRW
4,재무상태표,비유동부채,제 36 기,2020.12.31 현재,"28,028,569,309",제 35 기,2019.12.31 현재,"39,899,460,044",제 34 기,2018.12.31 현재,"33,357,861,777",10,KRW
5,재무상태표,부채총계,제 36 기,2020.12.31 현재,"163,031,549,439",제 35 기,2019.12.31 현재,"175,845,827,113",제 34 기,2018.12.31 현재,"169,286,508,676",12,KRW
6,재무상태표,자본금,제 36 기,2020.12.31 현재,"41,887,296,500",제 35 기,2019.12.31 현재,"35,077,777,500",제 34 기,2018.12.31 현재,"34,800,000,000",15,KRW
7,재무상태표,이익잉여금,제 36 기,2020.12.31 현재,"9,657,235,600",제 35 기,2019.12.31 현재,"18,026,227,022",제 34 기,2018.12.31 현재,"95,376,814,033",19,KRW
8,재무상태표,자본총계,제 36 기,2020.12.31 현재,"111,872,620,073",제 35 기,2019.12.31 현재,"113,450,446,964",제 34 기,2018.12.31 현재,"186,767,225,197",22,KRW
9,손익계산서,매출액,제 36 기,2020.01.01 ~ 2020.12.31,"332,913,377,834",제 35 기,2019.01.01 ~ 2019.12.31,"311,766,940,506",제 34 기,2018.01.01 ~ 2018.12.31,"317,744,416,215",24,KRW
10,손익계산서,영업이익,제 36 기,2020.01.01 ~ 2020.12.31,"-4,028,209,012",제 35 기,2019.01.01 ~ 2019.12.31,"-12,173,398,241",제 34 기,2018.01.01 ~ 2018.12.31,"-8,191,034,536",26,KRW
11,손익계산서,법인세차감전 순이익,제 36 기,2020.01.01 ~ 2020.12.31,"-9,362,531,038",제 35 기,2019.01.01 ~ 2019.12.31,"-78,149,677,284",제 34 기,2018.01.01 ~ 2018.12.31,"-10,062,345,388",28,KRW
12,손익계산서,당기순이익,제 36 기,2020.01.01 ~ 2020.12.31,"-8,840,440,540",제 35 기,2019.01.01 ~ 2019.12.31,"-76,711,469,779",제 34 기,2018.01.01 ~ 2018.12.31,"-10,415,314,899",30,KRW
13,손익계산서,당기순이익(손실),제 36 기,2020.01.01 ~ 2020.12.31,"-8,840,440,540",제 35 기,2019.01.01 ~ 2019.12.31,"-76,711,469,779",제 34 기,2018.01.01 ~ 2018.12.31,"-10,415,314,899",62,KRW
