,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 34 기,2020.12.31 현재,"13,913,026,276",제 33 기,2019.12.31 현재,"12,835,426,061",제 32 기,2018.12.31 현재,"13,551,637,543",2,KRW
1,재무상태표,비유동자산,제 34 기,2020.12.31 현재,"32,547,599,787",제 33 기,2019.12.31 현재,"35,672,219,533",제 32 기,2018.12.31 현재,"46,796,757,023",4,KRW
2,재무상태표,자산총계,제 34 기,2020.12.31 현재,"46,460,626,063",제 33 기,2019.12.31 현재,"48,507,645,594",제 32 기,2018.12.31 현재,"60,348,394,566",6,KRW
3,재무상태표,유동부채,제 34 기,2020.12.31 현재,"14,502,181,356",제 33 기,2019.12.31 현재,"11,550,988,830",제 32 기,2018.12.31 현재,"13,256,861,677",8,KRW
4,재무상태표,비유동부채,제 34 기,2020.12.31 현재,"1,945,038,738",제 33 기,2019.12.31 현재,"4,744,383,846",제 32 기,2018.12.31 현재,"1,928,766,554",10,KRW
5,재무상태표,부채총계,제 34 기,2020.12.31 현재,"16,447,220,094",제 33 기,2019.12.31 현재,"16,295,372,676",제 32 기,2018.12.31 현재,"15,185,628,231",12,KRW
6,재무상태표,자본금,제 34 기,2020.12.31 현재,"5,654,629,500",제 33 기,2019.12.31 현재,"5,654,629,500",제 32 기,2018.12.31 현재,"5,654,629,500",15,KRW
7,재무상태표,이익잉여금,제 34 기,2020.12.31 현재,"21,736,468,772",제 33 기,2019.12.31 현재,"23,001,674,933",제 32 기,2018.12.31 현재,"36,663,000,048",19,KRW
8,재무상태표,자본총계,제 34 기,2020.12.31 현재,"30,013,405,969",제 33 기,2019.12.31 현재,"32,212,272,918",제 32 기,2018.12.31 현재,"45,162,766,335",22,KRW
9,손익계산서,매출액,제 34 기,2020.01.01 ~ 2020.12.31,"33,885,845,079",제 33 기,2019.01.01 ~ 2019.12.31,"36,271,401,954",제 32 기,2018.01.01 ~ 2018.12.31,"39,136,733,429",24,KRW
10,손익계산서,영업이익,제 34 기,2020.01.01 ~ 2020.12.31,"-128,366,275",제 33 기,2019.01.01 ~ 2019.12.31,"-4,903,330,005",제 32 기,2018.01.01 ~ 2018.12.31,"-8,875,442,603",26,KRW
11,손익계산서,법인세차감전 순이익,제 34 기,2020.01.01 ~ 2020.12.31,"-1,069,421,232",제 33 기,2019.01.01 ~ 2019.12.31,"-14,193,620,958",제 32 기,2018.01.01 ~ 2018.12.31,"-9,053,084,098",28,KRW
12,손익계산서,당기순이익,제 34 기,2020.01.01 ~ 2020.12.31,"-1,332,761,454",제 33 기,2019.01.01 ~ 2019.12.31,"-13,564,455,582",제 32 기,2018.01.01 ~ 2018.12.31,"-10,120,005,721",30,KRW
13,손익계산서,당기순이익(손실),제 34 기,2020.01.01 ~ 2020.12.31,"-1,332,761,454",제 33 기,2019.01.01 ~ 2019.12.31,"-13,564,455,582",제 32 기,2018.01.01 ~ 2018.12.31,"-10,120,005,721",62,KRW
