,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 12 기,2020.12.31 현재,"202,989,945,601",제 11 기,2019.12.31 현재,"210,732,769,608",제 10 기,2018.12.31 현재,"212,944,196,158",1,KRW
1,재무상태표,비유동자산,제 12 기,2020.12.31 현재,"499,127,016,503",제 11 기,2019.12.31 현재,"486,460,576,387",제 10 기,2018.12.31 현재,"440,906,445,655",3,KRW
2,재무상태표,자산총계,제 12 기,2020.12.31 현재,"702,116,962,104",제 11 기,2019.12.31 현재,"697,193,345,995",제 10 기,2018.12.31 현재,"653,850,641,813",5,KRW
3,재무상태표,유동부채,제 12 기,2020.12.31 현재,"277,553,627,577",제 11 기,2019.12.31 현재,"229,885,422,493",제 10 기,2018.12.31 현재,"217,336,775,245",7,KRW
4,재무상태표,비유동부채,제 12 기,2020.12.31 현재,"110,152,331,527",제 11 기,2019.12.31 현재,"160,831,241,831",제 10 기,2018.12.31 현재,"134,523,261,921",9,KRW
5,재무상태표,부채총계,제 12 기,2020.12.31 현재,"387,705,959,104",제 11 기,2019.12.31 현재,"390,716,664,324",제 10 기,2018.12.31 현재,"351,860,037,166",11,KRW
6,재무상태표,자본금,제 12 기,2020.12.31 현재,"27,500,000,000",제 11 기,2019.12.31 현재,"27,500,000,000",제 10 기,2018.12.31 현재,"27,500,000,000",13,KRW
7,재무상태표,이익잉여금,제 12 기,2020.12.31 현재,"82,774,487,574",제 11 기,2019.12.31 현재,"73,828,287,115",제 10 기,2018.12.31 현재,"68,911,658,016",17,KRW
8,재무상태표,자본총계,제 12 기,2020.12.31 현재,"314,411,003,000",제 11 기,2019.12.31 현재,"306,476,681,671",제 10 기,2018.12.31 현재,"301,990,604,647",21,KRW
9,손익계산서,매출액,제 12 기,2020.01.01 ~ 2020.12.31,"743,190,573,303",제 11 기,2019.01.01 ~ 2019.12.31,"774,850,380,588",제 10 기,2018.01.01 ~ 2018.12.31,"770,982,769,769",23,KRW
10,손익계산서,영업이익,제 12 기,2020.01.01 ~ 2020.12.31,"26,277,003,937",제 11 기,2019.01.01 ~ 2019.12.31,"24,284,418,148",제 10 기,2018.01.01 ~ 2018.12.31,"15,968,768,142",25,KRW
11,손익계산서,법인세차감전 순이익,제 12 기,2020.01.01 ~ 2020.12.31,"18,515,639,195",제 11 기,2019.01.01 ~ 2019.12.31,"17,649,149,841",제 10 기,2018.01.01 ~ 2018.12.31,"15,434,560,389",27,KRW
12,손익계산서,당기순이익,제 12 기,2020.01.01 ~ 2020.12.31,"14,131,080,850",제 11 기,2019.01.01 ~ 2019.12.31,"13,033,218,360",제 10 기,2018.01.01 ~ 2018.12.31,"12,895,038,882",29,KRW
13,손익계산서,당기순이익(손실),제 12 기,2020.01.01 ~ 2020.12.31,"14,131,080,850",제 11 기,2019.01.01 ~ 2019.12.31,"13,033,218,360",제 10 기,2018.01.01 ~ 2018.12.31,"12,895,038,882",61,KRW
14,재무상태표,유동자산,제 12 기,2020.12.31 현재,"198,447,343,324",제 11 기,2019.12.31 현재,"205,476,262,183",제 10 기,2018.12.31 현재,"210,563,881,588",2,KRW
15,재무상태표,비유동자산,제 12 기,2020.12.31 현재,"504,435,448,038",제 11 기,2019.12.31 현재,"490,841,640,907",제 10 기,2018.12.31 현재,"443,131,871,633",4,KRW
16,재무상태표,자산총계,제 12 기,2020.12.31 현재,"702,882,791,362",제 11 기,2019.12.31 현재,"696,317,903,090",제 10 기,2018.12.31 현재,"653,695,753,221",6,KRW
17,재무상태표,유동부채,제 12 기,2020.12.31 현재,"277,616,763,721",제 11 기,2019.12.31 현재,"229,206,764,577",제 10 기,2018.12.31 현재,"217,394,155,072",8,KRW
18,재무상태표,비유동부채,제 12 기,2020.12.31 현재,"109,702,546,054",제 11 기,2019.12.31 현재,"159,803,090,719",제 10 기,2018.12.31 현재,"134,036,916,921",10,KRW
19,재무상태표,부채총계,제 12 기,2020.12.31 현재,"387,319,309,775",제 11 기,2019.12.31 현재,"389,009,855,296",제 10 기,2018.12.31 현재,"351,431,071,993",12,KRW
20,재무상태표,자본금,제 12 기,2020.12.31 현재,"27,500,000,000",제 11 기,2019.12.31 현재,"27,500,000,000",제 10 기,2018.12.31 현재,"27,500,000,000",15,KRW
21,재무상태표,이익잉여금,제 12 기,2020.12.31 현재,"83,926,966,161",제 11 기,2019.12.31 현재,"74,659,653,238",제 10 기,2018.12.31 현재,"69,185,734,597",19,KRW
22,재무상태표,자본총계,제 12 기,2020.12.31 현재,"315,563,481,587",제 11 기,2019.12.31 현재,"307,308,047,794",제 10 기,2018.12.31 현재,"302,264,681,228",22,KRW
23,손익계산서,매출액,제 12 기,2020.01.01 ~ 2020.12.31,"741,782,692,839",제 11 기,2019.01.01 ~ 2019.12.31,"773,995,689,048",제 10 기,2018.01.01 ~ 2018.12.31,"770,679,358,408",24,KRW
24,손익계산서,영업이익,제 12 기,2020.01.01 ~ 2020.12.31,"24,662,747,504",제 11 기,2019.01.01 ~ 2019.12.31,"22,731,641,468",제 10 기,2018.01.01 ~ 2018.12.31,"15,758,300,362",26,KRW
25,손익계산서,법인세차감전 순이익,제 12 기,2020.01.01 ~ 2020.12.31,"18,694,543,191",제 11 기,2019.01.01 ~ 2019.12.31,"18,116,293,709",제 10 기,2018.01.01 ~ 2018.12.31,"15,817,580,619",28,KRW
26,손익계산서,당기순이익,제 12 기,2020.01.01 ~ 2020.12.31,"14,452,193,314",제 11 기,2019.01.01 ~ 2019.12.31,"13,590,507,902",제 10 기,2018.01.01 ~ 2018.12.31,"13,169,115,463",30,KRW
27,손익계산서,당기순이익(손실),제 12 기,2020.01.01 ~ 2020.12.31,"14,452,193,314",제 11 기,2019.01.01 ~ 2019.12.31,"13,590,507,902",제 10 기,2018.01.01 ~ 2018.12.31,"13,169,115,463",62,KRW
