,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 33 기,2020.12.31 현재,"181,051,169,818",제 32 기,2019.12.31 현재,"204,929,137,680",제 31 기,2018.12.31 현재,"155,547,300,097",1,KRW
1,재무상태표,비유동자산,제 33 기,2020.12.31 현재,"139,446,918,767",제 32 기,2019.12.31 현재,"117,149,055,411",제 31 기,2018.12.31 현재,"82,832,755,678",3,KRW
2,재무상태표,자산총계,제 33 기,2020.12.31 현재,"344,298,588,585",제 32 기,2019.12.31 현재,"322,078,193,091",제 31 기,2018.12.31 현재,"238,380,055,775",5,KRW
3,재무상태표,유동부채,제 33 기,2020.12.31 현재,"120,052,684,220",제 32 기,2019.12.31 현재,"132,504,380,717",제 31 기,2018.12.31 현재,"86,743,745,385",7,KRW
4,재무상태표,비유동부채,제 33 기,2020.12.31 현재,"1,106,039,141",제 32 기,2019.12.31 현재,"16,943,123,345",제 31 기,2018.12.31 현재,"26,784,440,420",9,KRW
5,재무상태표,부채총계,제 33 기,2020.12.31 현재,"121,158,723,361",제 32 기,2019.12.31 현재,"149,447,504,062",제 31 기,2018.12.31 현재,"113,528,185,805",11,KRW
6,재무상태표,자본금,제 33 기,2020.12.31 현재,"58,952,363,500",제 32 기,2019.12.31 현재,"11,804,291,000",제 31 기,2018.12.31 현재,"7,915,509,500",13,KRW
7,재무상태표,이익잉여금,제 33 기,2020.12.31 현재,"79,207,268,093",제 32 기,2019.12.31 현재,"88,493,801,000",제 31 기,2018.12.31 현재,"87,390,900,023",17,KRW
8,재무상태표,자본총계,제 33 기,2020.12.31 현재,"223,139,865,224",제 32 기,2019.12.31 현재,"172,630,689,029",제 31 기,2018.12.31 현재,"124,851,869,970",21,KRW
9,손익계산서,매출액,제 33 기,2020.01.01 ~ 2020.12.31,"219,632,557,451",제 32 기,2019.01.01 ~ 2019.12.31,"251,095,061,695",제 31 기,2018.01.01 ~ 2018.12.31,"209,260,005,915",23,KRW
