,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 7 기,2020.12.31 현재,"622,616,678,043",제 6 기,2019.12.31 현재,"618,284,149,917",제 5 기,2018.12.31 현재,"595,770,003,667",1,KRW
1,재무상태표,비유동자산,제 7 기,2020.12.31 현재,"566,426,219,911",제 6 기,2019.12.31 현재,"586,070,043,059",제 5 기,2018.12.31 현재,"465,771,152,591",3,KRW
2,재무상태표,자산총계,제 7 기,2020.12.31 현재,"1,189,042,897,954",제 6 기,2019.12.31 현재,"1,204,354,192,976",제 5 기,2018.12.31 현재,"1,061,541,156,258",5,KRW
3,재무상태표,유동부채,제 7 기,2020.12.31 현재,"718,087,653,423",제 6 기,2019.12.31 현재,"716,394,132,114",제 5 기,2018.12.31 현재,"650,447,545,935",7,KRW
4,재무상태표,비유동부채,제 7 기,2020.12.31 현재,"199,055,129,202",제 6 기,2019.12.31 현재,"171,487,482,106",제 5 기,2018.12.31 현재,"169,247,340,070",9,KRW
5,재무상태표,부채총계,제 7 기,2020.12.31 현재,"917,142,782,625",제 6 기,2019.12.31 현재,"887,881,614,220",제 5 기,2018.12.31 현재,"819,694,886,005",11,KRW
6,재무상태표,자본금,제 7 기,2020.12.31 현재,"5,024,754,500",제 6 기,2019.12.31 현재,"5,024,754,500",제 5 기,2018.12.31 현재,"5,024,754,500",13,KRW
7,재무상태표,이익잉여금,제 7 기,2020.12.31 현재,"173,755,208,649",제 6 기,2019.12.31 현재,"161,503,222,313",제 5 기,2018.12.31 현재,"134,760,423,045",17,KRW
8,재무상태표,자본총계,제 7 기,2020.12.31 현재,"271,900,115,329",제 6 기,2019.12.31 현재,"316,472,578,756",제 5 기,2018.12.31 현재,"241,846,270,253",21,KRW
9,손익계산서,매출액,제 7 기,2020.01.01 ~ 2020.12.31,"1,382,880,688,515",제 6 기,2019.01.01 ~ 2019.12.31,"1,330,652,928,971",제 5 기,2018.01.01 ~ 2018.12.31,"1,259,716,816,059",23,KRW
10,손익계산서,영업이익,제 7 기,2020.01.01 ~ 2020.12.31,"66,641,426,851",제 6 기,2019.01.01 ~ 2019.12.31,"53,995,136,812",제 5 기,2018.01.01 ~ 2018.12.31,"52,337,973,702",25,KRW
11,손익계산서,법인세차감전 순이익,제 7 기,2020.01.01 ~ 2020.12.31,"113,345,215",제 6 기,2019.01.01 ~ 2019.12.31,"35,927,003,628",제 5 기,2018.01.01 ~ 2018.12.31,"36,235,357,143",27,KRW
