,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 49 기,2020.12.31 현재,"17,921,325,843",제 48 기,2019.12.31 현재,"54,861,367,047",제 47 기,2018.12.31 현재,"137,129,532,449",1,KRW
1,재무상태표,비유동자산,제 49 기,2020.12.31 현재,"69,964,170,338",제 48 기,2019.12.31 현재,"69,028,979,383",제 47 기,2018.12.31 현재,"77,799,460,548",3,KRW
2,재무상태표,자산총계,제 49 기,2020.12.31 현재,"87,885,496,181",제 48 기,2019.12.31 현재,"123,890,346,430",제 47 기,2018.12.31 현재,"214,928,992,997",5,KRW
3,재무상태표,유동부채,제 49 기,2020.12.31 현재,"26,871,733,072",제 48 기,2019.12.31 현재,"68,180,973,105",제 47 기,2018.12.31 현재,"41,290,599,537",7,KRW
4,재무상태표,비유동부채,제 49 기,2020.12.31 현재,"1,186,615,102",제 48 기,2019.12.31 현재,"2,456,580,315",제 47 기,2018.12.31 현재,"47,005,214,640",9,KRW
5,재무상태표,부채총계,제 49 기,2020.12.31 현재,"28,058,348,174",제 48 기,2019.12.31 현재,"70,637,553,420",제 47 기,2018.12.31 현재,"88,295,814,177",11,KRW
6,재무상태표,자본금,제 49 기,2020.12.31 현재,"18,454,715,000",제 48 기,2019.12.31 현재,"14,191,160,500",제 47 기,2018.12.31 현재,"13,262,092,000",13,KRW
7,재무상태표,이익잉여금,제 49 기,2020.12.31 현재,"-68,414,439,356",제 48 기,2019.12.31 현재,"-46,648,097,148",제 47 기,2018.12.31 현재,"37,676,179,624",17,KRW
8,재무상태표,자본총계,제 49 기,2020.12.31 현재,"59,827,148,007",제 48 기,2019.12.31 현재,"53,252,793,010",제 47 기,2018.12.31 현재,"126,633,178,820",21,KRW
9,손익계산서,매출액,제 49 기,2020.01.01 ~ 2020.12.31,"30,519,229,493",제 48 기,2019.01.01 ~ 2019.12.31,"52,618,530,161",제 47 기,2018.01.01 ~ 2018.12.31,"132,015,283,911",23,KRW
10,손익계산서,영업이익,제 49 기,2020.01.01 ~ 2020.12.31,"-12,264,644,919",제 48 기,2019.01.01 ~ 2019.12.31,"-52,012,690,009",제 47 기,2018.01.01 ~ 2018.12.31,"7,136,758,050",25,KRW
11,손익계산서,법인세차감전 순이익,제 49 기,2020.01.01 ~ 2020.12.31,"-18,557,234,378",제 48 기,2019.01.01 ~ 2019.12.31,"-86,529,656,744",제 47 기,2018.01.01 ~ 2018.12.31,"333,808,272",27,KRW
12,손익계산서,당기순이익,제 49 기,2020.01.01 ~ 2020.12.31,"-22,055,627,207",제 48 기,2019.01.01 ~ 2019.12.31,"-89,255,580,230",제 47 기,2018.01.01 ~ 2018.12.31,"-1,446,309,384",29,KRW
13,손익계산서,당기순이익(손실),제 49 기,2020.01.01 ~ 2020.12.31,"-22,055,627,207",제 48 기,2019.01.01 ~ 2019.12.31,"-89,255,580,230",제 47 기,2018.01.01 ~ 2018.12.31,"-1,446,309,384",61,KRW
14,재무상태표,유동자산,제 49 기,2020.12.31 현재,"13,933,794,322",제 48 기,2019.12.31 현재,"52,745,109,061",제 47 기,2018.12.31 현재,"135,243,124,347",2,KRW
15,재무상태표,비유동자산,제 49 기,2020.12.31 현재,"79,315,376,039",제 48 기,2019.12.31 현재,"73,433,573,071",제 47 기,2018.12.31 현재,"77,490,606,294",4,KRW
16,재무상태표,자산총계,제 49 기,2020.12.31 현재,"93,249,170,361",제 48 기,2019.12.31 현재,"126,178,682,132",제 47 기,2018.12.31 현재,"212,733,730,641",6,KRW
17,재무상태표,유동부채,제 49 기,2020.12.31 현재,"20,647,846,466",제 48 기,2019.12.31 현재,"63,630,753,974",제 47 기,2018.12.31 현재,"38,879,808,280",8,KRW
