,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 43 기,2020.12.31 현재,"126,299,075,943",제 42 기,2019.12.31 현재,"238,227,543,484",제 41 기,2018.12.31 현재,"212,143,230,635",1,KRW
1,재무상태표,비유동자산,제 43 기,2020.12.31 현재,"172,211,432,011",제 42 기,2019.12.31 현재,"112,635,049,474",제 41 기,2018.12.31 현재,"96,603,284,022",3,KRW
2,재무상태표,자산총계,제 43 기,2020.12.31 현재,"298,510,507,954",제 42 기,2019.12.31 현재,"350,862,592,958",제 41 기,2018.12.31 현재,"308,746,514,657",5,KRW
3,재무상태표,유동부채,제 43 기,2020.12.31 현재,"141,186,435,938",제 42 기,2019.12.31 현재,"215,815,943,071",제 41 기,2018.12.31 현재,"178,949,069,336",7,KRW
4,재무상태표,비유동부채,제 43 기,2020.12.31 현재,"67,021,935,226",제 42 기,2019.12.31 현재,"43,951,446,292",제 41 기,2018.12.31 현재,"39,707,231,178",9,KRW
5,재무상태표,부채총계,제 43 기,2020.12.31 현재,"208,208,371,164",제 42 기,2019.12.31 현재,"259,767,389,363",제 41 기,2018.12.31 현재,"218,656,300,514",11,KRW
6,재무상태표,자본금,제 43 기,2020.12.31 현재,"27,012,440,000",제 42 기,2019.12.31 현재,"27,012,440,000",제 41 기,2018.12.31 현재,"27,012,440,000",13,KRW
7,재무상태표,이익잉여금,제 43 기,2020.12.31 현재,"14,847,552,294",제 42 기,2019.12.31 현재,"13,539,095,900",제 41 기,2018.12.31 현재,"12,391,671,071",17,KRW
8,재무상태표,자본총계,제 43 기,2020.12.31 현재,"90,302,136,790",제 42 기,2019.12.31 현재,"91,095,203,595",제 41 기,2018.12.31 현재,"90,090,214,143",21,KRW
9,손익계산서,매출액,제 43 기,2020.01.01 ~ 2020.12.31,"340,961,877,712",제 42 기,2019.01.01 ~ 2019.12.31,"375,818,803,491",제 41 기,2018.01.01 ~ 2018.12.31,"364,018,221,190",23,KRW
10,손익계산서,영업이익,제 43 기,2020.01.01 ~ 2020.12.31,"10,280,800,754",제 42 기,2019.01.01 ~ 2019.12.31,"7,401,576,806",제 41 기,2018.01.01 ~ 2018.12.31,"9,871,730,695",25,KRW
11,손익계산서,법인세차감전 순이익,제 43 기,2020.01.01 ~ 2020.12.31,"4,160,982,043",제 42 기,2019.01.01 ~ 2019.12.31,"3,071,959,043",제 41 기,2018.01.01 ~ 2018.12.31,"2,957,341,586",27,KRW
12,손익계산서,당기순이익,제 43 기,2020.01.01 ~ 2020.12.31,"2,863,990,501",제 42 기,2019.01.01 ~ 2019.12.31,"1,855,543,961",제 41 기,2018.01.01 ~ 2018.12.31,"2,428,823,928",29,KRW
13,손익계산서,당기순이익(손실),제 43 기,2020.01.01 ~ 2020.12.31,"2,863,990,501",제 42 기,2019.01.01 ~ 2019.12.31,"1,855,543,961",제 41 기,2018.01.01 ~ 2018.12.31,"2,428,823,928",61,KRW
14,재무상태표,유동자산,제 43 기,2020.12.31 현재,"123,605,601,816",제 42 기,2019.12.31 현재,"240,420,091,315",제 41 기,2018.12.31 현재,"213,654,564,103",2,KRW
15,재무상태표,비유동자산,제 43 기,2020.12.31 현재,"175,096,162,206",제 42 기,2019.12.31 현재,"110,525,367,413",제 41 기,2018.12.31 현재,"94,864,670,286",4,KRW
16,재무상태표,자산총계,제 43 기,2020.12.31 현재,"298,701,764,022",제 42 기,2019.12.31 현재,"350,945,458,728",제 41 기,2018.12.31 현재,"308,519,234,389",6,KRW
17,재무상태표,유동부채,제 43 기,2020.12.31 현재,"140,910,382,224",제 42 기,2019.12.31 현재,"215,544,968,305",제 41 기,2018.12.31 현재,"178,700,529,763",8,KRW
18,재무상태표,비유동부채,제 43 기,2020.12.31 현재,"67,020,945,126",제 42 기,2019.12.31 현재,"43,946,891,592",제 41 기,2018.12.31 현재,"39,701,963,668",10,KRW
19,재무상태표,부채총계,제 43 기,2020.12.31 현재,"207,931,327,350",제 42 기,2019.12.31 현재,"259,491,859,897",제 41 기,2018.12.31 현재,"218,402,493,431",12,KRW
20,재무상태표,자본금,제 43 기,2020.12.31 현재,"27,012,440,000",제 42 기,2019.12.31 현재,"27,012,440,000",제 41 기,2018.12.31 현재,"27,012,440,000",15,KRW
21,재무상태표,이익잉여금,제 43 기,2020.12.31 현재,"15,755,283,810",제 42 기,2019.12.31 현재,"14,071,842,687",제 41 기,2018.12.31 현재,"12,517,696,441",19,KRW
22,재무상태표,자본총계,제 43 기,2020.12.31 현재,"90,770,436,672",제 42 기,2019.12.31 현재,"91,453,598,831",제 41 기,2018.12.31 현재,"90,116,740,958",22,KRW
23,손익계산서,매출액,제 43 기,2020.01.01 ~ 2020.12.31,"340,707,105,151",제 42 기,2019.01.01 ~ 2019.12.31,"375,530,496,694",제 41 기,2018.01.01 ~ 2018.12.31,"363,196,874,529",24,KRW
24,손익계산서,영업이익,제 43 기,2020.01.01 ~ 2020.12.31,"10,248,882,909",제 42 기,2019.01.01 ~ 2019.12.31,"7,409,572,056",제 41 기,2018.01.01 ~ 2018.12.31,"9,718,030,130",26,KRW
25,손익계산서,법인세차감전 순이익,제 43 기,2020.01.01 ~ 2020.12.31,"4,534,885,759",제 42 기,2019.01.01 ~ 2019.12.31,"3,478,285,696",제 41 기,2018.01.01 ~ 2018.12.31,"3,417,225,566",28,KRW
26,손익계산서,당기순이익,제 43 기,2020.01.01 ~ 2020.12.31,"3,239,594,099",제 42 기,2019.01.01 ~ 2019.12.31,"2,262,893,234",제 41 기,2018.01.01 ~ 2018.12.31,"3,162,813,498",30,KRW
27,손익계산서,당기순이익(손실),제 43 기,2020.01.01 ~ 2020.12.31,"3,239,594,099",제 42 기,2019.01.01 ~ 2019.12.31,"2,262,893,234",제 41 기,2018.01.01 ~ 2018.12.31,"3,162,813,498",62,KRW
