,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 41 기,2020.12.31 현재,"12,735,309,885",제 40 기,2019.12.31 현재,"24,174,284,476",제 39 기,2018.12.31 현재,"29,977,363,855",2,KRW
1,재무상태표,비유동자산,제 41 기,2020.12.31 현재,"57,960,877,739",제 40 기,2019.12.31 현재,"54,723,340,848",제 39 기,2018.12.31 현재,"50,362,908,511",4,KRW
2,재무상태표,자산총계,제 41 기,2020.12.31 현재,"70,696,187,624",제 40 기,2019.12.31 현재,"78,897,625,324",제 39 기,2018.12.31 현재,"80,340,272,366",6,KRW
3,재무상태표,유동부채,제 41 기,2020.12.31 현재,"17,001,684,054",제 40 기,2019.12.31 현재,"23,259,122,222",제 39 기,2018.12.31 현재,"33,016,090,163",8,KRW
4,재무상태표,비유동부채,제 41 기,2020.12.31 현재,"4,865,866,107",제 40 기,2019.12.31 현재,"6,752,462,573",제 39 기,2018.12.31 현재,"12,921,276,415",10,KRW
5,재무상태표,부채총계,제 41 기,2020.12.31 현재,"21,867,550,161",제 40 기,2019.12.31 현재,"30,011,584,795",제 39 기,2018.12.31 현재,"45,937,366,578",12,KRW
6,재무상태표,자본금,제 41 기,2020.12.31 현재,"21,425,800,000",제 40 기,2019.12.31 현재,"21,425,800,000",제 39 기,2018.12.31 현재,"21,425,800,000",15,KRW
7,재무상태표,이익잉여금,제 41 기,2020.12.31 현재,"26,625,807,318",제 40 기,2019.12.31 현재,"26,683,210,384",제 39 기,2018.12.31 현재,"14,729,927,286",19,KRW
8,재무상태표,자본총계,제 41 기,2020.12.31 현재,"48,828,637,463",제 40 기,2019.12.31 현재,"48,886,040,529",제 39 기,2018.12.31 현재,"34,402,905,788",22,KRW
9,손익계산서,매출액,제 41 기,2020.01.01 ~ 2020.12.31,"5,892,497,727",제 40 기,2019.01.01 ~ 2019.12.31,"23,815,643,734",제 39 기,2018.01.01 ~ 2018.12.31,"5,164,479,050",24,KRW
10,손익계산서,영업이익,제 41 기,2020.01.01 ~ 2020.12.31,"345,326,367",제 40 기,2019.01.01 ~ 2019.12.31,"3,933,073,214",제 39 기,2018.01.01 ~ 2018.12.31,"-378,512,880",26,KRW
11,손익계산서,법인세차감전 순이익,제 41 기,2020.01.01 ~ 2020.12.31,"-89,499,763",제 40 기,2019.01.01 ~ 2019.12.31,"9,836,259,976",제 39 기,2018.01.01 ~ 2018.12.31,"-1,543,517,432",28,KRW
12,손익계산서,당기순이익,제 41 기,2020.01.01 ~ 2020.12.31,"-57,403,066",제 40 기,2019.01.01 ~ 2019.12.31,"10,952,189,640",제 39 기,2018.01.01 ~ 2018.12.31,"-5,224,269,219",30,KRW
13,손익계산서,당기순이익(손실),제 41 기,2020.01.01 ~ 2020.12.31,"-57,403,066",제 40 기,2019.01.01 ~ 2019.12.31,"10,952,189,640",제 39 기,2018.01.01 ~ 2018.12.31,"-5,224,269,219",62,KRW
