,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 45 기,2020.12.31 현재,"6,876,462,666,084",제 44 기,2019.12.31 현재,"7,220,858,878,213",제 43 기,2018.12.31 현재,"8,143,917,538,954",1,KRW
1,재무상태표,비유동자산,제 45 기,2020.12.31 현재,"12,510,083,328,546",제 44 기,2019.12.31 현재,"12,822,246,278,915",제 43 기,2018.12.31 현재,"12,655,221,294,150",3,KRW
2,재무상태표,자산총계,제 45 기,2020.12.31 현재,"19,386,545,994,630",제 44 기,2019.12.31 현재,"20,043,105,157,128",제 43 기,2018.12.31 현재,"20,799,138,833,104",5,KRW
3,재무상태표,유동부채,제 45 기,2020.12.31 현재,"2,867,690,834,694",제 44 기,2019.12.31 현재,"2,740,030,326,653",제 43 기,2018.12.31 현재,"3,961,420,261,244",7,KRW
4,재무상태표,비유동부채,제 45 기,2020.12.31 현재,"2,806,499,865,992",제 44 기,2019.12.31 현재,"3,249,944,438,951",제 43 기,2018.12.31 현재,"3,293,391,331,347",9,KRW
5,재무상태표,부채총계,제 45 기,2020.12.31 현재,"5,674,190,700,686",제 44 기,2019.12.31 현재,"5,989,974,765,604",제 43 기,2018.12.31 현재,"7,254,811,592,591",11,KRW
6,재무상태표,자본금,제 45 기,2020.12.31 현재,"171,377,095,000",제 44 기,2019.12.31 현재,"171,377,095,000",제 43 기,2018.12.31 현재,"171,377,095,000",13,KRW
7,재무상태표,이익잉여금,제 45 기,2020.12.31 현재,"12,076,919,914,542",제 44 기,2019.12.31 현재,"12,158,354,451,643",제 43 기,2018.12.31 현재,"11,784,662,256,446",17,KRW
8,재무상태표,자본총계,제 45 기,2020.12.31 현재,"13,712,355,293,944",제 44 기,2019.12.31 현재,"14,053,130,391,524",제 43 기,2018.12.31 현재,"13,544,327,240,513",21,KRW
9,손익계산서,매출액,제 45 기,2020.01.01 ~ 2020.12.31,"12,223,031,551,258",제 44 기,2019.01.01 ~ 2019.12.31,"15,123,477,947,655",제 43 기,2018.01.01 ~ 2018.12.31,"16,073,061,465,123",23,KRW
10,손익계산서,영업이익,제 45 기,2020.01.01 ~ 2020.12.31,"356,911,281,146",제 44 기,2019.01.01 ~ 2019.12.31,"1,107,258,909,223",제 43 기,2018.01.01 ~ 2018.12.31,"1,946,177,381,500",25,KRW
11,손익계산서,법인세차감전 순이익,제 45 기,2020.01.01 ~ 2020.12.31,"246,746,457,698",제 44 기,2019.01.01 ~ 2019.12.31,"1,248,554,844,383",제 43 기,2018.01.01 ~ 2018.12.31,"2,208,500,114,836",27,KRW
12,손익계산서,당기순이익,제 45 기,2020.01.01 ~ 2020.12.31,"175,348,148,336",제 44 기,2019.01.01 ~ 2019.12.31,"756,665,993,886",제 43 기,2018.01.01 ~ 2018.12.31,"1,641,934,137,836",29,KRW
13,손익계산서,당기순이익(손실),제 45 기,2020.01.01 ~ 2020.12.31,"175,348,148,336",제 44 기,2019.01.01 ~ 2019.12.31,"756,665,993,886",제 43 기,2018.01.01 ~ 2018.12.31,"1,641,934,137,836",61,KRW
14,재무상태표,유동자산,제 45 기,2020.12.31 현재,"4,352,122,841,174",제 44 기,2019.12.31 현재,"3,480,640,267,580",제 43 기,2018.12.31 현재,"4,623,398,035,816",2,KRW
15,재무상태표,비유동자산,제 45 기,2020.12.31 현재,"10,824,018,001,133",제 44 기,2019.12.31 현재,"10,915,586,518,631",제 43 기,2018.12.31 현재,"10,578,491,243,169",4,KRW
16,재무상태표,자산총계,제 45 기,2020.12.31 현재,"15,176,140,842,307",제 44 기,2019.12.31 현재,"14,396,226,786,211",제 43 기,2018.12.31 현재,"15,201,889,278,985",6,KRW
17,재무상태표,유동부채,제 45 기,2020.12.31 현재,"1,939,270,471,714",제 44 기,2019.12.31 현재,"1,448,968,625,814",제 43 기,2018.12.31 현재,"2,564,885,825,816",8,KRW
18,재무상태표,비유동부채,제 45 기,2020.12.31 현재,"1,637,521,698,838",제 44 기,2019.12.31 현재,"1,487,929,182,471",제 43 기,2018.12.31 현재,"1,206,445,208,437",10,KRW
19,재무상태표,부채총계,제 45 기,2020.12.31 현재,"3,576,792,170,552",제 44 기,2019.12.31 현재,"2,936,897,808,285",제 43 기,2018.12.31 현재,"3,771,331,034,253",12,KRW
20,재무상태표,자본금,제 45 기,2020.12.31 현재,"171,377,095,000",제 44 기,2019.12.31 현재,"171,377,095,000",제 43 기,2018.12.31 현재,"171,377,095,000",15,KRW
21,재무상태표,이익잉여금,제 45 기,2020.12.31 현재,"10,211,341,726,242",제 44 기,2019.12.31 현재,"10,341,239,817,353",제 43 기,2018.12.31 현재,"10,311,394,202,741",19,KRW
22,재무상태표,자본총계,제 45 기,2020.12.31 현재,"11,599,348,671,755",제 44 기,2019.12.31 현재,"11,459,328,977,926",제 43 기,2018.12.31 현재,"11,430,558,244,732",22,KRW
23,손익계산서,매출액,제 45 기,2020.01.01 ~ 2020.12.31,"9,171,305,612,089",제 44 기,2019.01.01 ~ 2019.12.31,"9,179,765,913,688",제 43 기,2018.01.01 ~ 2018.12.31,"10,133,832,338,956",24,KRW
24,손익계산서,영업이익,제 45 기,2020.01.01 ~ 2020.12.31,"206,743,632,531",제 44 기,2019.01.01 ~ 2019.12.31,"775,704,397,230",제 43 기,2018.01.01 ~ 2018.12.31,"1,522,808,152,879",26,KRW
25,손익계산서,법인세차감전 순이익,제 45 기,2020.01.01 ~ 2020.12.31,"164,686,313,773",제 44 기,2019.01.01 ~ 2019.12.31,"659,861,144,003",제 43 기,2018.01.01 ~ 2018.12.31,"1,927,712,715,871",28,KRW
26,손익계산서,당기순이익,제 45 기,2020.01.01 ~ 2020.12.31,"115,572,495,291",제 44 기,2019.01.01 ~ 2019.12.31,"394,375,877,936",제 43 기,2018.01.01 ~ 2018.12.31,"1,426,278,041,229",30,KRW
27,손익계산서,당기순이익(손실),제 45 기,2020.01.01 ~ 2020.12.31,"115,572,495,291",제 44 기,2019.01.01 ~ 2019.12.31,"394,375,877,936",제 43 기,2018.01.01 ~ 2018.12.31,"1,426,278,041,229",62,KRW
