,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 56 기,2020.12.31 현재,"412,167,000,000",제 55 기,2019.12.31 현재,"398,769,000,000",제 54 기,2018.12.31 현재,"391,646,000,000",1,KRW
1,재무상태표,비유동자산,제 56 기,2020.12.31 현재,"478,975,000,000",제 55 기,2019.12.31 현재,"495,555,000,000",제 54 기,2018.12.31 현재,"480,898,000,000",3,KRW
2,재무상태표,자산총계,제 56 기,2020.12.31 현재,"891,142,000,000",제 55 기,2019.12.31 현재,"894,324,000,000",제 54 기,2018.12.31 현재,"872,544,000,000",5,KRW
3,재무상태표,유동부채,제 56 기,2020.12.31 현재,"293,122,000,000",제 55 기,2019.12.31 현재,"293,374,000,000",제 54 기,2018.12.31 현재,"376,656,000,000",7,KRW
4,재무상태표,비유동부채,제 56 기,2020.12.31 현재,"134,523,000,000",제 55 기,2019.12.31 현재,"166,309,000,000",제 54 기,2018.12.31 현재,"85,630,000,000",9,KRW
5,재무상태표,부채총계,제 56 기,2020.12.31 현재,"427,645,000,000",제 55 기,2019.12.31 현재,"459,683,000,000",제 54 기,2018.12.31 현재,"462,286,000,000",11,KRW
6,재무상태표,자본금,제 56 기,2020.12.31 현재,"12,000,000,000",제 55 기,2019.12.31 현재,"12,000,000,000",제 54 기,2018.12.31 현재,"12,000,000,000",13,KRW
7,재무상태표,이익잉여금,제 56 기,2020.12.31 현재,"405,105,000,000",제 55 기,2019.12.31 현재,"371,805,000,000",제 54 기,2018.12.31 현재,"351,966,000,000",17,KRW
8,재무상태표,자본총계,제 56 기,2020.12.31 현재,"463,497,000,000",제 55 기,2019.12.31 현재,"434,641,000,000",제 54 기,2018.12.31 현재,"410,258,000,000",21,KRW
9,손익계산서,매출액,제 56 기,2020.01.01 ~ 2020.12.31,"807,768,000,000",제 55 기,2019.01.01 ~ 2019.12.31,"814,340,000,000",제 54 기,2018.01.01 ~ 2018.12.31,"788,738,000,000",23,KRW
10,손익계산서,영업이익,제 56 기,2020.01.01 ~ 2020.12.31,"68,010,000,000",제 55 기,2019.01.01 ~ 2019.12.31,"59,292,000,000",제 54 기,2018.01.01 ~ 2018.12.31,"54,277,000,000",25,KRW
11,손익계산서,법인세차감전 순이익,제 56 기,2020.01.01 ~ 2020.12.31,"51,157,000,000",제 55 기,2019.01.01 ~ 2019.12.31,"48,322,000,000",제 54 기,2018.01.01 ~ 2018.12.31,"46,333,000,000",27,KRW
12,손익계산서,당기순이익,제 56 기,2020.01.01 ~ 2020.12.31,"28,365,000,000",제 55 기,2019.01.01 ~ 2019.12.31,"35,008,000,000",제 54 기,2018.01.01 ~ 2018.12.31,"37,805,000,000",29,KRW
13,손익계산서,당기순이익(손실),제 56 기,2020.01.01 ~ 2020.12.31,"28,365,000,000",제 55 기,2019.01.01 ~ 2019.12.31,"35,008,000,000",제 54 기,2018.01.01 ~ 2018.12.31,"37,805,000,000",61,KRW
14,재무상태표,유동자산,제 56 기,2020.12.31 현재,"287,895,000,000",제 55 기,2019.12.31 현재,"290,038,000,000",제 54 기,2018.12.31 현재,"270,610,000,000",2,KRW
15,재무상태표,비유동자산,제 56 기,2020.12.31 현재,"525,255,000,000",제 55 기,2019.12.31 현재,"532,344,000,000",제 54 기,2018.12.31 현재,"542,348,000,000",4,KRW
16,재무상태표,자산총계,제 56 기,2020.12.31 현재,"813,150,000,000",제 55 기,2019.12.31 현재,"822,382,000,000",제 54 기,2018.12.31 현재,"812,958,000,000",6,KRW
17,재무상태표,유동부채,제 56 기,2020.12.31 현재,"259,247,000,000",제 55 기,2019.12.31 현재,"264,368,000,000",제 54 기,2018.12.31 현재,"346,760,000,000",8,KRW
18,재무상태표,비유동부채,제 56 기,2020.12.31 현재,"99,260,000,000",제 55 기,2019.12.31 현재,"126,656,000,000",제 54 기,2018.12.31 현재,"55,445,000,000",10,KRW
19,재무상태표,부채총계,제 56 기,2020.12.31 현재,"358,507,000,000",제 55 기,2019.12.31 현재,"391,024,000,000",제 54 기,2018.12.31 현재,"402,205,000,000",12,KRW
20,재무상태표,자본금,제 56 기,2020.12.31 현재,"12,000,000,000",제 55 기,2019.12.31 현재,"12,000,000,000",제 54 기,2018.12.31 현재,"12,000,000,000",15,KRW
21,재무상태표,이익잉여금,제 56 기,2020.12.31 현재,"391,516,000,000",제 55 기,2019.12.31 현재,"368,062,000,000",제 54 기,2018.12.31 현재,"346,397,000,000",19,KRW
22,재무상태표,자본총계,제 56 기,2020.12.31 현재,"454,643,000,000",제 55 기,2019.12.31 현재,"431,358,000,000",제 54 기,2018.12.31 현재,"410,753,000,000",22,KRW
23,손익계산서,매출액,제 56 기,2020.01.01 ~ 2020.12.31,"618,476,000,000",제 55 기,2019.01.01 ~ 2019.12.31,"652,416,000,000",제 54 기,2018.01.01 ~ 2018.12.31,"618,101,000,000",24,KRW
24,손익계산서,영업이익,제 56 기,2020.01.01 ~ 2020.12.31,"40,052,000,000",제 55 기,2019.01.01 ~ 2019.12.31,"51,439,000,000",제 54 기,2018.01.01 ~ 2018.12.31,"20,365,000,000",26,KRW
25,손익계산서,법인세차감전 순이익,제 56 기,2020.01.01 ~ 2020.12.31,"36,140,000,000",제 55 기,2019.01.01 ~ 2019.12.31,"47,034,000,000",제 54 기,2018.01.01 ~ 2018.12.31,"10,296,000,000",28,KRW
26,손익계산서,당기순이익,제 56 기,2020.01.01 ~ 2020.12.31,"16,551,000,000",제 55 기,2019.01.01 ~ 2019.12.31,"34,721,000,000",제 54 기,2018.01.01 ~ 2018.12.31,"7,529,000,000",30,KRW
27,손익계산서,당기순이익(손실),제 56 기,2020.01.01 ~ 2020.12.31,"16,551,000,000",제 55 기,2019.01.01 ~ 2019.12.31,"34,721,000,000",제 54 기,2018.01.01 ~ 2018.12.31,"7,529,000,000",62,KRW
