,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 45 기,2020.12.31 현재,"60,412,338,799",제 44 기,2019.12.31 현재,"67,724,406,159",제 43 기,2018.12.31 현재,"65,064,654,072",1,KRW
1,재무상태표,비유동자산,제 45 기,2020.12.31 현재,"68,607,641,744",제 44 기,2019.12.31 현재,"68,229,791,786",제 43 기,2018.12.31 현재,"68,542,932,140",3,KRW
2,재무상태표,자산총계,제 45 기,2020.12.31 현재,"129,019,980,543",제 44 기,2019.12.31 현재,"135,954,197,945",제 43 기,2018.12.31 현재,"133,607,586,212",5,KRW
3,재무상태표,유동부채,제 45 기,2020.12.31 현재,"40,428,088,865",제 44 기,2019.12.31 현재,"48,360,263,015",제 43 기,2018.12.31 현재,"47,952,988,188",7,KRW
4,재무상태표,비유동부채,제 45 기,2020.12.31 현재,"7,142,900,507",제 44 기,2019.12.31 현재,"9,984,396,866",제 43 기,2018.12.31 현재,"14,210,535,611",9,KRW
5,재무상태표,부채총계,제 45 기,2020.12.31 현재,"47,570,989,372",제 44 기,2019.12.31 현재,"58,344,659,881",제 43 기,2018.12.31 현재,"62,163,523,799",11,KRW
6,재무상태표,자본금,제 45 기,2020.12.31 현재,"5,280,000,000",제 44 기,2019.12.31 현재,"5,280,000,000",제 43 기,2018.12.31 현재,"5,280,000,000",13,KRW
7,재무상태표,이익잉여금,제 45 기,2020.12.31 현재,"41,629,310,568",제 44 기,2019.12.31 현재,"39,609,906,271",제 43 기,2018.12.31 현재,"36,252,619,464",17,KRW
8,재무상태표,자본총계,제 45 기,2020.12.31 현재,"81,448,991,171",제 44 기,2019.12.31 현재,"77,609,538,064",제 43 기,2018.12.31 현재,"71,444,062,413",21,KRW
9,손익계산서,매출액,제 45 기,2020.01.01 ~ 2020.12.31,"115,637,559,121",제 44 기,2019.01.01 ~ 2019.12.31,"140,962,863,019",제 43 기,2018.01.01 ~ 2018.12.31,"119,399,947,935",23,KRW
