,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 8 기,2020.12.31 현재,"346,929,851,518",제 7 기,2019.12.31 현재,"377,499,150,786",제 6 기,2018.12.31 현재,"405,592,983,492",1,KRW
1,재무상태표,비유동자산,제 8 기,2020.12.31 현재,"1,554,439,018,924",제 7 기,2019.12.31 현재,"1,553,323,226,931",제 6 기,2018.12.31 현재,"1,523,118,200,970",3,KRW
2,재무상태표,자산총계,제 8 기,2020.12.31 현재,"1,901,368,870,442",제 7 기,2019.12.31 현재,"1,930,822,377,717",제 6 기,2018.12.31 현재,"1,928,711,184,462",5,KRW
3,재무상태표,유동부채,제 8 기,2020.12.31 현재,"219,403,954,543",제 7 기,2019.12.31 현재,"233,997,027,655",제 6 기,2018.12.31 현재,"226,322,167,095",7,KRW
4,재무상태표,비유동부채,제 8 기,2020.12.31 현재,"858,382,422,335",제 7 기,2019.12.31 현재,"891,044,825,379",제 6 기,2018.12.31 현재,"916,446,177,247",9,KRW
5,재무상태표,부채총계,제 8 기,2020.12.31 현재,"1,077,786,376,878",제 7 기,2019.12.31 현재,"1,125,041,853,034",제 6 기,2018.12.31 현재,"1,142,768,344,342",11,KRW
6,재무상태표,자본금,제 8 기,2020.12.31 현재,"19,479,045,000",제 7 기,2019.12.31 현재,"19,479,045,000",제 6 기,2018.12.31 현재,"19,479,045,000",13,KRW
7,재무상태표,이익잉여금,제 8 기,2020.12.31 현재,"224,175,791,664",제 7 기,2019.12.31 현재,"206,910,570,926",제 6 기,2018.12.31 현재,"190,983,746,810",17,KRW
8,재무상태표,자본총계,제 8 기,2020.12.31 현재,"823,582,493,564",제 7 기,2019.12.31 현재,"805,780,524,683",제 6 기,2018.12.31 현재,"785,942,840,120",21,KRW
9,손익계산서,매출액,제 8 기,2020.01.01 ~ 2020.12.31,"787,547,395,550",제 7 기,2019.01.01 ~ 2019.12.31,"836,810,452,048",제 6 기,2018.01.01 ~ 2018.12.31,"843,763,220,025",23,KRW
10,손익계산서,영업이익,제 8 기,2020.01.01 ~ 2020.12.31,"75,305,385,497",제 7 기,2019.01.01 ~ 2019.12.31,"81,159,969,547",제 6 기,2018.01.01 ~ 2018.12.31,"79,193,662,571",25,KRW
11,손익계산서,법인세차감전 순이익,제 8 기,2020.01.01 ~ 2020.12.31,"34,871,627,099",제 7 기,2019.01.01 ~ 2019.12.31,"36,678,352,684",제 6 기,2018.01.01 ~ 2018.12.31,"26,398,158,636",27,KRW
12,손익계산서,당기순이익,제 8 기,2020.01.01 ~ 2020.12.31,"25,081,643,172",제 7 기,2019.01.01 ~ 2019.12.31,"28,703,294,886",제 6 기,2018.01.01 ~ 2018.12.31,"17,205,475,369",29,KRW
13,손익계산서,당기순이익(손실),제 8 기,2020.01.01 ~ 2020.12.31,"25,081,643,172",제 7 기,2019.01.01 ~ 2019.12.31,"28,703,294,886",제 6 기,2018.01.01 ~ 2018.12.31,"17,205,475,369",61,KRW
14,재무상태표,유동자산,제 8 기,2020.12.31 현재,"138,741,871,046",제 7 기,2019.12.31 현재,"179,162,791,504",제 6 기,2018.12.31 현재,"187,381,667,265",2,KRW
15,재무상태표,비유동자산,제 8 기,2020.12.31 현재,"961,976,837,868",제 7 기,2019.12.31 현재,"966,570,060,583",제 6 기,2018.12.31 현재,"973,613,496,018",4,KRW
16,재무상태표,자산총계,제 8 기,2020.12.31 현재,"1,100,718,708,914",제 7 기,2019.12.31 현재,"1,145,732,852,087",제 6 기,2018.12.31 현재,"1,160,995,163,283",6,KRW
17,재무상태표,유동부채,제 8 기,2020.12.31 현재,"97,902,284,756",제 7 기,2019.12.31 현재,"103,712,114,689",제 6 기,2018.12.31 현재,"93,924,973,343",8,KRW
18,재무상태표,비유동부채,제 8 기,2020.12.31 현재,"253,512,036,874",제 7 기,2019.12.31 현재,"299,713,375,032",제 6 기,2018.12.31 현재,"333,433,956,869",10,KRW
