,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 50 기,2020.12.31 현재,"86,633,728,790",제 49 기,2019.12.31 현재,"84,455,208,499",제 48 기,2018.12.31 현재,"89,863,233,383",2,KRW
1,재무상태표,비유동자산,제 50 기,2020.12.31 현재,"119,619,086,954",제 49 기,2019.12.31 현재,"117,178,315,181",제 48 기,2018.12.31 현재,"115,570,609,263",4,KRW
2,재무상태표,자산총계,제 50 기,2020.12.31 현재,"206,252,815,744",제 49 기,2019.12.31 현재,"201,633,523,680",제 48 기,2018.12.31 현재,"205,433,842,646",6,KRW
3,재무상태표,유동부채,제 50 기,2020.12.31 현재,"54,655,368,335",제 49 기,2019.12.31 현재,"52,864,350,913",제 48 기,2018.12.31 현재,"62,887,901,556",8,KRW
4,재무상태표,비유동부채,제 50 기,2020.12.31 현재,"5,342,216,967",제 49 기,2019.12.31 현재,"6,910,081,065",제 48 기,2018.12.31 현재,"6,402,384,537",10,KRW
5,재무상태표,부채총계,제 50 기,2020.12.31 현재,"59,997,585,302",제 49 기,2019.12.31 현재,"59,774,431,978",제 48 기,2018.12.31 현재,"69,290,286,093",12,KRW
6,재무상태표,자본금,제 50 기,2020.12.31 현재,"7,200,000,000",제 49 기,2019.12.31 현재,"7,200,000,000",제 48 기,2018.12.31 현재,"7,200,000,000",15,KRW
7,재무상태표,이익잉여금,제 50 기,2020.12.31 현재,"135,625,311,003",제 49 기,2019.12.31 현재,"131,027,784,167",제 48 기,2018.12.31 현재,"125,383,002,885",19,KRW
8,재무상태표,자본총계,제 50 기,2020.12.31 현재,"146,255,230,442",제 49 기,2019.12.31 현재,"141,859,091,702",제 48 기,2018.12.31 현재,"136,143,556,553",22,KRW
9,손익계산서,매출액,제 50 기,2020.01.01 ~ 2020.12.31,"176,206,566,779",제 49 기,2019.01.01 ~ 2019.12.31,"191,479,168,364",제 48 기,2018.01.01 ~ 2018.12.31,"185,254,013,712",24,KRW
10,손익계산서,영업이익,제 50 기,2020.01.01 ~ 2020.12.31,"3,534,042,581",제 49 기,2019.01.01 ~ 2019.12.31,"5,203,274,117",제 48 기,2018.01.01 ~ 2018.12.31,"6,237,629,158",26,KRW
11,손익계산서,법인세차감전 순이익,제 50 기,2020.01.01 ~ 2020.12.31,"6,149,103,525",제 49 기,2019.01.01 ~ 2019.12.31,"8,124,676,087",제 48 기,2018.01.01 ~ 2018.12.31,"8,919,468,473",28,KRW
12,손익계산서,당기순이익,제 50 기,2020.01.01 ~ 2020.12.31,"5,279,450,700",제 49 기,2019.01.01 ~ 2019.12.31,"6,757,020,209",제 48 기,2018.01.01 ~ 2018.12.31,"7,386,781,628",30,KRW
13,손익계산서,당기순이익(손실),제 50 기,2020.01.01 ~ 2020.12.31,"5,279,450,700",제 49 기,2019.01.01 ~ 2019.12.31,"6,757,020,209",제 48 기,2018.01.01 ~ 2018.12.31,"7,386,781,628",62,KRW
