,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20220317000816,K,00105466,KCC건설,남,건축,-,-,-,417,-,112,-,529,8.1,"29,028,298,889","73,461,122",-
1,20220317000816,K,00105466,KCC건설,여,플랜트,-,-,-,-,-,1,-,1,-,-,-,-
2,20220317000816,K,00105466,KCC건설,여,건축,-,-,-,6,-,54,-,60,3.5,"240,608,155","48,555,952",-
3,20220317000816,K,00105466,KCC건설,남,관리,-,-,-,200,-,-,-,200,11.1,"14,688,218,562","75,329,152",-
4,20220317000816,K,00105466,KCC건설,여,관리,-,-,-,19,-,-,-,19,5.7,"804,178,678","48,667,748",-
5,20220317000816,K,00105466,KCC건설,남,영업,-,-,-,74,-,-,-,74,7.7,"5,578,413,929","72,265,000",-
6,20220317000816,K,00105466,KCC건설,여,영업,-,-,-,9,-,-,-,9,4.2,"332,990,280","43,499,607",-
7,20220317000816,K,00105466,KCC건설,남,토목,-,-,-,175,-,32,-,207,14.7,"15,470,613,143","86,048,752",-
8,20220317000816,K,00105466,KCC건설,여,토목,-,-,-,3,-,17,-,20,8.1,"160,495,744","49,034,192",-
9,20220317000816,K,00105466,KCC건설,남,플랜트,-,-,-,25,-,1,-,26,16.0,"1,664,500,199","91,674,262",-
