,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20211222000233,Y,00168401,금비,남,공통,-,-,-,-,-,-,-,184,12.52,"9,198,900,000","49,994,000",-
1,20211222000233,Y,00168401,금비,여,공통,-,-,-,-,-,-,-,65,10.54,"2,771,563,000","42,639,000",-
