,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20220315001126,Y,00360595,현대글로비스,남,물류,-,-,-,624,-,23,3,647,8.85,-,-,-
1,20220315001126,Y,00360595,현대글로비스,여,성별합계,-,-,-,216,-,56,1,272,5.49,"15,418,910,678","64,569,022",-
2,20220315001126,Y,00360595,현대글로비스,여,물류,-,-,-,86,-,48,-,134,5.18,-,-,-
3,20220315001126,Y,00360595,현대글로비스,남,유통,-,-,-,203,-,5,-,208,8.20,-,-,-
4,20220315001126,Y,00360595,현대글로비스,여,유통,-,-,-,29,-,4,-,33,6.00,-,-,-
5,20220315001126,Y,00360595,현대글로비스,남,해운,-,-,-,129,-,1,-,130,6.40,-,-,-
6,20220315001126,Y,00360595,현대글로비스,여,해운,-,-,-,40,-,2,-,42,6.05,-,-,-
7,20220315001126,Y,00360595,현대글로비스,남,경영지원,-,-,-,334,-,40,3,374,5.89,-,-,-
8,20220315001126,Y,00360595,현대글로비스,여,경영지원,-,-,-,61,-,2,1,63,5.52,-,-,-
9,20220315001126,Y,00360595,현대글로비스,남,성별합계,-,-,-,"1,290",-,69,6,"1,359",7.70,"112,397,332,750","85,367,684",-
