,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20230323001004,Y,00106119,금양,남,발포제,-,-,-,98,-,-,-,98,5년 9개월,"5,922,352,000","60,432,000",-
1,20230323001004,Y,00106119,금양,여,발포제,-,-,-,13,-,-,-,13,10년 5개월,"936,082,000","72,006,000",-
