,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20220321000985,K,00130383,서부T&D,남,쇼핑몰운영,-,-,-,44,-,3,-,47,5,"2,110,735,000","44,909,000",중도퇴사자 제외
1,20220321000985,K,00130383,서부T&D,여,임대및기타사업,-,-,-,6,-,-,-,6,5,"180,229,000","30,038,000",중도퇴사자 제외
2,20220321000985,K,00130383,서부T&D,여,쇼핑몰운영,-,-,-,18,-,-,-,18,4,"530,945,000","29,497,000",중도퇴사자 제외
3,20220321000985,K,00130383,서부T&D,남,물류시설운영,-,-,-,21,-,-,-,21,10,"796,142,000","37,912,000",중도퇴사자 제외
4,20220321000985,K,00130383,서부T&D,여,물류시설운영,-,-,-,2,-,-,-,2,12,"80,364,000","40,182,000",중도퇴사자 제외
5,20220321000985,K,00130383,서부T&D,남,관광호텔업,-,-,-,116,-,93,-,209,2,"4,673,047,000","22,359,000",중도퇴사자 제외
6,20220321000985,K,00130383,서부T&D,여,관광호텔업,-,-,-,110,2,89,-,199,2,"3,548,070,000","17,829,000",중도퇴사자 제외
7,20220321000985,K,00130383,서부T&D,남,석유판매,-,-,-,8,4,-,-,8,9,"231,744,000","28,968,000",중도퇴사자 제외
8,20220321000985,K,00130383,서부T&D,여,석유판매,-,-,-,1,-,-,-,1,25,"47,480,000","47,480,000",중도퇴사자 제외
9,20220321000985,K,00130383,서부T&D,남,임대및기타사업,-,-,-,20,-,-,-,20,8,"1,101,723,000","55,086,000",중도퇴사자 제외
