,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20221018000166,K,01029394,에코마케팅,남,전사,-,-,-,66,-,-,-,66,2년5개월,"3,131,507,000","47,447,000",-
1,20221018000166,K,01029394,에코마케팅,여,전사,-,-,-,179,-,-,-,179,2년2개월,"7,226,220,000","40,370,000",-
