,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20230316001249,K,00105466,KCC건설,남,건축,-,-,-,402,-,159,-,561,8.6,"30,994,098,708","76,903,157",-
1,20230316001249,K,00105466,KCC건설,여,플랜트,-,-,-,1,-,4,-,5,7.0,"55,499,040","55,499,040",-
2,20230316001249,K,00105466,KCC건설,여,건축,-,-,-,9,-,49,-,58,2.6,"432,214,943","48,893,335",-
3,20230316001249,K,00105466,KCC건설,남,관리,-,-,-,214,-,16,-,230,10.3,"16,145,347,975","74,745,045",-
4,20230316001249,K,00105466,KCC건설,여,관리,-,-,-,20,-,5,-,25,5.2,"934,342,163","49,094,348",-
5,20230316001249,K,00105466,KCC건설,남,영업,-,-,-,48,-,-,-,48,5.5,"3,519,598,855","71,428,123",-
6,20230316001249,K,00105466,KCC건설,여,영업,-,-,-,10,-,-,-,10,5.7,"490,132,117","52,685,752",-
7,20230316001249,K,00105466,KCC건설,남,토목,-,-,-,181,-,52,-,233,14.3,"15,235,613,554","86,135,962",-
8,20230316001249,K,00105466,KCC건설,여,토목,-,-,-,2,-,22,-,24,6.1,"95,889,210","46,065,487",-
9,20230316001249,K,00105466,KCC건설,남,플랜트,-,-,-,27,-,2,-,29,17.1,"2,524,049,890","88,351,260",-
