,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20220317000546,Y,00103042,케이씨티시,남,CNTR운송부문,-,-,-,118,-,5,1,123,17년 09개월,"7,800,342,000","63,417,000","문태룡전무, 정영식상무"
1,20220317000546,Y,00103042,케이씨티시,여,기타부문,-,-,-,12,-,-,-,12,19년 06개월,"649,012,000","54,084,000",-
2,20220317000546,Y,00103042,케이씨티시,여,CNTR운송부문,-,-,-,31,-,1,1,32,24년 04개월,"1,788,336,000","55,886,000",-
3,20220317000546,Y,00103042,케이씨티시,남,"하역, 중량물부분",-,-,-,70,-,6,-,76,13년 05개월,"5,125,125,000","67,436,000",최상집전무
4,20220317000546,Y,00103042,케이씨티시,여,"하역, 중량물부분",-,-,-,4,-,1,-,5,13년 00개월,"259,867,000","51,973,000",-
5,20220317000546,Y,00103042,케이씨티시,남,"CY,CFS부문",-,-,-,13,-,2,-,15,23년 06개월,"891,937,000","59,462,000",노조상급단체전임자 1명 포함
6,20220317000546,Y,00103042,케이씨티시,여,"CY,CFS부문",-,-,-,2,-,0,-,2,25년 06개월,"64,643,000","32,322,000",노조전임자 1명 포함
7,20220317000546,Y,00103042,케이씨티시,남,소화물부문,-,-,-,105,-,8,-,113,04년 11개월,"6,079,429,000","53,800,000",이영근부사장
8,20220317000546,Y,00103042,케이씨티시,여,소화물부문,-,-,-,6,-,10,-,16,04년 09개월,"622,613,000","38,913,000",-
9,20220317000546,Y,00103042,케이씨티시,남,기타부문,-,-,-,31,-,4,-,35,17년 04개월,"2,894,306,000","82,694,000","류주환부사장, 박현배상무,
 김천용상무,    안병현상무"
