,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20210311001176,Y,00153861,태영건설,남,경영본부,-,-,-,83,-,18,-,101,10.3,"10,664,000,000","105,000,000",-
1,20210311001176,Y,00153861,태영건설,여,법무팀,-,-,-,1,-,1,-,2,1.6,"103,000,000","51,000,000",-
2,20210311001176,Y,00153861,태영건설,남,안전팀,-,-,-,6,-,0,-,6,12.1,"695,000,000","115,000,000",-
3,20210311001176,Y,00153861,태영건설,여,안전팀,-,-,-,1,-,0,-,1,14.8,"63,000,000","63,000,000",-
4,20210311001176,Y,00153861,태영건설,남,B&C팀,-,-,-,3,-,0,-,3,2.9,"316,000,000","105,000,000",-
5,20210311001176,Y,00153861,태영건설,여,B&C팀,-,-,-,1,-,0,-,1,2.7,"93,000,000","93,000,000",-
6,20210311001176,Y,00153861,태영건설,남,내부회계관리팀,-,-,-,4,-,0,-,4,10.6,"515,000,000","128,000,000",-
7,20210311001176,Y,00153861,태영건설,여,내부회계관리팀,-,-,-,0,-,0,-,0,-,-,-,-
8,20210311001176,Y,00153861,태영건설,여,경영본부,-,-,-,11,-,6,-,17,6.0,"1,407,000,000","82,000,000",-
9,20210311001176,Y,00153861,태영건설,남,건축본부,-,-,-,398,-,237,-,635,7.5,"53,583,000,000","84,000,000",-
10,20210311001176,Y,00153861,태영건설,여,건축본부,-,-,-,3,-,56,-,59,1.4,"2,415,000,000","40,000,000",-
11,20210311001176,Y,00153861,태영건설,남,토목본부,-,-,-,325,-,128,-,453,12.2,"40,762,000,000","89,000,000",-
12,20210311001176,Y,00153861,태영건설,여,토목본부,-,-,-,8,-,36,-,44,3.3,"1,829,000,000","41,000,000",-
13,20210311001176,Y,00153861,태영건설,남,개발본부,-,-,-,111,-,7,-,118,12.4,"13,345,000,000","113,000,000",-
14,20210311001176,Y,00153861,태영건설,여,개발본부,-,-,-,9,-,3,-,12,5.7,"905,000,000","75,000,000",-
15,20210311001176,Y,00153861,태영건설,남,법무팀,-,-,-,8,-,0,-,8,10.0,"806,000,000","100,000,000",-
