,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20220510000724,Y,00132637,동원시스템즈,남,본사,-,-,-,157,-,8,-,165,         7.9 ,"9,977,628,000","60,470,000",-
1,20220510000724,Y,00132637,동원시스템즈,여,아셉틱,-,-,-,5,-,-,-,5,         1.0 ,"200,362,000","40,072,000",-
2,20220510000724,Y,00132637,동원시스템즈,남,수지,-,-,-,116,-,-,-,116,         9.6 ,"6,328,864,000","54,559,000",-
3,20220510000724,Y,00132637,동원시스템즈,여,수지,-,-,-,4,-,-,-,4,        11.3 ,"173,324,000","43,331,000",-
4,20220510000724,Y,00132637,동원시스템즈,남,알루미늄,-,-,-,229,-,8,-,237,        15.8 ,"15,225,889,000","64,244,000",-
5,20220510000724,Y,00132637,동원시스템즈,여,알루미늄,-,-,-,5,-,3,-,8,         2.3 ,"216,709,000","27,089,000",-
6,20220510000724,Y,00132637,동원시스템즈,남,인쇄,-,-,-,64,-,2,1,67,         9.3 ,"3,532,073,000","52,718,000",-
7,20220510000724,Y,00132637,동원시스템즈,여,인쇄,-,-,-,7,-,-,-,7,         5.7 ,"313,161,000","44,737,000",-
8,20220510000724,Y,00132637,동원시스템즈,남,제관,-,-,-,88,-,2,-,90,         8.0 ,"5,038,643,000","55,985,000",-
9,20220510000724,Y,00132637,동원시스템즈,여,제관,-,-,-,8,-,-,-,8,        16.8 ,"355,651,000","44,456,000",-
10,20220510000724,Y,00132637,동원시스템즈,남,포장,-,-,-,127,-,6,1,134,         6.2 ,"7,501,852,000","55,984,000",-
11,20220510000724,Y,00132637,동원시스템즈,여,본사,-,-,-,37,-,-,-,37,         4.8 ,"1,519,485,000","41,067,000",-
12,20220510000724,Y,00132637,동원시스템즈,여,포장,-,-,-,9,-,1,-,10,         8.7 ,"468,668,000","46,867,000",-
13,20220510000724,Y,00132637,동원시스템즈,남,2차전지캔,-,-,-,31,-,-,-,31,         3.9 ,"1,249,855,000","40,318,000",-
14,20220510000724,Y,00132637,동원시스템즈,여,2차전지캔,-,-,-,17,-,-,-,17,         4.0 ,"567,670,000","33,392,000",-
15,20220510000724,Y,00132637,동원시스템즈,남,CAN,-,-,-,258,-,1,-,259,        15.0 ,"22,797,477,000","88,021,000",-
16,20220510000724,Y,00132637,동원시스템즈,여,CAN,-,-,-,6,-,1,-,7,         5.4 ,"233,161,000","33,309,000",-
17,20220510000724,Y,00132637,동원시스템즈,남,PET,-,-,-,76,-,-,-,76,        19.2 ,"5,914,970,000","77,829,000",-
18,20220510000724,Y,00132637,동원시스템즈,여,PET,-,-,-,1,-,2,-,3,         0.3 ,"85,926,000","28,642,000",-
19,20220510000724,Y,00132637,동원시스템즈,남,유리병,-,-,-,299,-,1,-,300,        19.7 ,"22,840,359,000","76,135,000",-
20,20220510000724,Y,00132637,동원시스템즈,여,유리병,-,-,-,18,-,-,-,18,        11.8 ,"1,042,862,000","57,937,000",-
21,20220510000724,Y,00132637,동원시스템즈,남,아셉틱,-,-,-,94,-,-,-,94,         1.0 ,"4,283,956,000","45,574,000",-
