,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20220321001348,Y,00152880,코오롱글로벌,남,건설직속,-,-,-,51,-,1,-,52,11년 5월,"6,877,000,000","132,000,000",-
1,20220321001348,Y,00152880,코오롱글로벌,여,자동차부문,-,-,-,110,-,21,-,131,3년 6월,"6,564,000,000","50,000,000",-
2,20220321001348,Y,00152880,코오롱글로벌,남,스포렉스본부,-,-,-,41,-,130,-,171,4년 5월,"5,232,000,000","31,000,000",-
3,20220321001348,Y,00152880,코오롱글로벌,여,스포렉스본부,-,-,-,23,-,138,-,161,3년 1월,"3,370,000,000","21,000,000",-
4,20220321001348,Y,00152880,코오롱글로벌,남,기타,-,-,-,90,-,2,-,92,6년 10월,"14,653,000,000","159,000,000",-
5,20220321001348,Y,00152880,코오롱글로벌,여,기타,-,-,-,28,-,2,-,30,6년 12월,"1,918,000,000","64,000,000",-
6,20220321001348,Y,00152880,코오롱글로벌,여,건설직속,-,-,-,9,-,1,-,10,6년 11월,"632,000,000","63,000,000",-
7,20220321001348,Y,00152880,코오롱글로벌,남,건축본부,-,-,-,445,-,224,-,669,7년 10월,"60,132,000,000","90,000,000",-
8,20220321001348,Y,00152880,코오롱글로벌,여,건축본부,-,-,-,44,-,57,-,101,2년 10월,"5,322,000,000","53,000,000",-
9,20220321001348,Y,00152880,코오롱글로벌,남,인프라본부,-,-,-,339,-,197,-,536,10년 9월,"48,202,000,000","90,000,000",-
10,20220321001348,Y,00152880,코오롱글로벌,여,인프라본부,-,-,-,14,-,16,-,30,3년 4월,"1,308,000,000","44,000,000",-
11,20220321001348,Y,00152880,코오롱글로벌,남,상사사업본부,-,-,-,39,-,-,-,39,10년 8월,"3,997,000,000","102,000,000",-
12,20220321001348,Y,00152880,코오롱글로벌,여,상사사업본부,-,-,-,14,-,-,-,14,10년 5월,"813,000,000","58,000,000",-
13,20220321001348,Y,00152880,코오롱글로벌,남,자동차부문,-,-,-,"1,132",-,72,-,"1,204",5년 7월,"82,859,000,000","69,000,000",-
