,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20220308000667,Y,00126371,삼성전기,남,컴포넌트,-,-,-,"2,576",-,14,-,"2,590",11,-,-,-
1,20220308000667,Y,00126371,삼성전기,여,성별 총계,-,-,-,"2,752",29,60,-,"2,812",12,"246,525,000,000","88,000,000",-
2,20220308000667,Y,00126371,삼성전기,여,컴포넌트,-,-,-,940,16,1,-,941,11,-,-,-
3,20220308000667,Y,00126371,삼성전기,남,광학통신솔루션,-,-,-,898,-,-,-,898,15,-,-,-
4,20220308000667,Y,00126371,삼성전기,여,광학통신솔루션,-,-,-,247,2,-,-,247,13,-,-,-
5,20220308000667,Y,00126371,삼성전기,남,패키지솔루션,-,-,-,"1,770",-,178,-,"1,948",13,-,-,-
6,20220308000667,Y,00126371,삼성전기,여,패키지솔루션,-,-,-,434,-,42,-,476,12,-,-,-
7,20220308000667,Y,00126371,삼성전기,남,기타,-,-,-,"3,598",-,20,-,"3,618",17,-,-,-
8,20220308000667,Y,00126371,삼성전기,여,기타,-,-,-,"1,131",11,17,-,"1,148",12,-,-,-
9,20220308000667,Y,00126371,삼성전기,남,성별 총계,-,-,-,"8,842",-,212,-,"9,054",14,"1,047,675,000,000","117,000,000",-
