,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20220325001068,Y,00164478,현대건설,남,토목,-,-,-,700,-,307,-,"1,007",16.2,"112,307,000,000","106,000,000",-
1,20220325001068,Y,00164478,현대건설,여,지원,-,-,-,138,-,80,1,218,13.0,"12,604,000,000","69,000,000",-
2,20220325001068,Y,00164478,현대건설,여,토목,-,-,-,12,-,39,-,51,12.6,"3,497,000,000","52,000,000",-
3,20220325001068,Y,00164478,현대건설,남,건축,-,-,-,401,-,232,-,633,14.8,"68,016,000,000","99,000,000",-
4,20220325001068,Y,00164478,현대건설,여,건축,-,-,-,14,-,45,-,59,8.2,"4,264,000,000","54,000,000",-
5,20220325001068,Y,00164478,현대건설,남,주택,-,-,-,692,-,725,-,"1,417",14.9,"113,318,000,000","89,000,000",-
6,20220325001068,Y,00164478,현대건설,여,주택,-,-,-,36,-,253,-,289,14.0,"14,009,000,000","50,000,000",-
7,20220325001068,Y,00164478,현대건설,남,플랜트,-,-,-,"1,035",-,196,-,"1,231",12.0,"146,574,000,000","112,000,000",-
8,20220325001068,Y,00164478,현대건설,여,플랜트,-,-,-,43,3,33,-,76,7.7,"5,478,000,000","67,000,000",-
9,20220325001068,Y,00164478,현대건설,남,지원,-,-,-,"1,136",-,207,-,"1,343",12.7,"129,677,000,000","103,000,000",-
