,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20220315000719,Y,00136086,무림페이퍼,남,제지,-,-,-,438,-,21,-,459,15.1,"32,560,000,000","71,000,000",-
1,20220315000719,Y,00136086,무림페이퍼,여,제지,-,-,-,17,-,-,-,17,11.0,"888,000,000","52,000,000",-
