,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20230711000241,Y,00428729,대호에이엘,남,알루미늄판재,-,-,-,170,-,-,-,170,11,"12,673,898,000","74,552,000",-
1,20230711000241,Y,00428729,대호에이엘,여,알루미늄판재,-,-,-,7,-,-,-,7,4,"323,599,000","46,228,000",-
