,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20230515000543,Y,00118026,동원산업,남,해양수산,-,-,-,310,-,-,-,310,1.97,-,-,"해상직
(선원) 포함"
1,20230515000543,Y,00118026,동원산업,여,지주,-,-,-,56,-,2,-,58,3.60,-,-,-
2,20230515000543,Y,00118026,동원산업,남,성별 합계,-,-,-,632,-,12,-,644,4.16,"64,031,000,000","99,000,000",-
3,20230515000543,Y,00118026,동원산업,여,성별 합계,-,-,-,151,-,7,-,158,5.76,"7,083,000,000","45,000,000",-
4,20230515000543,Y,00118026,동원산업,여,해양수산,-,-,-,13,-,-,-,13,7.14,-,-,-
5,20230515000543,Y,00118026,동원산업,남,유통,-,-,-,125,-,6,-,131,7.23,-,-,-
6,20230515000543,Y,00118026,동원산업,여,유통,-,-,-,62,-,3,-,65,7.65,-,-,-
7,20230515000543,Y,00118026,동원산업,남,냉장,-,-,-,61,-,-,-,61,6.72,-,-,-
8,20230515000543,Y,00118026,동원산업,여,냉장,-,-,-,7,-,1,-,8,7.11,-,-,-
9,20230515000543,Y,00118026,동원산업,남,경영지원,-,-,-,30,-,-,-,30,6.71,-,-,-
10,20230515000543,Y,00118026,동원산업,여,경영지원,-,-,-,13,-,1,-,14,3.84,-,-,-
11,20230515000543,Y,00118026,동원산업,남,지주,-,-,-,106,-,6,-,112,4.55,-,-,-
