,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20210309000744,Y,00126380,삼성전자,남,CE,-,-,-,"10,262",-,60,-,"10,322",16.1,-,-,-
1,20210309000744,Y,00126380,삼성전자,여,성별합계,-,-,-,"28,306",414,102,-,"28,408",11.2,"2,523,709,000,000","98,000,000",-
2,20210309000744,Y,00126380,삼성전자,여,CE,-,-,-,"2,165",74,15,-,"2,180",11.2,-,-,-
3,20210309000744,Y,00126380,삼성전자,남,IM,-,-,-,"19,762",-,165,-,"19,927",14.1,-,-,-
4,20210309000744,Y,00126380,삼성전자,여,IM,-,-,-,"7,144",72,23,-,"7,167",12.0,-,-,-
5,20210309000744,Y,00126380,삼성전자,남,DS,-,-,-,"42,391",-,138,2,"42,529",10.9,-,-,-
6,20210309000744,Y,00126380,삼성전자,여,DS,-,-,-,"16,726",183,15,-,"16,741",10.8,-,-,-
7,20210309000744,Y,00126380,삼성전자,남,기타,-,-,-,"8,159",-,145,-,"8,304",15.1,-,-,-
8,20210309000744,Y,00126380,삼성전자,여,기타,-,-,-,"2,271",85,49,-,"2,320",11.4,-,-,-
9,20210309000744,Y,00126380,삼성전자,남,성별합계,-,-,-,"80,574",-,508,2,"81,082",12.8,"10,643,957,000,000","136,000,000",-
