,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20220812000715,Y,00163512,한진,남,경영관리,-,-,-,165,-,4,-,169,11.9 ,"11,856,572,680","70,157,235",-
1,20220812000715,Y,00163512,한진,남,기타,-,-,-,259,-,13,-,272,14.7 ,"14,335,984,110","52,705,824",-
2,20220812000715,Y,00163512,한진,여,기타,-,-,-,54,-,5,-,59,12.5 ,"2,742,125,370","46,476,701",-
3,20220812000715,Y,00163512,한진,여,경영관리,-,-,-,44,-,2,-,46,7.3 ,"2,380,055,060","51,740,327",-
4,20220812000715,Y,00163512,한진,남,육운,-,-,-,162,-,30,-,192,13.6 ,"9,808,305,280","51,084,923",-
5,20220812000715,Y,00163512,한진,여,육운,-,-,-,16,-,1,-,17,15.5 ,"729,656,870","42,920,992",-
6,20220812000715,Y,00163512,한진,남,하역,-,-,-,302,-,43,-,345,15.9 ,"22,804,497,210","66,099,992",-
7,20220812000715,Y,00163512,한진,여,하역,-,-,-,4,-,-,-,4,19.3 ,"212,516,940","53,129,235",-
8,20220812000715,Y,00163512,한진,남,택배,-,-,-,273,-,28,-,301,14.1 ,"15,708,612,120","52,188,080",-
9,20220812000715,Y,00163512,한진,여,택배,-,-,-,36,-,4,-,40,15.3 ,"1,762,719,840","44,067,996",-
10,20220812000715,Y,00163512,한진,남,해운,-,-,-,37,-,7,-,44,13.8 ,"2,937,553,640","66,762,583",-
