,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20220317001288,Y,00362441,현대오토에버,남,IT,-,-,-,"1,806",8,36,4,"1,842",7.6 ,"155,386,000,000","84,000,000",-
1,20220317001288,Y,00362441,현대오토에버,여,기타,-,-,-,76,-,1,-,77, 5.9 ,"5,424,000,000","70,000,000",-
2,20220317001288,Y,00362441,현대오토에버,여,IT,-,-,-,459,1,8,5,467,4.3 ,"29,284,000,000","63,000,000",-
3,20220317001288,Y,00362441,현대오토에버,남,내비게이션,-,-,-,433,-,-,-,433, 5.6 ,"27,811,000,000","64,000,000",-
4,20220317001288,Y,00362441,현대오토에버,여,내비게이션,-,-,-,150,-,-,-,150, 3.4 ,"7,567,000,000","50,000,000",-
5,20220317001288,Y,00362441,현대오토에버,남,차량전장,-,-,-,314,-,-,-,314,  5.6 ,"21,316,000,000","68,000,000",-
6,20220317001288,Y,00362441,현대오토에버,여,차량전장,-,-,-,44,-,-,-,44, 4.5 ,"2,533,000,000","58,000,000",-
7,20220317001288,Y,00362441,현대오토에버,남,영업,-,-,-,129,-,-,-,129,  10.3,"12,284,000,000","95,000,000",-
8,20220317001288,Y,00362441,현대오토에버,여,영업,-,-,-,30,1,-,-,30,  7.8 ,"2,127,000,000","71,000,000",-
9,20220317001288,Y,00362441,현대오토에버,남,기타,-,-,-,127,-,-,-,127,8.5 ,"11,331,000,000","89,000,000",-
