,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20220321001256,K,00265324,CJ ENM,남,방송사업,-,-,-,679,-,-,-,679,67개월,"74,659,000,000","110,000,000",-
1,20220321001256,K,00265324,CJ ENM,여,커머스사업,-,-,-,506,-,-,-,506,68개월,"26,516,000,000","52,000,000",-
2,20220321001256,K,00265324,CJ ENM,남,통합관리,-,-,-,328,2,10,7,338,67개월,"41,447,000,000","123,000,000",-
3,20220321001256,K,00265324,CJ ENM,여,통합관리,-,-,-,375,3,12,9,387,54개월,"24,971,000,000","65,000,000",-
4,20220321001256,K,00265324,CJ ENM,여,방송사업,-,-,-,916,2,-,-,916,59개월,"62,194,000,000","68,000,000",-
5,20220321001256,K,00265324,CJ ENM,남,영화사업,-,-,-,30,-,-,-,30,85개월,"2,297,000,000","77,000,000",-
6,20220321001256,K,00265324,CJ ENM,여,영화사업,-,-,-,69,-,-,-,69,65개월,"4,099,000,000","59,000,000",-
7,20220321001256,K,00265324,CJ ENM,남,음악사업,-,-,-,28,-,-,-,28,67개월,"2,399,000,000","86,000,000",-
8,20220321001256,K,00265324,CJ ENM,여,음악사업,-,-,-,57,-,-,-,57,47개월,"3,481,000,000","61,000,000",-
9,20220321001256,K,00265324,CJ ENM,남,공연사업,-,-,-,5,-,-,-,5,66개월,"331,000,000","66,000,000",-
10,20220321001256,K,00265324,CJ ENM,여,공연사업,-,-,-,8,-,-,-,8,62개월,"483,000,000","60,000,000",-
11,20220321001256,K,00265324,CJ ENM,남,커머스사업,-,-,-,343,-,-,-,343,102개월,"23,913,000,000","70,000,000",-
