,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20220728000426,Y,00121932,미원상사,남, 안양 ,-,-,-,35,1,-,-,35,9.2,"2,716,468,000","77,613,000",-
1,20220728000426,Y,00121932,미원상사,여, 익산 ,-,-,-,7,-,-,-,7,2.4,"265,042,000","37,863,000",-
2,20220728000426,Y,00121932,미원상사,여, 안양 ,-,-,-,21,-,-,-,21,9.1,"1,092,937,000","52,045,000",-
3,20220728000426,Y,00121932,미원상사,남, 반월 ,-,-,-,107,3,-,-,107,11.0,"7,255,311,000","67,807,000",-
4,20220728000426,Y,00121932,미원상사,여, 반월 ,-,-,-,31,-,-,-,31,7.3,"1,750,720,000","56,475,000",-
5,20220728000426,Y,00121932,미원상사,남, 전주1 ,-,-,-,90,-,-,-,90,6.9,"5,385,474,000","59,839,000",-
6,20220728000426,Y,00121932,미원상사,여, 전주1 ,-,-,-,5,1,-,-,5,9.6,"297,907,000","59,581,000",-
7,20220728000426,Y,00121932,미원상사,남, 전주2 ,-,-,-,221,-,-,-,221,5.5,"12,091,724,000","54,714,000",-
8,20220728000426,Y,00121932,미원상사,여, 전주2 ,-,-,-,12,1,-,-,12,4.5,"545,059,000","45,422,000",-
9,20220728000426,Y,00121932,미원상사,남, 익산 ,-,-,-,98,-,-,-,98,6.0,"5,177,188,000","52,828,000",-
