,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20220308000737,Y,00126186,삼성에스디에스,남,클라우드서비스사업부,-,-,-,"3,349",-,4,-,"3,353",15.8 ,-,-,-
1,20220308000737,Y,00126186,삼성에스디에스,여,개발실,-,-,-,527,10,3,-,530,11.6 ,-,-,-
2,20220308000737,Y,00126186,삼성에스디에스,남,연구소,-,-,-,154,-,4,-,158,9.9 ,-,-,-
3,20220308000737,Y,00126186,삼성에스디에스,여,연구소,-,-,-,58,2,1,-,59,10.4 ,-,-,-
4,20220308000737,Y,00126186,삼성에스디에스,남,기타,-,-,-,616,-,6,-,622,16.5 ,-,-,-
5,20220308000737,Y,00126186,삼성에스디에스,여,기타,-,-,-,253,23,5,-,258,12.7 ,-,-,-
6,20220308000737,Y,00126186,삼성에스디에스,남,성별 합계,-,-,-,"9,110",-,20,-,"9,130",15.7 ,"1,167,963,000,000","125,000,000",-
7,20220308000737,Y,00126186,삼성에스디에스,여,성별 합계,-,-,-,"2,872",75,17,-,"2,889",12.3 ,"309,152,000,000","100,000,000",-
8,20220308000737,Y,00126186,삼성에스디에스,여,클라우드서비스사업부,-,-,-,967,6,1,-,968,12.3 ,-,-,-
9,20220308000737,Y,00126186,삼성에스디에스,남,전략마케팅실,-,-,-,674,-,1,-,675,18.1 ,-,-,-
10,20220308000737,Y,00126186,삼성에스디에스,여,전략마케팅실,-,-,-,212,11,5,-,217,13.4 ,-,-,-
11,20220308000737,Y,00126186,삼성에스디에스,남,솔루션사업부,-,-,-,"2,492",-,3,-,"2,495",15.7 ,-,-,-
12,20220308000737,Y,00126186,삼성에스디에스,여,솔루션사업부,-,-,-,755,21,2,-,757,12.9 ,-,-,-
13,20220308000737,Y,00126186,삼성에스디에스,남,물류사업부,-,-,-,289,-,1,-,290,14.5 ,-,-,-
14,20220308000737,Y,00126186,삼성에스디에스,여,물류사업부,-,-,-,100,2,-,-,100,10.1 ,-,-,-
15,20220308000737,Y,00126186,삼성에스디에스,남,개발실,-,-,-,"1,536",-,1,-,"1,537",14.7 ,-,-,-
