,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20220816002014,K,00545734,아미코젠,남,아미코젠,-,-,-,158,-,-,-,158,4.4년,"6,467,000,000","40,000,000",-
1,20220816002014,K,00545734,아미코젠,여,아미코젠,-,-,-,74,-,-,-,74,3.7년,"2,106,000,000","28,000,000",-
