,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20220310000790,Y,00149655,삼성물산,남,건 설,-,-,-,"4,045",-,912,-,"4,957",12.6,-,-,-
1,20220310000790,Y,00149655,삼성물산,여,성별합계,-,-,-,"1,640",16,142,2,"1,782",10.4,"154,162,000,000","90,000,000",-
2,20220310000790,Y,00149655,삼성물산,여,건 설,-,-,-,422,-,74,-,496,9.0,-,-,-
3,20220310000790,Y,00149655,삼성물산,남,상 사,-,-,-,537,-,-,-,537,14.5,-,-,-
4,20220310000790,Y,00149655,삼성물산,여,상 사,-,-,-,208,-,-,-,208,13.2,-,-,-
5,20220310000790,Y,00149655,삼성물산,남,패 션,-,-,-,562,-,25,4,587,13.5,-,-,-
6,20220310000790,Y,00149655,삼성물산,여,패 션,-,-,-,668,9,63,2,731,9.2,-,-,-
7,20220310000790,Y,00149655,삼성물산,남,리조트,-,-,-,936,-,20,-,956,15.3,-,-,-
8,20220310000790,Y,00149655,삼성물산,여,리조트,-,-,-,342,7,5,-,347,13.0,-,-,-
9,20220310000790,Y,00149655,삼성물산,남,성별합계,-,-,-,"6,080",-,957,4,"7,037",13.2,"840,718,000,000","119,000,000",-
