,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20220727000309,Y,01316245,효성중공업,남,전력,-,-,-,"1,365",-,29,-,"1,394",15 ,"99,746,000,000","72,000,000",-
1,20220727000309,Y,01316245,효성중공업,여,웰링턴사업단,-,-,-,29,-,1,-,30,3 ,"1,467,000,000","49,000,000",-
2,20220727000309,Y,01316245,효성중공업,남,기타,-,-,-,332,-,36,-,368,14 ,"25,512,000,000","69,000,000",-
3,20220727000309,Y,01316245,효성중공업,여,기타,-,-,-,45,-,21,-,66,8 ,"3,747,000,000","57,000,000",-
4,20220727000309,Y,01316245,효성중공업,남,성별 합계,-,-,-,"2,708",-,101,-,"2,809",15 ,"207,838,000,000","74,000,000",-
5,20220727000309,Y,01316245,효성중공업,여,성별 합계,-,-,-,213,-,103,-,316,7 ,"15,417,000,000","49,000,000",-
6,20220727000309,Y,01316245,효성중공업,여,전력,-,-,-,82,-,44,-,126,7 ,"5,874,000,000","47,000,000",-
7,20220727000309,Y,01316245,효성중공업,남,기전,-,-,-,587,-,23,-,610,19 ,"46,183,000,000","76,000,000",-
8,20220727000309,Y,01316245,효성중공업,여,기전,-,-,-,31,-,33,-,64,6 ,"2,558,000,000","40,000,000",-
9,20220727000309,Y,01316245,효성중공업,남,풍력사업단,-,-,-,12,-,-,-,12,14 ,"1,067,000,000","89,000,000",-
10,20220727000309,Y,01316245,효성중공업,여,풍력사업단,-,-,-,-,-,-,-,-,-,-,-,-
11,20220727000309,Y,01316245,효성중공업,남,건설,-,-,-,368,-,1,-,369,11 ,"32,271,000,000","87,000,000",-
12,20220727000309,Y,01316245,효성중공업,여,건설,-,-,-,26,-,4,-,30,9 ,"1,772,000,000","59,000,000",-
13,20220727000309,Y,01316245,효성중공업,남,웰링턴사업단,-,-,-,44,-,12,-,56,3 ,"3,059,000,000","55,000,000",-
