corp_code,부채총계,year,영업이익,법인세차감전 순이익
161709,"71,851,940,711",2022,"32,658,637,873","10,869,233,948"
143651,"868,253,314,371",2022,"42,327,369,054","8,881,913,756"
121039,"135,182,358,858",2022,"6,433,888,101","2,652,206,377"
142883,"192,467,200,303",2022,"7,972,167,440","5,750,975,354"
152729,"20,234,706,018",2022,"5,837,058,369","9,576,480,512"
149239,"180,767,713,986",2022,"15,831,171,036","11,281,955,816"
137359,"30,777,770,605",2022,"-34,018,686,326","-34,781,537,279"
118965,"279,919,564,485",2022,"1,128,592,573","2,327,531,270"
140131,"104,145,178,065",2022,"4,262,454,699","-2,457,881,428"
198697,"88,372,905,690",2022,"1,052,222,165","-3,627,403,567"
131197,"129,996,555,577",2022,"173,336,109","-1,061,379,310"
121534,"352,042,676,901",2022,"21,924,889,178","10,153,256,901"
159500,"183,900,047,649",2022,"5,425,716,889","6,710,644,912"
112022,"68,456,840,367",2022,"-7,401,035,956","-8,982,446,378"
181943,"65,018,743,060",2022,"8,227,979,769","11,520,770,167"
145464,"209,999,597,611",2022,"13,690,371,011","5,164,140,309"
107987,"380,906,101,431",2022,"62,590,109,179","65,209,716,196"
133706,"99,693,650,002",2022,"3,503,433,098","2,194,853,255"
209780,"213,860,828,781",2022,"101,194,811,532","125,942,009,184"
231372,"1,571,088,484,599",2022,"-118,719,752,733","-224,037,837,216"
158963,"80,034,380,202",2022,"48,213,162,470","53,424,815,313"
134510,"748,025,818,053",2022,"32,074,360,267","20,858,442,997"
121543,"125,178,899,253",2022,"15,643,137,742","-15,451,745,055"
130772,"534,612,151,995",2022,"185,603,490,383","177,557,965,489"
129642,"346,007,238,334",2022,"14,080,989,932","6,816,196,575"
369833,"120,343,646,929",2022,"848,339,698","1,281,667,707"
303217,"182,460,324,751",2022,"22,612,660,782","25,088,979,568"
159218,"346,288,975,190",2022,"130,553,250,828","134,599,664,565"
353878,"202,891,749,126",2022,"11,548,783,311","5,014,419,459"
398792,"346,460,014,011",2022,"111,925,067,671","118,909,596,673"
428729,"81,391,435,646",2022,"9,340,386,983","6,655,899,866"
435312,"143,503,167,006",2022,"16,870,680,824","14,268,749,588"
210856,"58,375,881,363",2022,"-704,501,535","-1,679,235,726"
406046,"224,154,879,957",2022,"11,342,142,575","15,666,817,050"
414601,"262,882,234,237",2022,"40,913,192,825","46,874,164,082"
454946,"74,168,153,281",2022,"17,219,652,079","5,989,330,707"
113225,"422,049,932,807",2022,"215,379,902,495","195,770,968,238"
540641,"90,255,923,833",2022,"-11,216,972,073","-15,764,824,874"
409672,"52,145,159,202",2022,"1,957,768,075","9,514,467,738"
573579,"195,168,304,315",2022,"5,734,166,110","5,027,429,431"
671376,"983,093,107,924",2022,"-103,929,570,861","-150,165,866,513"
589127,"96,489,867,891",2022,"18,028,423,745","20,781,637,107"
587466,"448,980,401,917",2022,"55,528,882,649","47,202,821,846"
117726,"249,740,813,399",2022,"7,437,519,525","4,173,013,294"
593032,"927,192,269,932",2022,"185,160,686,386","223,766,942,606"
365387,"1,119,559,529,255",2022,"75,447,386,515","27,642,664,014"
632304,"824,316,934,495",2022,"103,257,348,706","70,994,753,228"
520887,"112,016,003,859",2022,"3,546,451,200","331,097,721"
648721,"174,341,588,445",2022,"3,561,445,020","16,998,520,736"
428321,"437,389,311,669",2022,"23,170,927,168","5,307,964,378"
145598,"236,926,485,584",2022,"9,633,099,174","6,893,915,535"
687711,"147,735,227,497",2022,"121,498,017,095","112,957,311,341"
728638,"702,124,695,430",2022,"179,585,878,967","130,434,715,182"
173944,"50,483,944,670",2022,"11,894,433,807","14,528,662,739"
753643,"18,158,116,569",2022,"-4,811,604,319","-8,963,636,730"
670340,"854,871,284,096",2022,"42,121,940,314","1,737,792,056"
787376,"520,696,425,282",2022,"938,738,843","-204,319,222"
360142,"814,780,662,561",2022,"56,299,267,838","37,284,002,615"
823429,"21,500,163,750",2022,"-23,014,169","-1,887,407,811"
815369,"56,088,466,557",2022,"7,087,029,001","11,225,538,003"
151368,"178,721,965,121",2022,"35,409,145,996","35,192,693,824"
661847,"101,359,925,313",2022,"719,072,177","-2,833,930,840"
119140,"667,856,104,059",2022,"-66,724,812,599","-91,049,824,090"
526599,"301,420,236,208",2022,"125,702,600,219","118,394,778,992"
110608,"162,383,840,472",2022,"35,774,891,408","32,328,971,175"
1010110,"229,338,873,566",2022,"183,857,429,569","-292,362,991,025"
132354,"181,757,777,564",2022,"87,879,677,725","143,238,328,843"
1059605,"87,153,368,942",2022,"26,967,977,466","24,338,709,556"
1093007,"348,670,310,364",2022,"27,451,816,095","-5,071,643,305"
225706,"112,609,682,935",2022,"27,089,253,524","20,781,845,012"
1167056,"122,931,700,907",2022,"11,131,354,481","14,303,909,699"
1205329,"137,897,080,146",2022,"17,588,318,271","36,589,301,702"
1261893,"57,327,965,096",2022,"60,336,560,528","70,491,799,389"
1267684,"222,383,617,986",2022,"119,943,993,497","144,223,873,017"
248974,"77,567,635,819",2022,"31,170,755,065","30,718,350,878"
1310269,"4,434,454,285,936",2022,"116,379,700,606","120,922,439,218"
367844,"1,230,633,742,673",2022,"198,896,062,736","194,958,166,735"
1412822,"542,937,434,917",2022,"-45,208,869,606","-36,717,061,962"
128111,"45,114,339,289",2022,"6,356,472,443","6,644,255,345"
141671,"107,886,928,424",2022,"14,174,513,859","16,621,293,551"
216647,"494,371,508,160",2022,"104,998,891,405","18,752,216,669"
238782,"44,437,568,870,718",2022,"776,695,601,049","780,363,530,784"
226352,"105,571,185,872",2022,"-44,987,885,991","-37,698,233,195"
171265,"1,826,356,918,264",2022,"10,412,544,286","30,133,291,670"
258689,"106,621,208,896",2022,"96,631,539,970","94,120,580,393"
247975,"507,496,360,946",2022,"73,497,317,893","64,611,183,718"
239639,"765,292,464,745",2022,"71,098,446,532","37,802,018,416"
260930,"576,891,434,654",2022,"91,007,611,263","116,912,370,328"
187415,"46,103,957,092",2022,"-3,803,782,875","-7,479,698,717"
280688,"72,765,479,775",2022,"12,086,916,454","15,914,681,967"
369170,"89,077,018,617",2022,"26,073,737,309","20,888,844,184"
306454,"67,070,004,996",2022,"15,710,866,017","8,778,095,691"
353610,"6,261,061,224",2022,"-2,504,137,009","-282,498,198"
228350,"80,450,118,167",2022,"-2,774,529,103","-10,514,840,539"
225742,"7,884,451,310",2022,"-6,606,262,413","-15,177,455,650"
364467,"104,063,881,260",2022,"-8,667,349,352","27,672,459,788"
378628,"115,409,514,005",2022,"32,517,326,322","32,602,361,124"
245472,"63,669,414,182",2022,"127,026,641,350","127,921,796,769"
399694,"223,950,840,265",2022,"82,418,820,782","82,573,184,139"
405320,"72,507,694,485",2022,"83,005,140,896","105,313,580,738"
104573,"78,481,022,457",2022,"-11,073,626,962","-14,031,281,869"
476498,"576,012,278,314",2022,"-16,709,096,685","1,771,536,976"
177816,"207,199,235,333",2022,"11,970,916,445","1,429,491,971"
531014,"87,311,770,380",2022,"53,640,954,367","59,182,009,132"
359395,"37,583,550,701",2022,"-52,579,212,448","-43,007,161,843"
490151,"184,546,399,465",2022,"56,802,242,235","56,863,347,096"
524421,"29,847,950,093",2022,"55,898,658,621","54,269,567,471"
525642,"146,394,637,797",2022,"1,629,286,397","2,241,242,486"
444329,"895,502,859,674",2022,"-84,938,285,329","-181,695,010,645"
613318,"186,584,445,794",2022,"46,639,449,138","55,998,444,737"
612294,"854,697,424,462",2022,"77,765,165,313","72,458,936,622"
888347,"200,328,493,261",2022,"101,378,493,271","73,086,582,121"
366137,"2,502,445,952,612",2022,"356,188,977,348","420,860,608,379"
1032404,"214,232,016,548",2022,"61,123,995,164","55,837,100,069"
1061327,"101,857,251,139",2022,"68,876,207,458","96,758,436,672"
970453,"106,399,144,494",2022,"65,916,151,831","54,048,007,703"
1067516,"216,364,672,317",2022,"148,679,447,295","148,132,972,221"
819073,"130,941,026,561",2022,"19,632,377,505","19,639,291,375"
1159853,"185,107,014,549",2022,"40,866,895,874","40,257,395,088"
1160363,"1,885,951,251,552",2022,"380,676,718,075","322,533,781,505"
1168684,"429,935,208,171",2022,"65,219,473,466","58,619,869,646"
1152470,"523,250,798,714",2022,"16,378,240,631","-55,803,077,266"
1237540,"83,647,833,377",2022,"97,114,300,759","101,870,110,991"
1236532,"29,575,390,618",2022,"2,566,135,736","2,578,992,030"
897752,"423,815,482,608",2022,"56,473,078,225","36,077,027,981"
1256864,"115,667,312,852",2022,"907,999,453","3,208,631,006"
112378,"109,161,230,426",2022,"-6,234,392,973","-19,007,690,242"
101628,"493,309,854,178",2022,"31,895,306,272","1,648,315,655"
133335,"224,541,467,009",2022,"-11,487,135,610","-12,903,336,535"
126089,"431,957,816,260",2022,"22,205,091,521","-18,358,311,104"
141307,"1,468,547,025,489",2022,"68,871,997,441","247,033,673,053"
104698,"748,565,972,243",2022,"8,016,374,672","-2,034,935,235"
145686,"34,707,840,588",2022,"-884,105,121","-924,144,005"
123541,"64,936,220,688",2022,"61,880,701","-1,472,123,228"
147222,"94,123,353,220",2022,"-35,045,943,284","104,628,170,242"
159573,"73,948,278,772",2022,"13,990,246,944","15,802,928,390"
112970,"75,392,116,742",2022,"-3,886,402,441","-7,294,616,886"
120872,"25,657,000,048",2022,"209,474,421","8,220,332,260"
107066,"238,920,806,341",2022,"11,115,819,532","15,758,164,576"
126414,"15,324,892,000",2022,"-13,961,176,993","-25,093,031,447"
152039,"64,775,255,814",2022,"-1,441,946,513","-1,563,018,150"
101220,"3,741,042,484,468",2022,"501,083,594,243","536,429,472,790"
154055,"5,374,970,694",2022,"-525,103,179","443,328,035"
125974,"329,646,601,364",2022,"-62,976,130,833","-70,178,187,660"
117337,"200,018,245,461",2022,"7,924,864,990","-21,258,318,839"
118345,"381,086,723,056",2022,"44,754,402,506","45,423,822,076"
148948,"68,561,445,949",2022,"11,907,297,397","8,526,104,580"
148461,"11,951,004,596",2022,"5,129,135,206","2,591,245,143"
106119,"160,842,410,708",2022,"13,208,163,913","1,052,922,440"
114765,"373,187,013,643",2022,"-965,285,127","9,997,683,949"
117027,"506,348,248,906",2022,"34,572,726,220","17,171,994,998"
129350,"62,021,312,212",2022,"30,515,172,659","33,284,110,768"
102751,"169,050,032,748",2022,"4,425,326,213","501,638,097"
116268,"64,892,797,809",2022,"-3,096,985,196","-1,850,602,073"
163196,"164,622,338,615",2022,"4,031,740,572","-228,335,431"
122694,"144,032,362,262",2022,"-12,326,103,597","-5,578,341,880"
133618,"25,060,643,077",2022,"-789,291,696","-1,488,159,160"
127857,"260,906,132,649",2022,"11,556,311,058","23,526,198,120"
149345,"279,570,331,873",2022,"14,975,758,634","12,728,442,173"
141626,"21,764,271,008",2022,"-3,780,753,830","-3,361,205,253"
118451,"22,028,247,899",2022,"2,456,929,950","3,926,032,933"
173698,"70,989,812,664",2022,"2,828,953,931","1,737,125,395"
123107,"12,528,504,457",2022,"3,282,891,685","3,389,049,721"
150828,"227,013,990,002",2022,"50,682,532,747","53,220,598,562"
121932,"73,770,759,382",2022,"77,015,585,495","87,825,424,725"
149804,"1,136,743,952,904",2022,"-32,020,704,813","-101,924,208,873"
174004,"99,811,962,683",2022,"6,726,401,302","17,483,949,433"
106313,"1,147,826,599,507",2022,"55,946,616,129","56,601,104,790"
123718,"129,081,732,482",2022,"-230,635,598","-1,032,872,379"
146214,"48,852,889,219",2022,"1,297,259,736","137,972,862,035"
160621,"35,421,546,715",2022,"4,318,000,672","4,023,641,802"
154426,"158,843,224,641",2022,"-32,175,585,561","-113,911,783,324"
122348,"63,058,875,047",2022,"2,149,732,669","7,076,530,391"
122056,"36,181,495,521",2022,"44,004,543,908","31,753,667,550"
161860,"182,635,463,144",2022,"7,064,285,768","2,446,279,692"
133511,"58,390,585,798",2022,"7,202,639,035","3,054,888,352"
115287,"437,684,706,701",2022,"27,567,777,416","1,985,917,702"
108038,"182,861,269,823",2022,"23,483,130,052","30,677,676,867"
172185,"151,652,660,509",2022,"2,539,944,499","3,980,129,527"
134963,"534,689,000,000",2022,"185,116,000,000","181,100,000,000"
148939,"63,994,595,545",2022,"507,523,554","4,251,779,529"
135050,"110,275,883,209",2022,"7,472,363,774","89,960,299,524"
138057,"3,286,136,702",2022,"1,685,945,860","3,839,738,392"
114093,"41,762,767,242",2022,"5,248,384,446","3,800,508,429"
109514,"45,987,386,449",2022,"-1,863,121,812","-19,815,211,403"
127158,"41,507,587,354",2022,"588,292,963","-935,886,756"
162063,"1,622,658,480,432",2022,"39,442,102,751","52,887,054,407"
135962,"157,356,040,716",2022,"14,467,242,991","19,826,537,702"
156488,"297,193,188,974",2022,"289,220,357,862","287,077,877,606"
124151,"209,526,117,492",2022,"-6,463,260,656","-8,450,363,450"
136341,"679,481,774,198",2022,"139,903,882,685","111,337,470,424"
109754,"179,629,163,370",2022,"1,454,990,634","-1,678,372,050"
136624,"63,083,713,569",2022,"6,613,866,012","24,082,833,266"
115612,"998,112,147,136",2022,"41,253,381,219","23,183,204,489"
141875,"137,261,542,247",2022,"10,201,022,922","10,693,290,275"
260392,"154,359,646,720",2022,"1,346,085,446","1,895,538,151"
122825,"38,132,316,932",2022,"-1,387,901,650","-7,403,032,094"
109824,"91,462,722,734",2022,"6,951,768,177","3,299,984,384"
126201,"49,783,880,589",2022,"8,737,465,177","45,071,312,000"
136402,"146,219,644,364",2022,"8,574,416,656","1,199,013,132"
109161,"20,054,166,298",2022,"10,400,584,716","12,038,183,504"
146296,"60,940,446,850",2022,"3,899,804,285","2,802,032,217"
104786,"28,061,180,087",2022,"3,105,522,387","-6,868,353,291"
146454,"206,331,142,487",2022,"40,407,538,272","41,331,403,889"
115384,"65,704,820,709",2022,"9,337,231,210","8,789,267,182"
131939,"71,539,960,318",2022,"-16,906,468,362","-19,264,899,022"
157104,"34,973,588,149",2022,"2,203,821,596","11,294,581,428"
145446,"242,273,569,536",2022,"19,324,775,021","11,765,605,132"
107224,"94,558,342,251",2022,"-2,490,017,943","30,446,567,757"
121570,"39,013,430,441",2022,"3,006,102,380","24,358,747,318"
146542,"27,887,706,305",2022,"-8,745,691,572","-8,533,900,410"
104999,"172,118,972,213",2022,"193,461,668","-8,214,186,642"
138516,"136,362,680",2022,"15,981,588","13,692,775"
168401,"173,724,375,999",2022,"-6,480,775","-19,191,898,741"
117629,"94,535,470,493",2022,"7,738,462,210","4,072,114,644"
102140,"4,422,682,389",2022,"110,384,573","4,100,351,759"
111111,"226,378,022,139",2022,"13,712,413,226","10,237,507,595"
111689,"65,582,625,898",2022,"-5,760,515,771","-8,133,772,800"
163761,"172,631,641,520",2022,"1,285,737,605","1,033,412,012"
129271,"50,062,914,992",2022,"13,648,212,242","13,392,482,601"
128227,"19,657,538,379",2022,"4,665,535,399","-1,277,139,100"
143262,"18,022,750,569",2022,"-5,607,320,231","-4,864,903,628"
160375,"15,374,877,852",2022,"3,288,372,484","3,314,275,705"
166500,"32,602,283,746",2022,"1,282,311,469","3,905,910,497"
148522,"154,647,754,948",2022,"3,112,927,906","4,592,986,349"
128980,"63,537,093,441",2022,"4,469,401,497","7,957,841,765"
118521,"41,395,394,097",2022,"-40,083,888,917","-38,054,277,991"
129280,"51,007,477,621",2022,"-4,295,416,659","-6,061,059,925"
153524,"284,710,005,647",2022,"30,895,370,651","26,050,229,408"
124027,"52,615,151,179",2022,"5,259,376,581","5,722,948,826"
129554,"24,529,479,896",2022,"4,174,665,075","4,390,396,917"
160861,"72,824,106,640",2022,"4,544,911,205","8,203,092,090"
162072,"22,775,323,313",2022,"-4,095,859,475","-5,820,404,313"
145437,"40,888,846,326",2022,"-8,969,913,874","-16,916,858,189"
141413,"158,037,883,342",2022,"-1,121,315,071","386,444,352"
102113,"282,098,495,707",2022,"28,060,459,106","24,223,836,860"
112651,"563,437,643,167",2022,"9,088,699,355","5,077,396,552"
102432,"1,757,274,727,927",2022,"132,836,469,827","96,536,509,764"
129420,"116,341,805,653",2022,"-15,897,800,139","-18,125,547,131"
156354,"282,988,578,972",2022,"11,123,016,383","13,290,403,896"
150633,"488,663,623,143",2022,"65,560,502,229","43,557,876,336"
129509,"302,592,347,580",2022,"19,863,296,336","11,174,807,494"
111458,"80,340,610,405",2022,"11,909,475,247","16,497,946,238"
105299,"646,587,484,981",2022,"33,939,447,578","60,336,884,239"
122481,"96,292,879,506",2022,"31,945,997,236","29,518,133,741"
132628,"25,167,616,319",2022,"2,467,546,877","2,703,228,431"
106881,"81,801,083,054",2022,"-13,021,781,567","-10,591,551,409"
134565,"34,487,215,492",2022,"-3,170,883,298","-5,021,732,071"
143314,"76,747,049,774",2022,"-10,679,035,041","-30,357,952,707"
108746,"82,860,308,311",2022,"12,936,915,150","10,430,752,973"
146649,"678,227,620,427",2022,"44,921,597,875","36,038,036,470"
135777,"227,229,978,192",2022,"50,861,766,330","61,710,056,361"
103662,"53,307,671,271",2022,"4,635,070,783","6,419,400,070"
135111,"123,182,486,960",2022,"22,598,864,801","20,267,627,535"
118008,"395,436,339,499",2022,"11,747,797,604","22,045,104,764"
138792,"12,739,695,840,901",2022,"598,763,774,896","-7,699,984,635"
134316,"77,647,408,546",2022,"-10,941,609,997","-24,319,204,148"
191588,"62,909,269,440",2022,"16,532,526,342","16,979,268,799"
115065,"42,058,880,063",2022,"13,461,074,816","12,948,368,022"
103510,"400,688,873,530",2022,"17,050,734,417","14,127,082,294"
180795,"273,499,292,804",2022,"20,813,756,713","17,186,133,631"
121969,"65,251,157,568",2022,"7,784,423,400","7,965,766,856"
142865,"15,926,877,005",2022,"744,304,211","-7,028,274,066"
177199,"41,595,073,602",2022,"24,501,431,525","44,413,864,214"
114154,"431,773,772,024",2022,"30,682,700,016","17,724,173,008"
191472,"181,591,489,347",2022,"46,513,085,397","37,404,807,384"
157070,"419,492,218,914",2022,"64,257,366,734","69,550,926,266"
197759,"41,043,553,919",2022,"8,004,566,211","8,059,369,506"
136776,"6,805,876,091",2022,"-10,667,657,649","-19,511,265,960"
123781,"27,614,064,056",2022,"5,922,305,967","9,227,724,740"
144395,"82,302,460,449",2022,"39,175,078,067","129,336,420,914"
204208,"125,649,244,999",2022,"-6,965,206,428","-1,709,026,471"
178754,"150,642,232,281",2022,"-30,570,127,039","-28,208,506,435"
135795,"84,787,666,360",2022,"-2,209,596,552","60,597,106,986"
118044,"59,216,320,085",2022,"5,800,643,290","8,642,567,888"
273615,"89,909,718,122",2022,"-9,626,618,095","-14,400,245,631"
186559,"358,528,267,719",2022,"15,878,066,941","40,811,509,744"
218575,"108,492,130,789",2022,"46,505,927,767","52,203,504,803"
193009,"766,469,146,287",2022,"-21,353,184,786","-106,872,456,441"
146861,"162,630,931,615",2022,"-11,740,371,040","-43,052,838,464"
125576,"47,279,163,828",2022,"-7,470,398,830","-4,513,274,020"
145862,"223,143,901,928",2022,"8,050,415,265","14,549,229,564"
122551,"158,716,154,786",2022,"50,295,977,243","54,825,366,823"
249247,"81,946,724,778",2022,"10,336,906,899","12,382,091,307"
161383,"65,336,210,199",2022,"111,859,422,080","127,844,021,017"
269241,"11,699,001,969",2022,"-6,294,304,449","-5,739,911,122"
347734,"9,828,095,608",2022,"-1,055,629,006","-1,239,035,438"
422895,"109,458,880,496",2022,"9,219,026,026","8,486,085,651"
423690,"35,896,218,317",2022,"-900,934,263","4,582,058,487"
427483,"822,117,616,379",2022,"95,797,148,532","38,329,656,956"
357360,"186,180,876,919",2022,"-21,130,809,388","-37,651,623,524"
151298,"76,302,600,310",2022,"26,367,413,746","33,010,683,469"
365989,"490,578,387,042",2022,"1,552,325,492","-12,983,265,323"
416654,"7,242,894,540",2022,"845,798,193","2,140,769,239"
469799,"55,540,873,039",2022,"-13,174,840,671","-36,257,081,136"
305668,"26,237,446,966",2022,"-3,096,423,313","-5,860,618,000"
415628,"342,503,861,017",2022,"24,899,662,472","16,641,864,543"
361488,"20,552,807,021",2022,"2,855,339,110","4,569,550,673"
508274,"71,340,431,456",2022,"3,272,205,622","1,861,334,390"
540605,"185,352,588,241",2022,"14,610,430,386","7,308,956,663"
172228,"57,514,392,119",2022,"870,341,567","10,508,709,657"
557933,"25,027,285,482",2022,"6,093,797,742","5,123,956,863"
442835,"11,129,379,056",2022,"-2,047,208,320","-13,656,713,478"
585219,"115,300,760,586",2022,"1,818,195,585","-92,761,245,972"
112165,"504,681,102,341",2022,"31,286,785,173","15,137,287,825"
106614,"14,831,931,489",2022,"9,642,345,481","10,696,712,893"
441243,"41,486,677,550",2022,"3,940,036,180","8,288,093,361"
646732,"194,455,945,015",2022,"5,231,538,199","34,705,704,464"
652423,"37,399,819,172",2022,"-6,033,395,547","-136,640,099,029"
681142,"29,093,372,709",2022,"642,206,648","-109,641,478,750"
683469,"494,610,873,687",2022,"31,490,877,242","27,728,684,638"
706715,"229,582,717,353",2022,"22,840,986,830","25,035,660,044"
226316,"180,582,898,935",2022,"40,584,324,713","38,800,723,016"
561866,"106,428,102,752",2022,"2,304,046,491","-8,213,595,668"
797364,"266,719,036,966",2022,"3,629,851,717","-19,244,340,300"
796994,"9,248,179,273",2022,"9,435,412,968","13,174,731,310"
828789,"1,197,506,140,662",2022,"48,301,486,163","-7,741,897,895"
855163,"15,155,439,398",2022,"18,983,200,277","20,938,722,745"
852087,"21,635,673,445",2022,"40,885,780","3,102,893,525"
415646,"323,702,374,400",2022,"96,666,082,963","105,543,183,337"
332927,"278,290,251,740",2022,"81,475,323,113","83,593,569,608"
105606,"100,833,283,251",2022,"9,292,103,935","-17,157,797,244"
816544,"101,679,024,921",2022,"-7,258,250,448","-2,946,339,154"
1234297,"96,877,962,047",2022,"80,853,449,953","84,896,353,218"
1236897,"301,294,319,644",2022,"-13,504,334,090","-13,246,645,256"
1262458,"96,570,089,934",2022,"22,378,404,384","31,069,283,692"
651901,"1,101,224,121,714",2022,"-81,307,511,001","-153,133,369,491"
128546,"127,634,262,627",2022,"12,224,651,499","8,919,524,090"
130383,"1,248,905,018,191",2022,"19,185,280,991","30,498,487,923"
117276,"36,862,832,477",2022,"-9,502,488,683","-8,904,827,977"
137915,"39,615,250,918",2022,"2,009,033,348","2,408,113,145"
141246,"727,213,982,033",2022,"33,204,579,097","70,906,639,426"
105466,"747,474,269,742",2022,"-1,091,838,620","13,571,221,968"
184667,"1,092,825,611,169",2022,"54,719,955,238","-7,891,294,088"
173032,"1,074,761,149,038",2022,"72,435,427,545","57,432,543,663"
197476,"37,731,210,189",2022,"48,363,480,084","50,229,848,661"
158219,"61,897,064,699",2022,"8,884,748,083","9,812,066,060"
155948,"571,242,059,846",2022,"101,677,130,510","91,631,926,647"
227333,"739,611,151,367",2022,"-6,714,005,791","83,877,723,664"
264547,"847,320,423,017",2022,"106,512,396,728","90,651,570,239"
301246,"190,956,704,120",2022,"62,881,247,628","71,388,920,625"
141389,"71,656,711,563",2022,"11,969,856,632","19,506,213,533"
265041,"24,943,833,965",2022,"21,877,282,357","22,700,882,769"
246417,"76,752,866,702",2022,"92,798,680,886","100,770,243,229"
263654,"21,914,692,257",2022,"-28,638,371,344","-27,983,021,370"
230425,"5,627,996,929",2022,"4,380,965,003","5,508,274,307"
405278,"157,786,435,557",2022,"40,290,909,338","38,350,134,733"
313649,"9,091,422,389",2022,"-26,354,165,991","-16,612,741,978"
369657,"38,304,546,606",2022,"136,634,729,982","154,075,514,572"
375931,"208,374,441,965",2022,"33,230,165,818","28,972,541,204"
523307,"467,395,937,130",2022,"-159,266,398,763","-169,981,377,034"
541349,"242,938,002,116",2022,"38,169,582,298","30,468,673,930"
525679,"955,071,931,840",2022,"-47,076,070,730","-71,302,408,963"
114808,"237,265,679,685",2022,"72,653,921,441","68,632,496,823"
580199,"162,672,839,659",2022,"46,664,445,394","49,526,136,526"
556907,"311,712,410,525",2022,"-20,058,514,812","-31,318,339,188"
181299,"150,973,300,609",2022,"12,905,637,676","8,851,672,493"
545734,"259,874,018,775",2022,"-4,899,462,026","-50,571,006,364"
545929,"107,873,145,205",2022,"-33,679,063,951","-57,131,835,253"
411048,"36,358,827,310",2022,"16,012,815,858","16,541,478,096"
530185,"270,602,941,282",2022,"64,645,433,271","63,819,436,162"
693554,"483,514,905,473",2022,"480,800,306","311,910,286,090"
623661,"137,651,227,352",2022,"88,797,905,994","76,694,813,371"
808022,"27,781,788,650",2022,"-23,331,280,109","-35,909,597,525"
842619,"32,931,523,513",2022,"-50,375,099,038","-47,722,617,786"
838005,"845,244,135,390",2022,"44,398,388,581","15,179,648,474"
989619,"100,108,123,094",2022,"-29,373,680,278","-9,969,855,067"
1074862,"471,008,859,752",2022,"135,389,636,306","134,308,390,458"
1078178,"165,491,087,870",2022,"802,971,835","3,959,367,755"
1090471,"303,962,068,566",2022,"7,811,543,178","15,682,198,047"
1029394,"96,124,869,385",2022,"56,589,658,372","56,348,497,276"
1336373,"75,364,585,732",2022,"-37,193,012,232","-35,753,227,225"
1182444,"74,250,173,411",2022,"-66,892,079,696","-75,018,397,988"
1181515,"91,903,982,601",2022,"9,483,841,990","4,563,326,433"
104519,"66,871,513,556",2022,"-14,020,928,187","-24,473,349,636"
107677,"104,480,645,980",2022,"5,712,710,660","-14,000,473,825"
167208,"181,755,200,200",2022,"29,679,321,670","19,003,192,145"
150439,"31,490,483,064",2022,"5,285,312,534","5,476,287,811"
132868,"101,656,694,244",2022,"-1,517,005,402","-8,290,315,629"
134176,"4,030,128,778",2022,"1,558,551,419","2,364,372,560"
159564,"18,273,216,705",2022,"-517,656,122","1,721,453,110"
480950,"384,426,714,358",2022,"-12,839,603,028","-101,105,095,340"
458234,"45,626,559,675",2022,"10,236,752,051","12,393,035,469"
110750,"15,286,814,533",2022,"-17,269,386,147","-18,285,393,119"
161781,"1,224,152,226,029",2022,"115,222,889,272","58,453,481,071"
306162,"5,452,931,988,622",2022,"64,850,625,855","63,203,066,812"
788773,"240,498,582,648",2022,"196,492,262,649","225,559,426,245"
1061558,"41,206,237,089",2022,"44,866,531,676","44,786,652,810"
536523,"46,536,515,025",2022,"1,794,247,604","2,438,272,804"
106641,"31,937,441,000,000",2021,"5,065,685,000,000","6,393,781,000,000"
138279,"11,705,193,000,000",2021,"2,140,942,000,000","1,878,020,000,000"
155355,"1,379,581,562,516",2021,"38,513,882,668","13,508,680,000"
190321,"20,592,180,000,000",2021,"1,671,824,000,000","1,978,411,000,000"
181712,"99,815,712,000,000",2021,"4,859,760,000,000","5,982,328,000,000"
266961,"9,663,630,407,765",2021,"1,325,478,171,117","2,126,399,871,701"
124504,"7,258,594,219,000",2021,"585,385,807,000","488,700,366,000"
631518,"29,924,245,706,000",2021,"1,741,672,570,000","818,466,254,000"
113410,"4,977,570,577,451",2021,"343,880,765,667","239,190,286,694"
117212,"17,535,706,719,844",2021,"921,057,400,974","592,868,442,297"
109693,"3,793,988,663,859",2021,"193,162,085,397","717,852,472,556"
146083,"737,422,939,881",2021,"-82,843,702,401","-176,529,334,040"
160047,"345,760,552,275",2021,"228,305,200,484","227,739,759,554"
113508,"472,000,054,543",2021,"26,659,685,696","26,768,754,927"
116824,"706,347,761,608",2021,"61,564,188,030","66,104,527,975"
164779,"34,155,467,000,000",2021,"12,410,340,000,000","13,415,987,000,000"
164478,"10,207,973,000,000",2021,"753,504,000,000","854,101,000,000"
160588,"181,483,049,000,000",2021,"2,927,888,000,000","3,216,454,000,000"
160843,"443,888,189,808",2021,"399,106,778,303","420,439,748,913"
148540,"25,492,465,688,000",2021,"1,881,800,099,000","1,300,849,491,000"
120076,"4,362,644,678,498",2021,"656,217,086,586","734,696,920,486"
113207,"1,033,109,826,000",2021,"39,462,123,000","22,601,871,000"
121941,"1,623,307,568,831",2021,"153,245,195,127","184,335,978,295"
131780,"7,021,921,000,000",2021,"121,978,000,000","107,133,000,000"
117577,"1,090,941,456,912",2021,"315,697,398,867","320,020,107,452"
