corp_code,부채총계,year
372882,"234,171,975,254",2021
372873,"177,618,511,970",2021
302926,"2,838,937,571,000",2021
401731,"33,383,445,000,000",2021
201450,"2,376,552,035,408",2021
428251,"3,743,568,385,000",2021
159698,"4,694,183,620,876",2021
158307,"1,116,187,301,339",2021
500254,"16,988,343,000,000",2021
303873,"3,484,207,008,067",2021
300548,"374,591,023,346",2021
503668,"1,813,542,650,473",2021
362238,"375,572,102,961",2021
195229,"1,982,367,579,088",2021
361008,"586,523,408,202",2021
539274,"2,134,955,896,798",2021
360595,"6,358,516,107,411",2021
583442,"325,655,494,532",2021
583424,"1,372,414,055,290",2021
635134,"16,049,003,859,000",2021
759513,"1,683,973,000,000",2021
795135,"3,050,719,238,156",2021
828497,"1,008,469,278,529",2021
872984,"18,841,829,087,123",2021
896285,"1,376,110,000,000",2021
956930,"459,606,408,933",2021
983040,"1,930,524,163,632",2021
992871,"480,890,428,784",2021
1009789,"946,544,204,187",2021
1032413,"180,632,904,766",2021
1036446,"1,092,786,811,159",2021
877059,"2,978,908,646,183",2021
508344,"1,344,174,720,287",2021
1060744,"1,208,499,790,521",2021
565154,"1,366,820,754,118",2021
1168383,"548,385,587,992",2021
1208885,"529,075,278,966",2021
1238169,"827,878,188,583",2021
339391,"1,654,541,163,154",2021
1263022,"1,787,059,387,273",2021
1267170,"1,388,894,985,738",2021
1262032,"316,885,705,578",2021
1316236,"2,554,748,674,581",2021
1316227,"2,762,872,542,817",2021
1316245,"2,985,558,691,550",2021
1316254,"2,187,093,121,980",2021
362441,"970,301,489,355",2021
148364,"7,379,577,900,918",2021
265324,"3,737,319,022,978",2021
260958,"173,340,134,070",2021
228536,"81,916,784,690",2021
127954,"873,849,328,572",2021
347062,"47,394,338,751",2021
871833,"172,532,637,472",2021
126937,"2,035,182,000,000",2021
150244,"2,537,892,111,011",2021
145109,"527,922,717,347",2021
148993,"3,148,923,131,403",2021
129387,"316,175,727,485",2021
109286,"874,734,548,516",2021
104768,"390,851,138,494",2021
163691,"93,662,171,614",2021
114792,"3,551,698,513,509",2021
138190,"1,100,168,067,127",2021
149354,"527,666,927,447",2021
128971,"711,709,962,529",2021
138701,"1,399,054,580,836",2021
114552,"233,288,041,085",2021
103006,"836,162,462,939",2021
173874,"2,223,486,295,878",2021
105271,"7,502,796,337,015",2021
132211,"397,875,440,889",2021
124197,"1,312,346,968,538",2021
146269,"249,710,018,427",2021
153393,"951,548,817,286",2021
162993,"1,333,699,702,388",2021
141149,"89,209,750,580",2021
113544,"165,770,865,646",2021
107598,"124,442,409,140",2021
109718,"616,712,557,392",2021
157991,"188,198,135,665",2021
108241,"699,140,508,273",2021
127802,"180,808,728,420",2021
130879,"46,261,760,304",2021
128555,"2,785,181,548,142",2021
118266,"356,400,809,939",2021
132804,"707,589,359,217",2021
125150,"1,852,133,114,204",2021
108135,"1,586,104,973,262",2021
125530,"887,952,393,328",2021
167192,"2,455,495,304,642",2021
125521,"1,049,018,848,620",2021
126380,"121,721,227,000,000",2021
166227,"1,002,373,142,596",2021
129679,"962,387,714,561",2021
164672,"272,590,216,437",2021
125080,"3,346,377,385,610",2021
124799,"548,108,054,331",2021
107613,"324,186,855,631",2021
126487,"668,029,961,428",2021
163114,"1,231,606,779,265",2021
140946,"188,039,086,103",2021
153861,"3,025,556,021,618",2021
101488,"483,469,066,212",2021
126478,"8,041,328,855,444",2021
166315,"582,311,066,759",2021
115977,"2,052,891,776,603",2021
106368,"3,032,766,421,565",2021
102618,"101,825,429,113",2021
143527,"137,939,973,548",2021
164636,"5,846,684,847,261",2021
166272,"959,344,259,781",2021
159786,"354,619,998,629",2021
105101,"889,444,520,000",2021
159193,"145,797,021,000,000",2021
130684,"623,830,583,613",2021
165583,"2,625,919,365,638",2021
159795,"109,356,563,548",2021
161125,"5,757,074,853,164",2021
133991,"310,772,329,491",2021
108913,"297,164,686,139",2021
176914,"41,705,976,712,451",2021
203290,"355,074,425,236",2021
122737,"2,891,942,000,000",2021
148276,"1,414,844,027,198",2021
105873,"23,392,014,000,000",2021
217947,"602,860,755,820",2021
158316,"1,763,338,211,906",2021
219486,"77,831,503,244",2021
261285,"34,550,566,518,376",2021
225159,"592,194,060,024",2021
222532,"835,732,530,156",2021
219574,"612,768,102,873",2021
340917,"1,136,863,167,331",2021
356361,"27,925,314,000,000",2021
159209,"192,058,364,105",2021
256955,"49,504,455,644",2021
377610,"2,674,980,508,978",2021
390055,"137,048,970,090",2021
413046,"1,623,747,845,677",2021
459871,"289,723,336,280",2021
481454,"3,060,638,117,114",2021
480455,"553,505,000,000",2021
400857,"79,159,922,956",2021
357935,"275,234,382,972",2021
555874,"1,082,667,273,848",2021
595191,"332,875,873,872",2021
414850,"138,085,361,213",2021
628189,"398,095,902,920",2021
679314,"361,792,854,334",2021
684714,"1,462,625,455,417",2021
776820,"1,113,408,478,688",2021
557508,"147,757,777,932",2021
194947,"78,116,901,515",2021
855093,"834,028,357,473",2021
241005,"148,544,685,997",2021
937324,"3,498,782,297,830",2021
939331,"1,246,477,583,481",2021
939687,"104,787,335,223",2021
983271,"928,563,861,666",2021
990165,"1,117,733,667,799",2021
101664,"91,278,422,862",2021
911955,"36,179,263,528",2021
1108099,"48,800,192,249",2021
1032486,"4,259,633,657,000",2021
1128613,"779,838,500,509",2021
904672,"4,656,124,187,351",2021
653024,"428,845,330,756",2021
1060814,"291,246,000,000",2021
1319808,"911,950,414,994",2021
1325979,"548,598,491,730",2021
118804,"625,155,643,773",2021
158325,"132,725,163,672",2021
252135,"342,264,093,986",2021
223762,"199,309,435,741",2021
130763,"660,981,119,915",2021
298270,"83,518,898,391",2021
358271,"504,089,534,792",2021
398701,"897,009,072,581",2021
579980,"348,722,121,337",2021
536541,"1,703,531,144,978",2021
486097,"268,617,837,517",2021
447609,"385,423,568,360",2021
554024,"1,808,926,624,572",2021
579999,"87,929,904,850",2021
525934,"372,198,273,673",2021
857727,"544,149,964,343",2021
549891,"16,965,547,103",2021
1135941,"366,545,866,913",2021
1234507,"484,407,343,509",2021
119195,"87,671,267,145",2021
144818,"64,300,209,429",2021
111847,"406,038,473,793",2021
148984,"560,656,513,213",2021
128032,"160,658,490,541",2021
149026,"41,521,127,951",2021
151395,"26,777,803,079",2021
166519,"117,087,775,886",2021
100939,"242,083,987,540",2021
144252,"182,516,607,328",2021
134723,"451,786,535,547",2021
149947,"444,513,606,704",2021
113243,"440,979,863,565",2021
106395,"65,486,927,043",2021
122472,"169,671,638,714",2021
122579,"202,622,247,604",2021
113234,"671,091,219,000",2021
159740,"267,377,534,330",2021
152862,"2,978,410,677,407",2021
101433,"151,976,385,644",2021
127042,"52,591,297,103",2021
158112,"68,488,033,304",2021
138729,"255,172,404,299",2021
136457,"27,889,955,545",2021
174527,"390,984,899,166",2021
148443,"392,107,688,415",2021
117300,"211,767,465,634",2021
104722,"71,195,237,941",2021
127167,"114,637,439,582",2021
158149,"56,156,826,918",2021
165343,"92,754,854,849",2021
152880,"1,962,370,838,378",2021
132725,"36,424,835,178",2021
111810,"776,674,438,964",2021
118275,"96,098,088,340",2021
111999,"211,176,224,708",2021
163673,"1,489,201,000,000",2021
164706,"77,257,091,879",2021
133812,"347,791,901,690",2021
109806,"74,842,756,530",2021
129235,"99,670,369,499",2021
133858,"472,409,464,073",2021
113492,"369,204,768,817",2021
172936,"71,727,779,886",2021
148920,"172,513,434,410",2021
129989,"143,034,110,908",2021
163716,"97,276,581,394",2021
168331,"66,109,970,105",2021
121288,"97,960,468,698",2021
160302,"378,544,444,235",2021
156691,"93,813,700,658",2021
128412,"98,327,946,689",2021
127200,"31,882,385,986",2021
145163,"30,461,552,643",2021
153126,"626,381,107,124",2021
155531,"155,681,920,444",2021
143794,"34,844,419,311",2021
111421,"134,159,015,866",2021
113535,"2,341,620,168,689",2021
145552,"777,122,951,530",2021
118026,"4,058,408,981,430",2021
126779,"105,209,850,404",2021
159254,"153,728,383,077",2021
108977,"232,567,470,102",2021
159810,"269,292,140,892",2021
260383,"449,738,749,493",2021
141404,"77,558,898,577",2021
122898,"215,128,919,293",2021
124090,"316,723,246,212",2021
130091,"129,328,226,708",2021
104388,"601,421,179,530",2021
152686,"412,634,244,757",2021
154329,"600,094,345,016",2021
137252,"237,036,708,824",2021
131692,"380,086,403,113",2021
145260,"320,650,272,517",2021
103042,"303,256,153,532",2021
138260,"356,567,304,436",2021
136864,"292,127,409,030",2021
103592,"356,600,480,140",2021
153621,"613,458,318,110",2021
162586,"34,985,661,619",2021
159971,"646,639,158,815",2021
151128,"29,163,386,445",2021
160205,"104,085,579,685",2021
102858,"2,229,814,171,825",2021
141273,"103,519,878,566",2021
155124,"417,006,666,018",2021
139764,"66,492,066,022",2021
129013,"66,278,139,549",2021
137207,"207,896,480,969",2021
138297,"553,619,000,000",2021
136271,"268,618,296,776",2021
163345,"164,214,796,554",2021
141477,"321,035,329,574",2021
172291,"398,587,975,843",2021
173102,"18,723,654,428",2021
146232,"269,946,371,059",2021
117179,"361,846,877,297",2021
140779,"24,685,849,929",2021
105156,"139,852,066,541",2021
124780,"106,936,374,686",2021
132637,"826,642,450,395",2021
112679,"71,311,980,778",2021
153339,"199,247,650,821",2021
113614,"59,050,547,416",2021
161976,"1,291,920,827,286",2021
166573,"35,963,186,455",2021
108940,"647,101,706,869",2021
119672,"226,828,876,123",2021
161709,"77,976,680,373",2021
143651,"845,476,888,061",2021
121039,"137,389,372,750",2021
142883,"220,358,554,970",2021
152729,"28,253,535,695",2021
149239,"181,069,784,517",2021
137359,"38,025,374,676",2021
118965,"252,248,094,482",2021
140131,"67,350,906,744",2021
198697,"106,734,301,751",2021
131197,"154,493,744,413",2021
121534,"366,757,413,224",2021
159500,"197,119,259,846",2021
112022,"64,820,560,068",2021
181943,"66,104,871,319",2021
145464,"201,231,109,378",2021
107987,"247,508,235,172",2021
133706,"97,387,326,902",2021
209780,"217,210,673,927",2021
231372,"1,249,736,890,563",2021
158963,"79,323,819,798",2021
134510,"777,174,141,277",2021
121543,"148,103,724,720",2021
130772,"740,552,349,472",2021
129642,"305,186,257,724",2021
369833,"102,788,774,092",2021
303217,"194,240,950,584",2021
159218,"314,925,081,583",2021
353878,"173,177,982,800",2021
398792,"292,219,245,100",2021
428729,"76,000,081,956",2021
435312,"121,886,837,916",2021
210856,"60,259,190,280",2021
406046,"276,445,468,016",2021
414601,"181,823,563,167",2021
454946,"88,296,552,358",2021
113225,"512,229,905,753",2021
540641,"84,315,063,665",2021
409672,"62,327,748,051",2021
573579,"194,125,631,930",2021
671376,"687,706,321,881",2021
589127,"121,440,786,125",2021
587466,"445,438,442,973",2021
117726,"249,350,068,131",2021
593032,"1,042,768,391,210",2021
365387,"992,534,361,837",2021
632304,"760,956,330,503",2021
520887,"71,577,714,119",2021
648721,"87,294,231,899",2021
428321,"395,102,131,054",2021
145598,"232,741,035,733",2021
687711,"186,519,007,034",2021
728638,"751,823,859,857",2021
173944,"70,225,425,898",2021
753643,"23,434,918,940",2021
670340,"827,324,537,109",2021
787376,"425,136,420,563",2021
360142,"703,385,717,080",2021
823429,"26,536,427,499",2021
815369,"55,541,850,784",2021
151368,"181,665,919,506",2021
661847,"103,741,068,850",2021
119140,"632,933,749,646",2021
526599,"279,104,016,908",2021
110608,"124,579,417,803",2021
1010110,"197,077,447,691",2021
132354,"184,150,127,215",2021
1059605,"116,073,402,046",2021
1093007,"322,872,794,667",2021
225706,"87,974,591,257",2021
1167056,"112,576,901,190",2021
1205329,"164,015,182,221",2021
1261893,"67,862,265,059",2021
1267684,"276,439,250,562",2021
248974,"51,596,170,881",2021
1310269,"3,681,097,259,241",2021
367844,"235,999,657,379",2021
1412822,"489,392,306,309",2021
128111,"51,769,384,866",2021
141671,"114,060,721,876",2021
216647,"623,762,016,411",2021
238782,"42,134,095,985,742",2021
226352,"115,906,840,300",2021
171265,"1,957,355,763,818",2021
258689,"66,768,917,247",2021
247975,"419,074,295,825",2021
239639,"756,248,687,736",2021
260930,"526,500,165,835",2021
187415,"42,855,825,154",2021
280688,"52,266,228,187",2021
369170,"176,992,311,644",2021
306454,"57,812,234,191",2021
353610,"18,495,356,392",2021
228350,"74,879,789,523",2021
225742,"10,736,198,790",2021
364467,"175,265,354,702",2021
378628,"165,261,250,770",2021
245472,"50,193,523,554",2021
399694,"198,723,010,089",2021
405320,"109,353,438,828",2021
104573,"73,386,346,414",2021
476498,"445,864,299,550",2021
177816,"166,476,198,434",2021
531014,"72,151,255,240",2021
359395,"57,368,412,918",2021
490151,"199,476,320,535",2021
524421,"41,999,577,651",2021
525642,"135,248,149,958",2021
444329,"383,599,172,258",2021
613318,"138,720,463,804",2021
612294,"398,652,931,080",2021
888347,"180,569,259,363",2021
366137,"1,831,557,233,163",2021
1032404,"151,248,567,774",2021
1061327,"52,634,773,984",2021
970453,"99,288,024,088",2021
1067516,"191,699,130,728",2021
819073,"137,355,877,570",2021
1159853,"166,262,425,460",2021
1160363,"829,712,539,065",2021
1168684,"200,163,847,030",2021
1152470,"637,603,461,155",2021
1237540,"142,027,307,784",2021
1236532,"18,239,007,192",2021
897752,"97,682,643,793",2021
1256864,"9,499,816,726",2021
112378,"118,211,175,186",2021
101628,"518,658,698,167",2021
133335,"164,488,267,623",2021
126089,"455,486,600,368",2021
141307,"1,618,710,697,773",2021
104698,"755,744,194,994",2021
145686,"41,277,511,301",2021
123541,"68,867,729,120",2021
147222,"239,288,170,943",2021
159573,"76,191,124,416",2021
112970,"93,144,325,550",2021
120872,"25,179,106,999",2021
107066,"186,233,104,756",2021
126414,"18,185,604,636",2021
152039,"64,041,656,329",2021
101220,"3,097,379,164,414",2021
154055,"6,106,381,935",2021
125974,"312,924,661,168",2021
117337,"223,240,278,186",2021
118345,"419,638,627,677",2021
148948,"50,521,009,807",2021
148461,"13,575,872,997",2021
106119,"197,424,609,095",2021
114765,"397,931,073,309",2021
117027,"487,493,321,077",2021
129350,"66,356,720,529",2021
102751,"131,754,293,786",2021
116268,"58,141,479,455",2021
163196,"161,018,233,894",2021
122694,"112,322,390,976",2021
133618,"27,800,152,526",2021
127857,"331,393,678,443",2021
149345,"121,819,557,068",2021
141626,"22,973,289,605",2021
118451,"26,964,608,783",2021
173698,"39,482,254,979",2021
123107,"10,774,060,414",2021
150828,"163,663,632,831",2021
121932,"76,426,655,424",2021
149804,"1,131,295,315,219",2021
174004,"104,854,260,807",2021
106313,"1,083,164,233,858",2021
123718,"117,355,699,917",2021
146214,"25,472,910,327",2021
160621,"33,557,251,976",2021
154426,"120,389,630,160",2021
122348,"57,282,434,832",2021
122056,"45,615,051,049",2021
161860,"155,369,922,233",2021
133511,"64,147,888,831",2021
115287,"399,799,099,774",2021
108038,"176,774,337,449",2021
172185,"169,416,969,431",2021
134963,"572,395,000,000",2021
148939,"63,928,944,319",2021
135050,"93,391,562,628",2021
138057,"9,012,295,478",2021
114093,"40,299,826,150",2021
109514,"716,048,792,667",2021
127158,"31,715,497,061",2021
162063,"1,442,187,010,014",2021
135962,"127,921,320,912",2021
156488,"325,520,951,972",2021
124151,"216,496,992,293",2021
136341,"633,484,645,106",2021
109754,"169,194,158,167",2021
136624,"65,750,359,288",2021
115612,"702,346,281,301",2021
141875,"119,243,893,874",2021
260392,"152,928,878,651",2021
122825,"43,461,356,421",2021
109824,"89,665,370,599",2021
126201,"37,761,206,683",2021
136402,"152,906,424,644",2021
109161,"19,762,173,299",2021
146296,"39,637,444,370",2021
104786,"28,587,955,823",2021
146454,"222,513,275,881",2021
115384,"57,352,105,712",2021
131939,"86,791,537,826",2021
157104,"41,011,755,616",2021
145446,"229,454,183,533",2021
107224,"119,307,587,177",2021
121570,"66,845,641,809",2021
146542,"22,260,252,294",2021
104999,"183,381,461,941",2021
138516,"163,294,748",2021
168401,"176,002,340,792",2021
117629,"101,850,823,126",2021
102140,"6,287,918,773",2021
111111,"57,964,910,118",2021
111689,"59,430,229,701",2021
163761,"140,052,513,951",2021
129271,"71,761,025,146",2021
128227,"23,293,617,870",2021
143262,"17,562,306,021",2021
160375,"18,619,836,523",2021
166500,"30,111,089,586",2021
148522,"142,208,454,450",2021
128980,"76,141,633,135",2021
118521,"44,349,792,102",2021
129280,"49,263,944,386",2021
153524,"257,262,396,231",2021
124027,"56,289,943,316",2021
129554,"7,850,471,270",2021
160861,"69,259,917,547",2021
162072,"15,086,453,977",2021
145437,"22,883,799,888",2021
141413,"150,705,229,837",2021
102113,"327,622,550,348",2021
112651,"536,623,949,985",2021
102432,"1,572,714,062,300",2021
129420,"96,246,050,328",2021
156354,"273,762,237,351",2021
150633,"540,408,191,734",2021
129509,"301,259,496,387",2021
111458,"78,837,067,773",2021
105299,"481,987,958,589",2021
122481,"97,539,784,985",2021
132628,"23,623,581,165",2021
106881,"87,338,281,443",2021
134565,"31,761,979,271",2021
143314,"52,058,401,194",2021
108746,"67,845,866,319",2021
146649,"726,755,398,999",2021
135777,"219,154,383,689",2021
103662,"54,791,365,737",2021
135111,"114,040,079,182",2021
118008,"436,932,189,046",2021
138792,"12,561,568,437,168",2021
134316,"70,776,212,852",2021
191588,"51,952,908,280",2021
115065,"44,342,731,815",2021
103510,"346,845,570,399",2021
180795,"232,862,255,335",2021
121969,"71,886,044,021",2021
142865,"15,140,908,426",2021
177199,"51,347,298,046",2021
114154,"459,786,677,968",2021
191472,"199,075,057,541",2021
157070,"282,995,896,952",2021
197759,"34,009,093,695",2021
136776,"19,745,646,519",2021
123781,"30,259,504,634",2021
144395,"133,970,703,050",2021
204208,"149,174,029,926",2021
178754,"146,434,993,991",2021
135795,"73,933,347,993",2021
118044,"43,921,847,293",2021
273615,"103,067,009,232",2021
186559,"181,589,153,398",2021
218575,"99,055,555,212",2021
193009,"112,111,273,037",2021
146861,"139,199,344,515",2021
125576,"47,882,838,179",2021
145862,"169,182,626,916",2021
122551,"183,147,956,688",2021
249247,"77,400,987,947",2021
161383,"82,473,641,150",2021
269241,"14,445,524,837",2021
347734,"8,263,265,615",2021
422895,"106,318,459,437",2021
423690,"115,319,934,841",2021
427483,"712,772,241,623",2021
357360,"82,126,553,947",2021
151298,"87,876,177,148",2021
365989,"455,244,977,789",2021
416654,"9,512,538,390",2021
469799,"30,435,535,805",2021
305668,"29,993,561,554",2021
415628,"367,209,564,922",2021
361488,"12,790,697,041",2021
508274,"106,685,386,546",2021
540605,"194,324,047,779",2021
172228,"28,011,921,563",2021
557933,"35,781,861,962",2021
442835,"28,601,817,313",2021
585219,"122,542,233,750",2021
112165,"496,346,184,821",2021
106614,"15,480,427,091",2021
441243,"70,234,922,857",2021
646732,"176,049,121,264",2021
652423,"96,452,041,143",2021
681142,"167,330,570,809",2021
683469,"514,885,050,517",2021
706715,"191,049,963,834",2021
226316,"182,611,847,823",2021
561866,"135,773,113,236",2021
797364,"335,125,784,942",2021
796994,"13,139,110,252",2021
828789,"1,206,363,220,781",2021
855163,"13,888,347,755",2021
852087,"23,355,362,343",2021
415646,"344,213,371,123",2021
332927,"350,394,617,961",2021
105606,"107,985,909,519",2021
816544,"106,805,775,344",2021
1234297,"111,607,730,515",2021
1236897,"259,139,220,266",2021
1262458,"50,132,557,106",2021
651901,"879,205,856,364",2021
128546,"93,647,148,966",2021
130383,"1,257,108,421,044",2021
117276,"8,804,814,044",2021
137915,"24,011,632,396",2021
141246,"387,466,565,470",2021
105466,"647,274,466,274",2021
184667,"1,383,280,299,651",2021
173032,"966,604,294,302",2021
197476,"38,682,955,061",2021
158219,"58,822,120,328",2021
155948,"588,065,321,794",2021
227333,"838,039,683,427",2021
264547,"916,916,340,731",2021
301246,"223,536,653,541",2021
141389,"58,462,307,947",2021
265041,"14,796,198,585",2021
246417,"81,264,752,770",2021
263654,"17,778,798,890",2021
230425,"10,114,071,117",2021
405278,"194,447,856,753",2021
313649,"18,957,443,929",2021
369657,"48,667,847,133",2021
375931,"155,780,957,970",2021
523307,"408,279,235,109",2021
541349,"305,915,566,512",2021
525679,"742,012,787,468",2021
114808,"268,430,884,950",2021
580199,"174,133,759,260",2021
556907,"312,396,642,275",2021
181299,"137,966,529,163",2021
545734,"178,350,975,920",2021
545929,"113,591,550,310",2021
411048,"23,013,583,392",2021
530185,"236,554,070,163",2021
693554,"480,900,780,691",2021
623661,"70,656,710,261",2021
808022,"21,141,075,417",2021
842619,"34,458,706,029",2021
838005,"689,826,248,786",2021
989619,"126,791,463,008",2021
1074862,"370,171,191,125",2021
1078178,"138,601,673,919",2021
1090471,"202,953,067,227",2021
1029394,"108,641,443,308",2021
1336373,"89,803,223,374",2021
1182444,"54,834,188,197",2021
1181515,"14,135,593,651",2021
104519,"70,471,633,267",2021
107677,"94,893,341,764",2021
167208,"144,358,895,306",2021
150439,"30,401,132,855",2021
132868,"105,396,314,118",2021
134176,"4,426,591,108",2021
159564,"22,132,881,731",2021
480950,"261,615,872,818",2021
458234,"66,556,637,647",2021
110750,"39,528,357,649",2021
161781,"984,579,930,996",2021
306162,"4,943,807,816,111",2021
788773,"406,122,212,823",2021
1061558,"49,559,148,183",2021
536523,"38,614,390,784",2021
106641,"30,598,771,000,000",2020
138279,"10,008,033,000,000",2020
155355,"1,180,634,649,404",2020
190321,"18,111,112,000,000",2020
181712,"85,807,988,000,000",2020
266961,"8,759,106,628,557",2020
124504,"5,167,165,003,000",2020
631518,"23,039,681,023,000",2020
113410,"5,603,556,698,067",2020
117212,"22,475,159,161,948",2020
109693,"10,690,535,919,843",2020
146083,"505,381,036,367",2020
160047,"291,952,509,952",2020
113508,"473,115,066,063",2020
116824,"622,382,702,032",2020
164779,"19,264,756,000,000",2020
164478,"9,172,896,000,000",2020
160588,"173,598,788,000,000",2020
160843,"383,996,684,604",2020
148540,"24,628,738,994,000",2020
120076,"3,637,611,206,460",2020
113207,"839,828,614,000",2020
121941,"1,426,785,228,478",2020
131780,"6,528,232,000,000",2020
117577,"1,002,841,041,096",2020
163512,"2,550,728,646,625",2020
161046,"437,077,758,330",2020
154462,"1,516,700,821,902",2020
117230,"486,125,601,885",2020
126955,"208,948,913,175",2020
138224,"1,637,119,316,279",2020
113526,"21,878,336,959,960",2020
120021,"3,420,978,000,000",2020
157681,"224,889,055,600",2020
145880,"18,152,008,766,582",2020
171636,"100,666,386,000",2020
136378,"7,711,856,252,229",2020
125743,"220,007,943,420",2020
157399,"312,289,415,215",2020
117188,"1,915,426,594,884",2020
120562,"8,848,916,625,853",2020
124726,"174,607,300,847",2020
120571,"2,161,226,816,573",2020
164742,"133,003,242,000,000",2020
131832,"3,005,272,710,685",2020
105952,"7,212,043,000,000",2020
120030,"9,458,561,906,485",2020
126362,"8,175,305,378,713",2020
140177,"4,510,588,585,251",2020
141529,"897,375,181,638",2020
109189,"292,481,242,191",2020
165680,"2,269,886,507,822",2020
161426,"264,485,903,238",2020
126371,"3,315,102,536,579",2020
136086,"1,550,132,325,377",2020
161693,"600,608,098,242",2020
119007,"829,022,675,612",2020
162461,"9,169,604,331,158",2020
140964,"1,115,409,879,234",2020
148896,"2,051,507,407,000",2020
105855,"1,126,926,170,718",2020
103626,"63,470,511,316",2020
164609,"1,231,546,541,000",2020
105961,"3,610,912,434,530",2020
165413,"5,674,190,700,686",2020
164645,"7,684,812,000,000",2020
106623,"4,194,046,000,000",2020
164812,"904,594,888,605",2020
139889,"3,491,292,259,465",2020
164788,"15,169,553,000,000",2020
126566,"6,475,090,147,420",2020
158501,"522,505,040,984",2020
140955,"376,929,963,896",2020
159023,"23,510,714,000,000",2020
164724,"1,600,843,056,138",2020
139454,"101,424,443,200",2020
126186,"2,295,810,891,305",2020
144164,"2,600,204,914,605",2020
188089,"312,511,906,022",2020
170558,"1,539,014,181,296",2020
120526,"21,740,641,629,099",2020
203582,"140,448,640,700",2020
219097,"121,105,273,379",2020
126308,"3,173,840,384,709",2020
149655,"21,386,258,023,034",2020
234412,"506,237,600,251",2020
274933,"603,924,637,189",2020
231363,"10,698,976,000,000",2020
244455,"2,376,811,495,915",2020
255619,"394,603,620,580",2020
258801,"4,526,241,211,441",2020
261443,"936,521,663,466",2020
260408,"682,191,882,648",2020
220561,"86,160,348,611",2020
160232,"800,671,676,634",2020
124540,"6,628,920,363,574",2020
309503,"3,924,790,737,693",2020
356370,"1,952,220,084,845",2020
349097,"175,038,681,560",2020
413523,"89,884,233,220",2020
412597,"898,307,832,896",2020
372882,"215,174,666,109",2020
372873,"126,893,637,851",2020
302926,"2,851,222,410,000",2020
401731,"30,662,102,000,000",2020
201450,"1,764,095,123,067",2020
428251,"3,674,740,993,000",2020
159698,"4,269,404,295,023",2020
158307,"1,423,236,080,118",2020
500254,"13,720,298,000,000",2020
303873,"4,066,971,784,892",2020
300548,"322,270,196,895",2020
503668,"1,923,097,847,404",2020
362238,"397,071,856,108",2020
195229,"1,901,113,441,815",2020
361008,"529,172,496,802",2020
539274,"1,734,176,256,334",2020
360595,"5,832,335,783,458",2020
583442,"332,796,974,902",2020
583424,"1,237,520,431,552",2020
635134,"15,445,453,188,000",2020
759513,"1,548,157,000,000",2020
795135,"2,751,644,078,059",2020
828497,"1,050,137,118,495",2020
872984,"11,843,844,819,721",2020
896285,"1,223,495,000,000",2020
956930,"338,570,602,300",2020
983040,"1,824,304,096,307",2020
992871,"394,740,342,284",2020
1009789,"917,142,782,625",2020
1032413,"151,373,191,556",2020
1036446,"1,171,771,808,807",2020
877059,"1,825,417,992,598",2020
508344,"1,180,955,925,607",2020
1060744,"1,105,571,982,972",2020
565154,"1,260,002,678,312",2020
1168383,"350,729,730,836",2020
1208885,"342,980,473,922",2020
1238169,"767,898,167,759",2020
339391,"1,662,387,743,462",2020
1263022,"1,674,341,687,928",2020
1267170,"1,161,034,163,654",2020
1262032,"236,151,658,802",2020
1316236,"2,015,011,905,019",2020
1316227,"2,108,771,877,433",2020
1316245,"2,735,203,886,439",2020
1316254,"1,995,482,965,355",2020
362441,"514,645,776,802",2020
148364,"5,980,118,424,513",2020
265324,"2,494,738,813,674",2020
260958,"86,729,220,327",2020
228536,"66,127,406,779",2020
127954,"836,543,321,874",2020
347062,"50,429,058,080",2020
871833,"37,400,526,840",2020
126937,"1,737,778,000,000",2020
150244,"2,223,505,552,748",2020
145109,"547,019,907,073",2020
148993,"2,844,595,889,181",2020
129387,"301,977,866,527",2020
109286,"610,427,548,427",2020
104768,"278,899,162,200",2020
163691,"109,944,489,694",2020
114792,"3,282,307,853,010",2020
138190,"657,805,876,104",2020
149354,"418,150,785,223",2020
128971,"696,525,414,351",2020
138701,"1,359,881,772,390",2020
114552,"194,845,012,561",2020
103006,"782,790,768,807",2020
173874,"1,994,128,000,388",2020
105271,"7,101,577,326,376",2020
132211,"325,109,521,157",2020
124197,"984,841,924,573",2020
146269,"234,632,046,387",2020
153393,"677,599,574,437",2020
162993,"1,496,737,897,518",2020
141149,"73,668,890,394",2020
113544,"115,099,123,263",2020
107598,"127,850,493,773",2020
109718,"668,029,920,517",2020
157991,"172,471,833,140",2020
108241,"676,564,196,659",2020
127802,"197,639,468,970",2020
130879,"46,385,830,049",2020
128555,"2,469,141,403,808",2020
118266,"312,819,481,260",2020
132804,"682,849,242,830",2020
125150,"1,997,593,169,849",2020
108135,"1,567,701,358,634",2020
125530,"878,876,229,338",2020
167192,"2,197,933,136,744",2020
125521,"913,788,518,464",2020
126380,"102,287,702,000,000",2020
166227,"806,233,973,205",2020
129679,"882,093,850,046",2020
164672,"307,055,132,709",2020
125080,"2,889,429,546,083",2020
124799,"584,214,918,822",2020
107613,"324,275,898,196",2020
126487,"266,105,399,885",2020
163114,"1,324,421,696,927",2020
140946,"141,321,704,384",2020
153861,"3,151,457,432,489",2020
101488,"386,524,891,923",2020
126478,"9,203,939,004,269",2020
166315,"566,999,792,356",2020
115977,"2,231,460,471,973",2020
106368,"1,878,048,584,068",2020
