회사명,corp_code,stock_code,연도,ESG,자산총계,자산별 현금흐름,부채 비율,무형자산 비중,매출액 성장률,현금 배당성향 상승률,EBITDA 성장률,임직원 성장률,최대주주 지분율,사외이사비율,비정규직(o2)
기신정기,00106614,092440,2022,D,265059186517.0,0.0079105809632654,0.0559570550407945,0.0029891525791323,0.0218550857573223,0.1317829457364341,-0.1465740215413296,0.0045351473922902,71.43,0.0833333333333333,0.0090702947845804
형지엘리트,00441243,093240,2022,D,109225633024.0,0.0968474267086706,0.3798254713789041,0.0007616466546979,0.0144948946351155,-0.0107664551835946,1.1593280393309509,0.2391304347826087,32.58,0.125,0.3478260869565217
진양홀딩스,00646732,100250,2022,D,597085261527.0,0.0137901427225693,0.3256753390926009,0.0084292648810799,0.0416365741648717,-1.1255707762557077,0.4594177671436993,0.0,62.94,0.1666666666666666,0.0
인바이오젠,00652423,101140,2022,D,141814848411.0,-0.0811278550371287,0.2637228724005677,0.2673465761999798,0.0809308124080271,-0.0107664551835946,1.8128228181862496,0.3157894736842105,38.83,0.2,0.0
쌍방울,00681142,102280,2022,D,167746018396.0,-0.0581604068179339,0.1734370388471393,0.0073526734034803,0.0606707744087149,-0.0107664551835946,0.8533721405960151,-0.0372093023255813,12.04,0.25,0.0
일진전기,00683469,103590,2022,D,839513249151.0,0.0602411174893841,0.5891638686908159,0.0101225062339325,0.1994868676180003,-0.2462311557788946,0.2891582011435186,0.0558930741190765,59.74,0.0555555555555555,0.0449574726609963
미원홀딩스,00706715,107590,2022,C,485886407079.0,0.0475168193298442,0.4725028607677684,0.0063797161987616,0.1560354966038543,0.4262295081967213,-1.076006131919659,-0.0666666666666666,72.87,0.3333333333333332,0.0666666666666666
호전실업,00226316,111110,2022,D,316098137496.0,0.1100437523502971,0.5712874500479622,0.0603104890304557,0.2815252330327485,-0.8273866923818709,0.4867560900401753,0.0759493670886076,40.56,0.2307692307692308,0.0379746835443038
락앤락,00561866,115390,2022,B,708510198267.0,0.0447489370167852,0.1502139320115938,0.0226975215534438,-0.0418663387046299,1.047935918744616,3.9569486415824384,-0.0942622950819672,68.91,0.1379310344827586,0.0307377049180327
KC코트렐,00797364,119650,2022,D,323473720683.0,-0.3762442456964516,0.8245462302249312,0.0055320586946649,0.1578547028405714,-0.0107664551835946,1.681733259622311,-0.0877862595419847,34.7,0.2,0.1297709923664122
조선선재,00796994,120030,2022,D,145133296597.0,0.0418661126114432,0.0637219679415121,0.261233742125194,-0.0176139437263329,0.2551724137931034,-0.3781544384300616,-0.032,51.83,0.3333333333333332,0.0
대성산업,00828789,128820,2022,D,1824588314611.0,0.0229663088952391,0.6563158007056001,0.0762418364707427,0.3966065465914853,-0.0107664551835946,6.023405071786987,-0.0700808625336927,35.34,0.1666666666666666,0.1859838274932614
미원화학,00855163,134380,2022,C,147864035732.0,0.1930621084747115,0.1024957781178708,0.2564093018921632,0.1602934108108887,-0.4292527821939588,0.3045015359173476,0.0098039215686274,56.23,0.4285714285714285,0.0049019607843137
시디즈,00852087,134790,2022,C,85063020141.0,0.1370285888471743,0.2543487570643133,0.4457132384219892,-0.0354110705095269,0.8032600454890068,-3.946477043552437,0.0419161676646706,60.72,0.4,0.0
드림텍,00415646,192650,2022,D,825357092772.0,0.1737968238114186,0.3921967560887259,0.0848159090593022,0.1001139000238652,0.1890082862750377,0.1181497520610453,-0.054229934924078,59.11,0.4285714285714285,0.0
제이에스코퍼레이션,00332927,194370,2022,C,533768141172.0,0.2320325267335324,0.5213691681353543,0.0038350339690663,-0.0122632047560406,0.0601322910402885,0.2879124635287342,0.048,60.44,0.1666666666666666,0.008
금호에이치티,00105606,214330,2022,D,426633825138.0,0.0311719824270808,0.2363461997378764,0.1260427123766056,0.1576294430156188,-0.0107664551835946,-0.0195646681346224,-0.0206185567010309,24.8,0.0909090909090909,0.0309278350515463
토니모리,00816544,214420,2022,C,199062053733.0,0.0420746115140252,0.5107905952652387,0.0752493162764791,0.0954426324169658,-0.0107664551835946,-2.3831487829455766,0.0305343511450381,53.0,0.3333333333333332,0.0
미원에스씨,01234297,268280,2022,C,475733780981.0,0.0828807768027192,0.2036390223272144,0.0030797273508279,0.1312953396760758,0.2584269662921349,-0.2426753071842412,0.0418410041841004,72.38,0.1875,0.006276150627615
제일약품,01236897,271980,2022,D,456891539429.0,-0.0331522654893761,0.6594438584276313,0.0205338696635197,0.0298197216573415,-0.0107664551835946,-0.0443377286588069,-0.0029910269192422,62.28,0.1666666666666666,0.0299102691924227
동아타이어,01262458,282690,2022,D,474371544392.0,0.0377101301047215,0.203574795064433,0.0024041960325882,0.1272875788721088,-0.4504803493449782,0.2864405044938813,-0.0833333333333333,64.94,0.1538461538461538,0.0
에어부산,00651901,298690,2022,D,1227883087659.0,0.0920535272942779,0.8968476989234541,0.0308772997674263,0.5641850599886912,-0.0107664551835946,-1.302550973559835,-0.0540758676351896,42.89,0.1666666666666666,0.0298627925746569
삼천당제약,00128546,000250,2022,D,373275926268.0,0.0355742167269209,0.3419300673983533,0.2165691842151091,0.0567315131098887,-0.0107664551835946,3.1917200176539917,0.0050761421319796,38.6,0.0625,0.0253807106598984
서부T&D,00130383,006730,2022,D,2065713348318.0,0.0187295016598033,0.6045877658717347,0.000141256433395,0.2849500372481441,0.630945558739255,-0.1845392884135608,0.0651408450704225,52.98,0.1818181818181818,0.4683098591549295
네이처셀,00117276,007390,2022,D,94021004319.0,-0.158109355070949,0.3920701841466149,0.4032472791756629,0.0556773023370583,-0.0107664551835946,-2.3705709199013314,-0.0258620689655172,22.59,0.2857142857142857,0.2068965517241379
에스엠코어,00137915,007820,2022,C,109853668071.0,0.0502477140902788,0.3606183718180088,0.011124970257799,0.3361053484053186,0.4557008869818106,1.2239984438106624,0.0518518518518518,26.7,0.0666666666666666,0.1555555555555555
SGC이테크건설,00141246,016250,2022,B,973525647536.0,0.1191649431174437,0.746990060173128,0.0041590026284852,0.1414081747033421,0.4225352112676057,-0.2967012352624029,0.1262230919765166,42.21,0.2,0.2455968688845401
KCC건설,00105466,021320,2022,D,1198128493039.0,-0.0652910436113413,0.6238682028553253,0.0316441136299442,0.2794987845191798,0.8871087375760273,-3.2084535073312126,0.0637775960752248,66.28,0.0434782608695652,0.2526573998364677
유진기업,00184667,023410,2022,D,2030421858750.0,0.0095732488838386,0.5382258895901477,0.0335731598811522,0.0443194425136148,0.6176256372906045,14.467539613003458,0.0327169274537695,38.81,0.0333333333333333,0.0341394025604551
동화기업,00173032,025900,2022,D,1846108233207.0,0.0139647679530766,0.582176672908803,0.038476799140105,0.1526886087355843,-0.0107664551835946,-0.2911357660930491,0.0910165484633569,69.14,0.25,0.0153664302600472
코엔텍,00197476,029960,2022,D,208244495395.0,0.237248320361539,0.1811870710792672,0.1820634639349526,0.1793370365111386,0.1737704918032787,0.2591740879583376,0.0116279069767441,59.29,0.1,0.0
시그네틱스,00158219,033170,2022,D,193209798817.0,0.0744084367046867,0.3203619333904811,0.0016562306982322,0.0616108373771029,-0.0107664551835946,-0.9199086133140038,0.0364963503649635,37.87,0.1,0.0
코웰패션,00155948,033290,2022,D,1067555260616.0,0.0741781214260574,0.5350936676724185,0.3076780532854761,0.4351868759780827,0.3184,0.0424893076187159,0.128395061728395,70.86,0.0476190476190476,0.1950617283950617
네패스,00227333,033640,2022,C,1131933359194.0,0.0862584350138106,0.6534052074352191,0.0164825802132777,0.28853972583897,-0.0107664551835946,1.3106818906935185,0.4433249370277078,25.71,0.074074074074074,0.0982367758186398
KG이니시스,00264547,035600,2022,D,1452980135073.0,0.03717091717657,0.5831603630110396,0.1307136226810547,0.140664525179949,-0.1881720430107527,0.0434138082950366,0.0290456431535269,41.04,0.125,0.0788381742738589
SFA반도체,00301246,036540,2022,D,674874341737.0,0.1406308275296468,0.2829514952791259,0.0161040091137964,0.0833604252246925,-0.0107664551835946,0.0626236594118556,0.0445859872611464,55.01,0.0909090909090909,0.0
영풍정밀,00141389,036560,2022,B,412207478503.0,0.0308800748089953,0.1738365151045615,0.0919772594002659,0.1159028136438147,-0.154357459379616,0.2012533201976201,0.0169491525423728,51.22,0.1304347826086956,0.0550847457627118
KCI,00265041,036670,2022,C,123130036367.0,0.1056043134937702,0.2025812279519896,0.3079160479088531,0.2564104529469555,-0.0107664551835946,0.41912241906261,0.0782122905027933,50.02,0.25,0.0446927374301676
이오테크닉스,00246417,039030,2022,D,615867392001.0,0.1505926945030553,0.1246256380819645,0.0074328005597551,0.1259005803736493,0.0316455696202531,0.079250886383707,0.0781010719754977,31.08,0.2,0.0321592649310872
오스코텍,00263654,039200,2022,D,143735698279.0,-0.1838163743826202,0.152465201890641,0.004106715722452,0.2290706237680058,-0.0107664551835946,-0.0214345596949383,0.0,16.3,0.0,0.0
나노엔텍,00230425,039860,2022,D,63276789628.0,0.1271230815957918,0.0889425168705083,0.0291800017487448,-0.0165772595396529,-0.0107664551835946,0.0069423646806048,0.0869565217391304,29.5,0.1,0.0217391304347826
KG모빌리언스,00405278,046440,2022,D,474188848712.0,-0.0195052404651074,0.3327502027632709,0.0613516981810537,-0.1099063238468656,0.0846508563899868,0.024683502537618,-0.005813953488372,50.72,0.0909090909090909,0.0930232558139534
현대바이오,00313649,048410,2022,D,67326810921.0,-0.2457195512410627,0.1350342050163003,0.4927401297371186,-0.1770238254091662,-0.0107664551835946,-0.1923130154089485,0.1212121212121212,13.18,0.1428571428571428,0.0
리노공업,00369657,058470,2022,C,531488129432.0,0.2043187839981545,0.0720703708790937,0.0713350159250372,0.1310576349351316,0.0818684078352586,0.0985387876663894,0.073208722741433,34.66,0.125,0.0311526479750778
인선이엔티,00375931,060150,2022,D,550218609958.0,0.061651171350946,0.3787120940545902,0.0244831165707541,-0.0370132601672831,-0.0107664551835946,-0.3922454040873369,-0.0214797136038186,44.98,0.2222222222222222,0.107398568019093
다원시스,00523307,068240,2022,D,672878033817.0,-0.2221418673650029,0.6946220765725216,0.0143097362524672,-0.4123818674181129,1.282357523186691,0.8846561459136885,0.0935251798561151,18.16,0.25,0.2057553956834532
셀트리온제약,00541349,068760,2022,D,599724549123.0,-0.00674634760394,0.4050826374729156,0.0632185463017024,-0.0328945431730144,-0.0107664551835946,-0.3956132729863114,0.0225921521997621,55.26,0.125,0.1545778834720571
차바이오텍,00525679,085660,2022,D,1607008259342.0,-0.0128378395301137,0.5943167536867922,0.0154156776488152,0.1386563534257035,-0.0107664551835946,0.8592950236757627,0.2993630573248407,30.45,0.1212121212121211,0.1114649681528662
동국제약,00114808,086450,2022,C,768330084076.0,0.0532440454159718,0.3088069627916986,0.0141519523071602,0.101949105516167,-0.0346938775510205,-0.0163353620208712,0.0203180212014134,45.68,0.0333333333333333,0.0450530035335689
메디톡스,00580199,086900,2022,D,596288445046.0,0.0439374842790704,0.2728089752711052,0.0443906641507333,0.052418607444474,-0.0107664551835946,-1.5898513372765075,0.1803751803751803,17.84,0.0454545454545454,0.1298701298701298
에이스테크,00556907,088800,2022,D,379521558057.0,-0.0151299514246239,0.8213299189665115,0.0436900820203464,0.0317241035021196,-0.0107664551835946,-0.042205377592515,-0.5418994413407822,20.6,0.0526315789473684,0.0223463687150838
상아프론테크,00181299,089980,2022,C,335959119954.0,0.0464546594393297,0.4493799740565801,0.0024467451965957,0.0147661619281584,0.2023809523809523,-0.220748655640529,-0.0079365079365079,42.24,0.0714285714285714,0.0575396825396825
아미코젠,00545734,092040,2022,C,429651956812.0,-0.0521656372434657,0.6048477486364885,0.0404538874208021,0.1345484066384086,-0.0107664551835946,1.1910814119941844,-0.0841121495327102,15.96,0.125,0.0
제넥신,00545929,095700,2022,D,388781107501.0,-0.1023701659394486,0.2774649876851913,0.0052833531989326,-1.281949392392084,-0.0107664551835946,0.1500174562403882,-0.0344827586206896,15.11,0.125,0.0172413793103448
에스앤에스텍,00411048,101490,2022,C,226750296429.0,0.1099115854289686,0.1603474301140976,0.0099700213124434,0.1996968396890284,-0.011173184357542,0.282525710572993,0.128,21.68,0.1666666666666666,0.0
이엔에프테크놀로지,00530185,102710,2022,D,662279122926.0,0.0919205676090776,0.4085934946680116,0.0176302135848915,0.2328868458863009,0.5998271391529819,0.5425775741280827,0.0377697841726618,35.63,0.037037037037037,0.0701438848920863
티케이케미칼,00693554,104480,2022,D,1431444770374.0,0.008232574757265,0.337781041560318,0.0264863269346355,-8.210934668884326,-0.0107664551835946,-0.3495920140848985,0.0152439024390243,47.89,0.1,0.0274390243902439
원익머트리얼즈,00623661,104830,2022,C,583018186697.0,-0.0168549677269451,0.236101086540442,0.0087497631144243,0.4654193354480915,0.4514285714285714,0.1500423575103349,0.07429718875502,45.69,0.0588235294117647,0.0180722891566265
메지온,00808022,140410,2022,D,54021841457.0,-0.2235140687792197,0.5142695602502478,0.0299830543779088,0.1325353009860788,-0.0107664551835946,0.6372666178468955,-0.25,21.96,0.2222222222222222,0.0
레고켐바이오,00842619,141080,2022,C,252530449549.0,-0.0282562887316899,0.1304061493250147,0.1501352183259919,0.0375623913816032,-0.0107664551835946,0.5699517204183909,0.1407407407407407,10.72,0.3333333333333332,0.0296296296296296
서진시스템,00838005,178320,2022,D,1384813849004.0,0.0174585807091608,0.6103666106444019,0.003974794150101,0.2303865021646714,-0.0107664551835946,-1.969203479593041,0.0323624595469255,31.74,0.0294117647058823,0.029126213592233
알테오젠,00989619,196170,2022,C,245490136097.0,-0.0728119898916722,0.4077887799713651,0.1922174073965844,-0.3450489710587922,-0.0107664551835946,-0.0726691374278931,0.0934579439252336,24.7,0.1428571428571428,0.0
메가스터디교육,01074862,215200,2022,B,904710791851.0,0.1823390024678389,0.5206181511202446,0.0788634687887647,0.1580037925990395,-0.2446351931330471,0.1868855326045262,0.2159318637274549,29.87,0.1153846153846153,0.314128256513026
RFHIC,01078178,218410,2022,C,473338210545.0,0.0083845806985039,0.3496254563506591,0.0101690053449475,0.0599039484701958,-0.234119782214156,-0.3693348257820522,0.0,34.08,0.2,0.0
씨아이에스,01090471,222080,2022,D,443995110774.0,0.1243405217858377,0.6846067922597489,0.0853921884655586,0.1670685864164577,-0.0107664551835946,2.508038484472788,0.2623574144486692,29.51,0.25,0.0038022813688212
에코마케팅,01029394,230360,2022,C,309674299000.0,0.1555567937654393,0.310406351755397,0.1111917334702677,0.3489483633020852,-0.369142857142857,0.3887975508147427,0.0277777777777777,47.2,0.1111111111111111,0.0
셀리버리,01182444,268600,2022,C,84704573850.0,-0.6656209587789573,0.8765780882445228,0.4475993733719728,0.8327861081364526,-0.0107664551835946,0.6043433655468372,0.11,19.84,0.25,0.0
엘앤씨바이오,01181515,290650,2022,C,199725162710.0,-0.0304207838689911,0.4601522479891237,0.0179015459068192,0.1311613370100468,0.671073717948718,-2.7461993407649783,0.168141592920354,33.63,0.1666666666666666,0.0265486725663716
국보,00104519,001140,2022,D,109959854401.0,0.0132405518625964,0.6081447990294161,0.043432853590215,0.0528624560149514,-0.0107664551835946,0.3349668494884408,-0.0283018867924528,20.74,0.375,0.0094339622641509
비비안,00107677,002070,2022,D,201061180940.0,-0.007848557113921,0.5196460375470427,0.0029153096548006,0.1182280251030927,-0.0107664551835946,0.8738359397632744,0.0051020408163265,17.31,0.1428571428571428,0.0
흥아해운,00167208,003280,2022,C,317059936570.0,0.1032528251256125,0.5732518657710397,0.0023322918940808,0.5405134487819528,-0.0107664551835946,-0.039259774479326,0.0028985507246376,84.85,0.3333333333333332,0.5507246376811594
진양산업,00150439,003780,2022,D,82719954686.0,0.0843868399891836,0.3806878664711071,0.012355521263033,0.0875164500139372,0.1344339622641508,-0.3431736692554927,0.0263157894736842,45.18,0.1428571428571428,0.0526315789473684
성안,00132868,011300,2022,C,123872501880.0,0.0200995606628818,0.820655857443476,0.3060704644016027,-0.0886851207696135,-0.0107664551835946,3.469481257068795,0.0,31.45,0.3333333333333332,0.0
세우글로벌,00134176,013000,2022,D,49888720541.0,0.0571180782168618,0.0807823639150641,0.7599656548786696,-0.1542241624332211,-0.0107664551835946,0.3133897755944181,-0.0909090909090909,34.85,0.2857142857142857,0.0
한국주강,00159564,025890,2022,D,48045222224.0,0.033547167197717,0.3803336910339441,0.7891255867281843,0.1666593477205904,-0.0107664551835946,2.056560109848127,-0.0256410256410256,56.98,0.2,0.1794871794871795
이아이디,00480950,093230,2022,D,566212896315.0,-0.011261647571963,0.6789437627788201,0.0231451229622104,0.1736543649427644,-0.0107664551835946,1.059466890672337,0.1875,23.62,0.2,0.0
아시아나IDT,00458234,267850,2022,C,205577783538.0,0.0376590533848661,0.221943047005204,0.1844251529737494,0.0366275928233516,-0.0107664551835946,-1.7793815749305997,0.035799522673031,76.22,0.3333333333333332,0.035799522673031
리더스 기술투자,00110750,019570,2022,D,48623904940.0,0.1701883157103753,0.3143888700807418,0.7797340469422199,-2.8464014874634422,-0.0107664551835946,0.4755428266382026,0.8571428571428571,18.75,0.2,0.0
아난티,00161781,025980,2022,C,1734786833894.0,0.0248100597439915,0.705649940448994,0.0028681151279154,0.3243500803916,-0.0107664551835946,0.5981487463600574,-0.1539888682745825,32.11,0.2857142857142857,0.0259740259740259
상상인,00306162,038540,2022,D,6302067305088.0,0.0099285152309439,0.8652608302389206,0.008807176272489,0.2557964091803056,0.5344827586206896,-1.1638274207452552,0.087431693989071,31.93,0.1428571428571428,0.0382513661202185
씨젠,00788773,096530,2022,C,1390777557476.0,0.2293744762346763,0.1729238305257526,0.017571786633767,-0.6060162841182484,0.5675675675675675,-2.055320250657344,-0.0531496062992126,30.87,0.0476190476190476,0.0383858267716535
덕산네오룩스,01061558,213420,2022,D,361537915718.0,0.135375564332721,0.1139748704009814,0.1048678783847743,-0.0830940856200948,-0.0107664551835946,-0.257865988467469,0.0163265306122449,55.06,0.0714285714285714,0.0285714285714285
로보스타,00536523,090360,2022,C,13940000000.0,0.0503133770444763,3.3383439759684364,0.0707793532281205,0.0054118516383564,-0.0107664551835946,-0.0910178359189048,-0.0555555555555555,33.43,0.1111111111111111,0.0
기아,00106641,000270,2021,A+,66849997000000.0,0.1100923011260568,0.4777478299662451,4.23561724318402e-08,0.1530762642650837,-0.067193675889328,0.712007965239973,0.0021689529872397,35.62,0.5555555555555556,0.0264499591560801
S-Oil,00138279,010950,2021,A+,18693235000000.0,0.0790213678905764,0.6261726769069131,5.7972844186680365e-09,0.3872075717674368,0.0487482791177438,1.621823516256483,-0.0223097112860892,63.45,0.0983606557377049,0.0459317585301837
풀무원,00155355,017810,2021,A+,1969372521092.0,0.0601629007503883,0.7005183365466245,0.0521998242297997,0.0824552124819665,-0.4531647441847283,-0.3291707341501908,-0.0044247787610619,54.38,0.32,0.0398230088495575
케이티,00190321,030200,2021,A+,37159341000000.0,0.1496752593109764,0.5541589125598325,9.277163984151388e-08,0.0394143225531523,-0.4939759036144577,0.5071519517430908,-0.0441656326117928,11.68,0.7272727272727273,0.0308837722321797
SK,00181712,034730,2021,A+,165368363000000.0,0.0369639929252973,0.6035961787926751,7.668873156832301e-08,0.168562574495014,-7.574561403508771,0.9946937045243924,0.0888099467140319,29.55,0.0520833333333333,0.1483126110124334
NAVER,00266961,035420,2021,A+,33691006757040.0,0.0409576875748201,0.2868311557874627,0.027667690490704,0.2219921778708357,-10.8,0.2317724748514751,0.1286874732791791,11.56,0.6666666666666665,0.0324925181701581
포스코인터내셔널,00124504,047050,2021,A+,10770734147000.0,-0.0473215676892335,0.6739182417775816,0.0001104259760539,0.3675079713567512,-0.321167883211679,0.3305320585743126,-0.0055379746835443,63.4,0.5,0.0284810126582278
SK이노베이션,00631518,096770,2021,A+,49544942070000.0,-0.0100006353484066,0.6039818487166918,0.0007347294932864,0.2625950588757884,0.5442510411892473,4.370250609012891,0.549889135254989,33.41,0.0746268656716417,0.0502586844050258
CJ대한통운,00113410,000120,2021,A,8993928516384.0,0.0382639548191964,0.5534367510686228,0.1325311251028524,0.049589378078959,-0.0107664551835946,0.1542366069789297,-0.0502463054187192,40.16,0.5714285714285714,0.1497536945812808
두산,00117212,000150,2021,A,25945825422089.0,0.027843804783137,0.6758585026520282,0.2922147008555476,0.1362666295229316,-0.8078851533641459,2.426561643463747,-0.5795918367346938,47.24,0.5714285714285714,0.023469387755102
DL,00109693,000210,2021,A,8180715293855.0,0.0367667288097572,0.463772240883249,0.0699560868547619,0.3360329210645128,-0.6672240802675585,0.9381314837436387,0.0256410256410256,23.11,0.2727272727272727,0.2564102564102564
일동홀딩스,00146083,000230,2021,A,920762518312.0,-0.0331735853822514,0.8008828826274231,0.1618026381646408,0.0583093507528022,-1.4999999999999998,0.839075742586991,0.1047619047619047,47.36,0.2307692307692308,0.0571428571428571
한국앤컴퍼니,00160047,000240,2021,A,4081229754648.0,0.008846871328888,0.0847196979981886,0.003560462627582,0.1496150522327034,0.0636898580823814,0.2452250737261266,0.9456106870229009,72.43,0.5714285714285714,0.0372137404580152
노루홀딩스,00113508,000320,2021,A,1055537182156.0,0.0240628437267558,0.4471657299451173,0.0197427587500372,0.1122120594869688,0.8859768550034037,-0.6332507130879752,0.1071428571428571,46.42,0.2222222222222222,0.0178571428571428
동아쏘시오홀딩스,00116824,000640,2021,A,1691388335986.0,0.077502740381961,0.417614185092646,0.0669402812885054,0.111830696921395,0.7602827763496144,-1.574414106751664,-0.7444444444444445,28.45,0.3076923076923077,0.0
SK하이닉스,00164779,000660,2021,A,96346525000000.0,0.2054837784756637,0.3545064754540966,4.979071118548385e-08,0.2580917178258828,-0.5272727272727273,0.5351041261444276,0.0373983739837398,20.07,0.6666666666666665,0.0026215364194458
현대건설,00164478,000720,2021,A,19637264000000.0,0.051402323663826,0.5198266418376817,3.6577396932688794e-08,0.0605946660641196,-2.295180722891566,0.5368533698005271,-0.0089092222489766,34.92,0.0571428571428571,0.5097519865157717
한화,00160588,000880,2021,A,203463699000000.0,0.035525359243567,0.8919677067308208,1.8215278785430912e-08,0.0361423178548729,-0.1309192200557102,0.3712526278939478,-0.0298281092012133,38.14,0.05,0.0748230535894843
DB하이텍,00160843,000990,2021,A,1549937895854.0,0.2536418496777187,0.2863909521764561,0.0124260526879937,0.2294940276330669,-0.4846029173419773,0.5013429327958637,0.0171026156941649,12.42,0.081081081081081,0.0251509054325955
CJ,00148540,001040,2021,A,41955995804000.0,0.0799216098615472,0.6076000628632344,0.0001606907688115,0.072060134947082,-1.7580071174377223,0.6051059130560094,0.1016949152542373,47.07,0.5714285714285714,0.1016949152542373
LX인터내셔널,00120076,001120,2021,A,6746889021744.0,0.026025284461343,0.6466157460776347,0.1111097649787967,0.3238480014226078,0.7953389830508475,0.3795218719966219,-0.0725806451612903,26.16,0.16,0.0134408602150537
대한전선,00113207,001440,2021,A,1420870615000.0,-0.0135933587450536,0.7270963415623878,6.179019333157227e-06,0.2006637079929951,-0.0107664551835946,1.2206065152747752,0.0453001132502831,54.94,0.2142857142857142,0.0192525481313703
대상,00121941,001680,2021,A,2870530105668.0,0.0204360853788532,0.565507940719974,0.0389383483842574,0.1028212171532631,-0.008,-0.034812906386241,0.119779353821907,44.74,0.5714285714285714,0.4602048857368006
SK네트웍스,00131780,001740,2021,A,9410916000000.0,0.0490346529498297,0.7461463900007184,0.0038680751355128,0.0355989304909903,-1.8148148148148149,-0.0018295016474849,0.5244755244755245,40.43,0.625,0.0464081373172282
오리온홀딩스,00117577,001800,2021,A,4961788340261.0,0.0899869829402101,0.2198686002101037,0.0864969811734098,0.0557219359272007,0.1584415584415584,-0.0133011843002348,0.1666666666666666,63.84,0.6,0.0833333333333333
한진,00163512,002320,2021,A,3877620716229.0,0.050559701566341,0.6456664451439201,0.1009072799240977,0.1151874764479497,-21.06764168190128,0.9498942534279448,0.0335795836131632,27.45,0.2083333333333333,0.0920080591000671
한독,00161046,002390,2021,A,841561831887.0,0.0442381539732174,0.5437098065070508,0.0963585003720659,0.0271021574084749,0.8953488372093023,-7.834950208660595,-0.0093360995850622,43.39,0.1578947368421052,0.0435684647302904
아모레퍼시픽그룹,00154462,002790,2021,A,8038142932125.0,0.0948717525420262,0.1943879534163652,0.0875123630782509,0.0743505273828142,-9.072961373390555,0.9271733843895597,-0.0217391304347826,61.95,0.3076923076923077,0.0108695652173913
TYM,00117230,002900,2021,A,707428247565.0,0.0516698934398169,0.647736776592169,0.023051109932533,0.1523016602094638,-1.8013926825982038,0.8267396551433231,0.0551053484602917,35.44,0.3,0.1345218800648298
삼양식품,00126955,003230,2021,A,753080320659.0,0.0774917439336788,0.4745693930579128,0.0080620871684538,-0.0100872141831548,0.3308270676691729,-0.2575105716712969,0.0339539978094194,46.11,0.1538461538461538,0.0377875136911281
쌍용씨앤이,00138224,003410,2021,A,3564764921137.0,0.1069277549585017,0.5356018864256611,0.1025365975971329,0.1147221305658133,-0.3501683501683502,0.1375486399883118,0.0449339207048458,77.97,0.5714285714285714,0.0986784140969163
대한항공,00113526,003490,2021,A,26671903184202.0,0.1317564629905558,0.7425872046669093,0.0103473780905319,0.1559632997346453,-0.0107664551835946,2.109810930590727,-0.5161290322580645,31.13,0.1046511627906976,0.1412051125989044
LG,00120021,003550,2021,A,25669796000000.0,0.0397169108784503,0.1452904027753083,6.2209687992845755e-09,0.2420086863847698,-0.7137142857142856,0.3127936812652526,0.0053763440860215,46.06,0.1538461538461538,0.0161290322580645
롯데정밀화학,00157681,004000,2021,A,2723453687435.0,0.1132832892122985,0.1927052387824112,0.0074838466763854,0.2902091971605621,-0.92,0.6525187489636465,0.0180790960451977,31.13,0.2222222222222222,0.0440677966101694
현대제철,00145880,004020,2021,A,37042298365641.0,0.0540704643286067,0.5070391156732963,0.0368373337666783,0.2112271037131464,-2.3927978044800478,1.2344748578228293,-0.0165413533834586,35.97,0.5555555555555556,0.6165413533834586
한솔홀딩스,00171636,004150,2021,A,653696785000.0,0.0173016775659987,0.1597567701055773,0.0248213504675566,0.1309392546762968,0.6952789699570816,-0.4620863808557398,0.0697674418604651,30.28,0.2727272727272727,0.0232558139534883
신세계,00136378,004170,2021,A,13644510517083.0,0.0809472492330287,0.5776725613079795,0.031380904624385,0.2449413812645162,2.4823284823284824,1.2289045914120158,-0.0585305105853051,28.57,0.5714285714285714,0.0037359900373599
현대비앤지스틸,00125743,004560,2021,A,768751882611.0,0.0239817209557701,0.352544393946076,0.022311683298575,0.2050488125820046,-1.963302752293577,0.6796063073603393,0.055441478439425,46.1,0.2727272727272727,0.0143737166324435
한솔테크닉스,00157399,004710,2021,A,788670352792.0,-0.0712948688091859,0.6471577112505063,0.0458967955608527,0.1983930476033447,-0.0107664551835946,4.85921826865982,-0.0407166123778501,22.42,0.1666666666666666,0.0521172638436482
효성,00117188,004800,2021,A,5255421959967.0,-0.0135653210813633,0.431097584021441,0.0128895521181757,0.2658958766647042,-0.0281205468121355,0.8299483074598294,0.061377245508982,55.11,0.1224489795918367,0.0718562874251497
롯데지주,00120562,004990,2021,A,19921883103681.0,0.0301409860101553,0.5166472530085382,0.0410329785952291,0.0844560473001257,2.0373563218390807,5.173586569401733,0.2176165803108808,42.6,0.131578947368421,0.0259067357512953
빙그레,00124726,005180,2021,A,760245280571.0,0.0730045707594717,0.266189747937673,0.085065227359817,0.1641100450600216,-0.3439291256013661,5.026707999251997,0.0093283582089552,40.89,0.125,0.3414179104477612
롯데칠성음료,00120571,005300,2021,A,3596830123178.0,0.0892732102958728,0.5982418823124144,0.0292920378202098,0.0990066779283113,-0.387962738196383,1.131007231922731,0.0862908837856645,62.8,0.119047619047619,0.2971468336812804
현대자동차,00164742,005380,2021,A,233946415000000.0,-0.0050285703245335,0.6468602051456954,2.499284291233956e-08,0.1157465567779564,-1.0950570342205324,0.7370136698476625,0.0066405490261454,29.38,0.5454545454545454,0.0830763246367147
