,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 43 기,2022.12.31 현재,"143,107,268,780",제 42 기,2021.12.31 현재,"215,834,715,053",제 41 기,2020.12.31 현재,"196,341,096,768",1,KRW
1,재무상태표,비유동자산,제 43 기,2022.12.31 현재,"1,922,606,079,538",제 42 기,2021.12.31 현재,"1,842,442,984,278",제 41 기,2020.12.31 현재,"1,782,599,484,811",3,KRW
2,재무상태표,자산총계,제 43 기,2022.12.31 현재,"2,065,713,348,318",제 42 기,2021.12.31 현재,"2,058,277,699,331",제 41 기,2020.12.31 현재,"1,978,940,581,579",5,KRW
3,재무상태표,유동부채,제 43 기,2022.12.31 현재,"789,174,011,639",제 42 기,2021.12.31 현재,"311,857,004,179",제 41 기,2020.12.31 현재,"381,118,477,153",7,KRW
4,재무상태표,비유동부채,제 43 기,2022.12.31 현재,"459,731,006,552",제 42 기,2021.12.31 현재,"945,251,416,865",제 41 기,2020.12.31 현재,"967,555,804,881",9,KRW
5,재무상태표,부채총계,제 43 기,2022.12.31 현재,"1,248,905,018,191",제 42 기,2021.12.31 현재,"1,257,108,421,044",제 41 기,2020.12.31 현재,"1,348,674,282,034",11,KRW
6,재무상태표,자본금,제 43 기,2022.12.31 현재,"30,199,852,500",제 42 기,2021.12.31 현재,"29,629,465,500",제 41 기,2020.12.31 현재,"29,070,222,000",13,KRW
7,재무상태표,이익잉여금,제 43 기,2022.12.31 현재,"439,799,508,125",제 42 기,2021.12.31 현재,"426,588,828,183",제 41 기,2020.12.31 현재,"389,120,836,487",17,KRW
8,재무상태표,자본총계,제 43 기,2022.12.31 현재,"816,808,330,127",제 42 기,2021.12.31 현재,"801,169,278,287",제 41 기,2020.12.31 현재,"630,266,299,545",21,KRW
9,손익계산서,매출액,제 43 기,2022.01.01 ~ 2022.12.31,"135,281,001,825",제 42 기,2021.01.01 ~ 2021.12.31,"96,732,675,316",제 41 기,2020.01.01 ~ 2020.12.31,"84,757,128,523",23,KRW
10,손익계산서,영업이익,제 43 기,2022.01.01 ~ 2022.12.31,"19,185,280,991",제 42 기,2021.01.01 ~ 2021.12.31,"-5,333,099,753",제 41 기,2020.01.01 ~ 2020.12.31,"-22,674,450,439",25,KRW
