,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 36 기,2022.12.31 현재,"550,449,970,337",제 35 기,2021.12.31 현재,"729,650,947,465",제 34 기,2020.12.31 현재,"648,230,665,135",1,KRW
1,재무상태표,비유동자산,제 36 기,2022.12.31 현재,"739,421,984,909",제 35 기,2021.12.31 현재,"783,403,715,071",제 34 기,2020.12.31 현재,"681,927,290,509",3,KRW
2,재무상태표,자산총계,제 36 기,2022.12.31 현재,"1,289,871,955,246",제 35 기,2021.12.31 현재,"1,513,054,662,536",제 34 기,2020.12.31 현재,"1,330,157,955,644",5,KRW
3,재무상태표,유동부채,제 36 기,2022.12.31 현재,"305,104,421,601",제 35 기,2021.12.31 현재,"458,843,569,301",제 34 기,2020.12.31 현재,"503,499,611,243",7,KRW
4,재무상태표,비유동부채,제 36 기,2022.12.31 현재,"209,198,169,698",제 35 기,2021.12.31 현재,"202,137,550,614",제 34 기,2020.12.31 현재,"35,894,957,347",9,KRW
5,재무상태표,부채총계,제 36 기,2022.12.31 현재,"514,302,591,299",제 35 기,2021.12.31 현재,"660,981,119,915",제 34 기,2020.12.31 현재,"539,394,568,590",11,KRW
6,재무상태표,자본금,제 36 기,2022.12.31 현재,"29,152,700,000",제 35 기,2021.12.31 현재,"29,152,700,000",제 34 기,2020.12.31 현재,"29,152,700,000",13,KRW
7,재무상태표,이익잉여금,제 36 기,2022.12.31 현재,"390,615,315,941",제 35 기,2021.12.31 현재,"416,003,788,376",제 34 기,2020.12.31 현재,"376,734,401,586",17,KRW
8,재무상태표,자본총계,제 36 기,2022.12.31 현재,"775,569,363,947",제 35 기,2021.12.31 현재,"852,073,542,621",제 34 기,2020.12.31 현재,"790,763,387,054",21,KRW
9,손익계산서,매출액,제 36 기,2022.01.01 ~ 2022.12.31,"1,109,427,463,605",제 35 기,2021.01.01 ~ 2021.12.31,"1,301,040,816,362",제 34 기,2020.01.01 ~ 2020.12.31,"1,153,051,365,589",23,KRW
10,손익계산서,영업이익,제 36 기,2022.01.01 ~ 2022.12.31,"-33,437,894,990",제 35 기,2021.01.01 ~ 2021.12.31,"63,212,273,964",제 34 기,2020.01.01 ~ 2020.12.31,"59,655,030,864",25,KRW
11,손익계산서,법인세차감전 순이익,제 36 기,2022.01.01 ~ 2022.12.31,"-30,777,676,427",제 35 기,2021.01.01 ~ 2021.12.31,"75,827,384,334",제 34 기,2020.01.01 ~ 2020.12.31,"35,713,024,458",27,KRW
12,손익계산서,당기순이익,제 36 기,2022.01.01 ~ 2022.12.31,"-54,325,725,131",제 35 기,2021.01.01 ~ 2021.12.31,"61,502,200,763",제 34 기,2020.01.01 ~ 2020.12.31,"29,027,319,922",29,KRW
13,손익계산서,당기순이익(손실),제 36 기,2022.01.01 ~ 2022.12.31,"-54,325,725,131",제 35 기,2021.01.01 ~ 2021.12.31,"61,502,200,763",제 34 기,2020.01.01 ~ 2020.12.31,"29,027,319,922",61,KRW
14,재무상태표,유동자산,제 36 기,2022.12.31 현재,"392,705,501,816",제 35 기,2021.12.31 현재,"475,438,498,115",제 34 기,2020.12.31 현재,"503,293,056,195",2,KRW
15,재무상태표,비유동자산,제 36 기,2022.12.31 현재,"564,255,401,149",제 35 기,2021.12.31 현재,"541,449,170,606",제 34 기,2020.12.31 현재,"503,016,276,613",4,KRW
16,재무상태표,자산총계,제 36 기,2022.12.31 현재,"956,960,902,965",제 35 기,2021.12.31 현재,"1,016,887,668,721",제 34 기,2020.12.31 현재,"1,006,309,332,808",6,KRW
17,재무상태표,유동부채,제 36 기,2022.12.31 현재,"180,599,264,547",제 35 기,2021.12.31 현재,"240,299,971,779",제 34 기,2020.12.31 현재,"259,356,869,772",8,KRW
18,재무상태표,비유동부채,제 36 기,2022.12.31 현재,"9,507,545,934",제 35 기,2021.12.31 현재,"10,393,633,736",제 34 기,2020.12.31 현재,"8,053,887,326",10,KRW
19,재무상태표,부채총계,제 36 기,2022.12.31 현재,"190,106,810,481",제 35 기,2021.12.31 현재,"250,693,605,515",제 34 기,2020.12.31 현재,"267,410,757,098",12,KRW
20,재무상태표,자본금,제 36 기,2022.12.31 현재,"29,152,700,000",제 35 기,2021.12.31 현재,"29,152,700,000",제 34 기,2020.12.31 현재,"29,152,700,000",15,KRW
21,재무상태표,이익잉여금,제 36 기,2022.12.31 현재,"410,735,642,664",제 35 기,2021.12.31 현재,"410,111,605,739",제 34 기,2020.12.31 현재,"376,037,528,697",19,KRW
22,재무상태표,자본총계,제 36 기,2022.12.31 현재,"766,854,092,484",제 35 기,2021.12.31 현재,"766,194,063,206",제 34 기,2020.12.31 현재,"738,898,575,710",22,KRW
23,손익계산서,매출액,제 36 기,2022.01.01 ~ 2022.12.31,"941,191,252,347",제 35 기,2021.01.01 ~ 2021.12.31,"1,109,723,372,670",제 34 기,2020.01.01 ~ 2020.12.31,"993,090,756,160",24,KRW
24,손익계산서,영업이익,제 36 기,2022.01.01 ~ 2022.12.31,"10,663,557,526",제 35 기,2021.01.01 ~ 2021.12.31,"43,836,579,753",제 34 기,2020.01.01 ~ 2020.12.31,"28,260,906,323",26,KRW
25,손익계산서,법인세차감전 순이익,제 36 기,2022.01.01 ~ 2022.12.31,"34,630,040,669",제 35 기,2021.01.01 ~ 2021.12.31,"59,057,570,571",제 34 기,2020.01.01 ~ 2020.12.31,"37,995,735,533",28,KRW
26,손익계산서,당기순이익,제 36 기,2022.01.01 ~ 2022.12.31,"24,912,722,525",제 35 기,2021.01.01 ~ 2021.12.31,"44,458,380,181",제 34 기,2020.01.01 ~ 2020.12.31,"29,338,281,639",30,KRW
27,손익계산서,당기순이익(손실),제 36 기,2022.01.01 ~ 2022.12.31,"24,912,722,525",제 35 기,2021.01.01 ~ 2021.12.31,"44,458,380,181",제 34 기,2020.01.01 ~ 2020.12.31,"29,338,281,639",62,KRW
