,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 33 기,2022.06.30 현재,"300,912,871,770",제 32 기,2021.06.30 현재,"263,446,625,122",제 31 기,2020.06.30 현재,"249,177,282,038",1,KRW
1,재무상태표,비유동자산,제 33 기,2022.06.30 현재,"327,918,972,537",제 32 기,2021.06.30 현재,"358,705,388,756",제 31 기,2020.06.30 현재,"363,626,096,018",3,KRW
2,재무상태표,자산총계,제 33 기,2022.06.30 현재,"628,831,844,307",제 32 기,2021.06.30 현재,"622,152,013,878",제 31 기,2020.06.30 현재,"612,803,378,056",5,KRW
3,재무상태표,유동부채,제 33 기,2022.06.30 현재,"50,087,988,802",제 32 기,2021.06.30 현재,"43,707,443,934",제 31 기,2020.06.30 현재,"71,204,411,886",7,KRW
4,재무상태표,비유동부채,제 33 기,2022.06.30 현재,"27,559,419,744",제 32 기,2021.06.30 현재,"27,068,768,918",제 31 기,2020.06.30 현재,"23,636,728,113",9,KRW
5,재무상태표,부채총계,제 33 기,2022.06.30 현재,"77,647,408,546",제 32 기,2021.06.30 현재,"70,776,212,852",제 31 기,2020.06.30 현재,"94,841,139,999",11,KRW
6,재무상태표,자본금,제 33 기,2022.06.30 현재,"5,000,000,000",제 32 기,2021.06.30 현재,"5,000,000,000",제 31 기,2020.06.30 현재,"5,000,000,000",13,KRW
7,재무상태표,이익잉여금,제 33 기,2022.06.30 현재,"419,629,657,654",제 32 기,2021.06.30 현재,"430,192,800,267",제 31 기,2020.06.30 현재,"405,531,592,251",17,KRW
8,재무상태표,자본총계,제 33 기,2022.06.30 현재,"551,184,435,761",제 32 기,2021.06.30 현재,"551,375,801,026",제 31 기,2020.06.30 현재,"517,962,238,057",21,KRW
9,손익계산서,매출액,제 33 기,2021.07.01 ~ 2022.06.30,"115,215,348,076",제 32 기,2020.07.01 ~ 2021.06.30,"142,473,811,849",제 31 기,2019.07.01 ~ 2020.06.30,"156,860,127,660",23,KRW
10,손익계산서,영업이익,제 33 기,2021.07.01 ~ 2022.06.30,"-10,941,609,997",제 32 기,2020.07.01 ~ 2021.06.30,"150,710,685",제 31 기,2019.07.01 ~ 2020.06.30,"-8,519,247,879",25,KRW
11,손익계산서,법인세차감전 순이익,제 33 기,2021.07.01 ~ 2022.06.30,"-24,319,204,148",제 32 기,2020.07.01 ~ 2021.06.30,"26,747,588,406",제 31 기,2019.07.01 ~ 2020.06.30,"6,294,037,315",27,KRW
12,손익계산서,당기순이익,제 33 기,2021.07.01 ~ 2022.06.30,"-27,859,580,279",제 32 기,2020.07.01 ~ 2021.06.30,"24,591,307,198",제 31 기,2019.07.01 ~ 2020.06.30,"4,597,043,480",29,KRW
13,손익계산서,당기순이익(손실),제 33 기,2021.07.01 ~ 2022.06.30,"-27,859,580,279",제 32 기,2020.07.01 ~ 2021.06.30,"24,591,307,198",제 31 기,2019.07.01 ~ 2020.06.30,"4,597,043,480",61,KRW
14,재무상태표,유동자산,제 33 기,2022.06.30 현재,"185,209,221,929",제 32 기,2021.06.30 현재,"174,086,873,769",제 31 기,2020.06.30 현재,"163,498,829,626",2,KRW
15,재무상태표,비유동자산,제 33 기,2022.06.30 현재,"112,900,622,016",제 32 기,2021.06.30 현재,"115,280,092,835",제 31 기,2020.06.30 현재,"115,387,138,127",4,KRW
16,재무상태표,자산총계,제 33 기,2022.06.30 현재,"298,109,843,945",제 32 기,2021.06.30 현재,"289,366,966,604",제 31 기,2020.06.30 현재,"278,885,967,753",6,KRW
17,재무상태표,유동부채,제 33 기,2022.06.30 현재,"15,747,673,925",제 32 기,2021.06.30 현재,"14,415,965,096",제 31 기,2020.06.30 현재,"16,166,963,824",8,KRW
18,재무상태표,비유동부채,제 33 기,2022.06.30 현재,"16,058,707,697",제 32 기,2021.06.30 현재,"17,310,396,042",제 31 기,2020.06.30 현재,"16,436,891,566",10,KRW
19,재무상태표,부채총계,제 33 기,2022.06.30 현재,"31,806,381,622",제 32 기,2021.06.30 현재,"31,726,361,138",제 31 기,2020.06.30 현재,"32,603,855,390",12,KRW
20,재무상태표,자본금,제 33 기,2022.06.30 현재,"5,000,000,000",제 32 기,2021.06.30 현재,"5,000,000,000",제 31 기,2020.06.30 현재,"5,000,000,000",15,KRW
21,재무상태표,이익잉여금,제 33 기,2022.06.30 현재,"259,203,462,323",제 32 기,2021.06.30 현재,"250,540,605,466",제 31 기,2020.06.30 현재,"239,182,112,363",19,KRW
22,재무상태표,자본총계,제 33 기,2022.06.30 현재,"266,303,462,323",제 32 기,2021.06.30 현재,"257,640,605,466",제 31 기,2020.06.30 현재,"246,282,112,363",22,KRW
23,손익계산서,매출액,제 33 기,2021.07.01 ~ 2022.06.30,"55,615,777,398",제 32 기,2020.07.01 ~ 2021.06.30,"58,380,395,755",제 31 기,2019.07.01 ~ 2020.06.30,"50,533,996,014",24,KRW
24,손익계산서,영업이익,제 33 기,2021.07.01 ~ 2022.06.30,"4,744,808,742",제 32 기,2020.07.01 ~ 2021.06.30,"7,618,717,467",제 31 기,2019.07.01 ~ 2020.06.30,"3,741,802,351",26,KRW
25,손익계산서,법인세차감전 순이익,제 33 기,2021.07.01 ~ 2022.06.30,"9,739,774,250",제 32 기,2020.07.01 ~ 2021.06.30,"11,110,558,458",제 31 기,2019.07.01 ~ 2020.06.30,"7,894,246,119",28,KRW
26,손익계산서,당기순이익,제 33 기,2021.07.01 ~ 2022.06.30,"7,926,238,594",제 32 기,2020.07.01 ~ 2021.06.30,"11,472,775,877",제 31 기,2019.07.01 ~ 2020.06.30,"7,087,220,224",30,KRW
27,손익계산서,당기순이익(손실),제 33 기,2021.07.01 ~ 2022.06.30,"7,926,238,594",제 32 기,2020.07.01 ~ 2021.06.30,"11,472,775,877",제 31 기,2019.07.01 ~ 2020.06.30,"7,087,220,224",62,KRW
