,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 47 기,2022.12.31 현재,"1,235,214,844,762",제 46 기,2021.12.31 현재,"1,111,409,837,552",제 45 기,2020.12.31 현재,"659,299,190,461",1,KRW
1,재무상태표,비유동자산,제 47 기,2022.12.31 현재,"596,086,956,791",제 46 기,2021.12.31 현재,"595,973,338,056",제 45 기,2020.12.31 현재,"559,760,101,722",3,KRW
2,재무상태표,자산총계,제 47 기,2022.12.31 현재,"1,831,301,801,553",제 46 기,2021.12.31 현재,"1,707,383,175,608",제 45 기,2020.12.31 현재,"1,219,059,292,183",5,KRW
3,재무상태표,유동부채,제 47 기,2022.12.31 현재,"977,251,924,327",제 46 기,2021.12.31 현재,"873,785,103,190",제 45 기,2020.12.31 현재,"461,319,251,973",7,KRW
4,재무상태표,비유동부채,제 47 기,2022.12.31 현재,"417,455,595,151",제 46 기,2021.12.31 현재,"470,767,768,463",제 45 기,2020.12.31 현재,"443,275,636,632",9,KRW
5,재무상태표,부채총계,제 47 기,2022.12.31 현재,"1,394,707,519,478",제 46 기,2021.12.31 현재,"1,344,552,871,653",제 45 기,2020.12.31 현재,"904,594,888,605",11,KRW
6,재무상태표,자본금,제 47 기,2022.12.31 현재,"66,144,830,000",제 46 기,2021.12.31 현재,"66,144,830,000",제 45 기,2020.12.31 현재,"66,144,830,000",13,KRW
7,재무상태표,이익잉여금,제 47 기,2022.12.31 현재,"575,527,682,561",제 46 기,2021.12.31 현재,"504,261,835,732",제 45 기,2020.12.31 현재,"474,640,763,421",17,KRW
8,재무상태표,자본총계,제 47 기,2022.12.31 현재,"436,594,282,075",제 46 기,2021.12.31 현재,"362,830,303,955",제 45 기,2020.12.31 현재,"314,464,403,578",21,KRW
9,손익계산서,매출액,제 47 기,2022.01.01 ~ 2022.12.31,"6,126,968,751,169",제 46 기,2021.01.01 ~ 2021.12.31,"3,782,497,523,034",제 45 기,2020.01.01 ~ 2020.12.31,"2,880,885,745,209",23,KRW
10,손익계산서,영업이익,제 47 기,2022.01.01 ~ 2022.12.31,"66,827,508,014",제 46 기,2021.01.01 ~ 2021.12.31,"35,069,901,698",제 45 기,2020.01.01 ~ 2020.12.31,"33,238,150,521",25,KRW
11,손익계산서,법인세차감전 순이익,제 47 기,2022.01.01 ~ 2022.12.31,"90,537,641,434",제 46 기,2021.01.01 ~ 2021.12.31,"56,220,688,847",제 45 기,2020.01.01 ~ 2020.12.31,"53,863,157,663",27,KRW
