,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 61 기,2022.12.31 현재,"215,628,821,883",제 60 기,2021.12.31 현재,"215,242,647,053",제 59 기,2020.12.31 현재,"190,739,911,961",1,KRW
1,재무상태표,비유동자산,제 61 기,2022.12.31 현재,"306,961,453,684",제 60 기,2021.12.31 현재,"284,974,156,144",제 59 기,2020.12.31 현재,"260,940,812,407",3,KRW
2,재무상태표,자산총계,제 61 기,2022.12.31 현재,"522,590,275,567",제 60 기,2021.12.31 현재,"500,216,803,197",제 59 기,2020.12.31 현재,"451,680,724,368",5,KRW
3,재무상태표,유동부채,제 61 기,2022.12.31 현재,"215,111,875,031",제 60 기,2021.12.31 현재,"193,006,274,356",제 59 기,2020.12.31 현재,"162,381,771,551",7,KRW
4,재무상태표,비유동부채,제 61 기,2022.12.31 현재,"40,161,581,868",제 60 기,2021.12.31 현재,"40,281,766,729",제 59 기,2020.12.31 현재,"32,463,241,010",9,KRW
5,재무상태표,부채총계,제 61 기,2022.12.31 현재,"255,273,456,899",제 60 기,2021.12.31 현재,"233,288,041,085",제 59 기,2020.12.31 현재,"194,845,012,561",11,KRW
6,재무상태표,자본금,제 61 기,2022.12.31 현재,"16,860,000,000",제 60 기,2021.12.31 현재,"16,860,000,000",제 59 기,2020.12.31 현재,"16,860,000,000",13,KRW
7,재무상태표,이익잉여금,제 61 기,2022.12.31 현재,"222,723,929,697",제 60 기,2021.12.31 현재,"223,654,671,410",제 59 기,2020.12.31 현재,"217,106,281,608",17,KRW
8,재무상태표,자본총계,제 61 기,2022.12.31 현재,"267,316,818,668",제 60 기,2021.12.31 현재,"266,928,762,112",제 59 기,2020.12.31 현재,"256,835,711,807",21,KRW
9,손익계산서,매출액,제 61 기,2022.01.01 ~ 2022.12.31,"555,824,251,958",제 60 기,2021.01.01 ~ 2021.12.31,"577,392,660,234",제 59 기,2020.01.01 ~ 2020.12.31,"574,922,988,733",23,KRW
10,손익계산서,영업이익,제 61 기,2022.01.01 ~ 2022.12.31,"11,939,896,822",제 60 기,2021.01.01 ~ 2021.12.31,"19,985,474,247",제 59 기,2020.01.01 ~ 2020.12.31,"24,010,625,909",25,KRW
11,손익계산서,법인세차감전 순이익,제 61 기,2022.01.01 ~ 2022.12.31,"2,914,383,294",제 60 기,2021.01.01 ~ 2021.12.31,"21,968,181,188",제 59 기,2020.01.01 ~ 2020.12.31,"23,713,410,173",27,KRW
12,손익계산서,당기순이익,제 61 기,2022.01.01 ~ 2022.12.31,"1,577,978,719",제 60 기,2021.01.01 ~ 2021.12.31,"15,012,948,875",제 59 기,2020.01.01 ~ 2020.12.31,"17,838,645,777",29,KRW
13,손익계산서,당기순이익(손실),제 61 기,2022.01.01 ~ 2022.12.31,"1,577,978,719",제 60 기,2021.01.01 ~ 2021.12.31,"15,012,948,875",제 59 기,2020.01.01 ~ 2020.12.31,"17,838,645,777",61,KRW
14,재무상태표,유동자산,제 61 기,2022.12.31 현재,"202,020,343,390",제 60 기,2021.12.31 현재,"202,443,771,396",제 59 기,2020.12.31 현재,"181,277,025,807",2,KRW
15,재무상태표,비유동자산,제 61 기,2022.12.31 현재,"293,780,290,443",제 60 기,2021.12.31 현재,"269,849,773,143",제 59 기,2020.12.31 현재,"252,793,162,630",4,KRW
16,재무상태표,자산총계,제 61 기,2022.12.31 현재,"495,800,633,833",제 60 기,2021.12.31 현재,"472,293,544,539",제 59 기,2020.12.31 현재,"434,070,188,437",6,KRW
17,재무상태표,유동부채,제 61 기,2022.12.31 현재,"211,531,257,863",제 60 기,2021.12.31 현재,"190,910,358,163",제 59 기,2020.12.31 현재,"163,934,992,005",8,KRW
18,재무상태표,비유동부채,제 61 기,2022.12.31 현재,"7,895,253,861",제 60 기,2021.12.31 현재,"7,381,617,873",제 59 기,2020.12.31 현재,"7,372,566,543",10,KRW
19,재무상태표,부채총계,제 61 기,2022.12.31 현재,"219,426,511,724",제 60 기,2021.12.31 현재,"198,291,976,036",제 59 기,2020.12.31 현재,"171,307,558,548",12,KRW
20,재무상태표,자본금,제 61 기,2022.12.31 현재,"16,860,000,000",제 60 기,2021.12.31 현재,"16,860,000,000",제 59 기,2020.12.31 현재,"16,860,000,000",15,KRW
21,재무상태표,이익잉여금,제 61 기,2022.12.31 현재,"233,574,925,368",제 60 기,2021.12.31 현재,"232,235,101,362",제 59 기,2020.12.31 현재,"222,133,086,748",19,KRW
22,재무상태표,자본총계,제 61 기,2022.12.31 현재,"276,374,122,109",제 60 기,2021.12.31 현재,"274,001,568,503",제 59 기,2020.12.31 현재,"262,762,629,889",22,KRW
23,손익계산서,매출액,제 61 기,2022.01.01 ~ 2022.12.31,"550,919,165,204",제 60 기,2021.01.01 ~ 2021.12.31,"584,798,851,696",제 59 기,2020.01.01 ~ 2020.12.31,"609,393,390,568",24,KRW
24,손익계산서,영업이익,제 61 기,2022.01.01 ~ 2022.12.31,"10,121,945,687",제 60 기,2021.01.01 ~ 2021.12.31,"22,182,985,449",제 59 기,2020.01.01 ~ 2020.12.31,"27,430,258,692",26,KRW
25,손익계산서,법인세차감전 순이익,제 61 기,2022.01.01 ~ 2022.12.31,"5,248,703,563",제 60 기,2021.01.01 ~ 2021.12.31,"26,237,565,591",제 59 기,2020.01.01 ~ 2020.12.31,"27,880,168,536",28,KRW
26,손익계산서,당기순이익,제 61 기,2022.01.01 ~ 2022.12.31,"3,912,436,531",제 60 기,2021.01.01 ~ 2021.12.31,"18,559,637,398",제 59 기,2020.01.01 ~ 2020.12.31,"22,020,788,580",30,KRW
27,손익계산서,당기순이익(손실),제 61 기,2022.01.01 ~ 2022.12.31,"3,912,436,531",제 60 기,2021.01.01 ~ 2021.12.31,"18,559,637,398",제 59 기,2020.01.01 ~ 2020.12.31,"22,020,788,580",62,KRW
