,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 10 기,2022.12.31 현재,"502,838,961,350",제 9 기,2021.12.31 현재,"530,997,632,140",제 8 기,2020.12.31 현재,"462,243,164,751",1,KRW
1,재무상태표,비유동자산,제 10 기,2022.12.31 현재,"654,885,972,254",제 9 기,2021.12.31 현재,"584,987,895,113",제 8 기,2020.12.31 현재,"518,424,259,149",3,KRW
2,재무상태표,자산총계,제 10 기,2022.12.31 현재,"1,157,724,933,604",제 9 기,2021.12.31 현재,"1,115,985,527,253",제 8 기,2020.12.31 현재,"980,667,423,900",5,KRW
3,재무상태표,유동부채,제 10 기,2022.12.31 현재,"182,707,624,179",제 9 기,2021.12.31 현재,"275,535,583,079",제 8 기,2020.12.31 현재,"147,716,172,615",7,KRW
4,재무상태표,비유동부채,제 10 기,2022.12.31 현재,"284,906,306,588",제 9 기,2021.12.31 현재,"184,070,825,854",제 8 기,2020.12.31 현재,"190,854,429,685",9,KRW
5,재무상태표,부채총계,제 10 기,2022.12.31 현재,"467,613,930,767",제 9 기,2021.12.31 현재,"459,606,408,933",제 8 기,2020.12.31 현재,"338,570,602,300",11,KRW
6,재무상태표,자본금,제 10 기,2022.12.31 현재,"42,232,940,000",제 9 기,2021.12.31 현재,"42,231,625,000",제 8 기,2020.12.31 현재,"42,219,340,000",13,KRW
7,재무상태표,이익잉여금,제 10 기,2022.12.31 현재,"203,973,266,419",제 9 기,2021.12.31 현재,"180,386,933,147",제 8 기,2020.12.31 현재,"173,411,873,672",17,KRW
8,재무상태표,자본총계,제 10 기,2022.12.31 현재,"690,111,002,837",제 9 기,2021.12.31 현재,"656,379,118,320",제 8 기,2020.12.31 현재,"642,096,821,600",21,KRW
9,손익계산서,매출액,제 10 기,2022.01.01 ~ 2022.12.31,"635,392,682,732",제 9 기,2021.01.01 ~ 2021.12.31,"593,227,915,741",제 8 기,2020.01.01 ~ 2020.12.31,"586,728,126,970",23,KRW
10,손익계산서,영업이익,제 10 기,2022.01.01 ~ 2022.12.31,"16,672,741,081",제 9 기,2021.01.01 ~ 2021.12.31,"15,618,958,260",제 8 기,2020.01.01 ~ 2020.12.31,"33,994,186,444",25,KRW
11,손익계산서,법인세차감전 순이익,제 10 기,2022.01.01 ~ 2022.12.31,"17,516,003,132",제 9 기,2021.01.01 ~ 2021.12.31,"12,089,579,303",제 8 기,2020.01.01 ~ 2020.12.31,"33,287,815,104",27,KRW
12,손익계산서,당기순이익,제 10 기,2022.01.01 ~ 2022.12.31,"12,771,293,993",제 9 기,2021.01.01 ~ 2021.12.31,"12,816,148,950",제 8 기,2020.01.01 ~ 2020.12.31,"27,102,951,017",29,KRW
13,손익계산서,당기순이익(손실),제 10 기,2022.01.01 ~ 2022.12.31,"12,771,293,993",제 9 기,2021.01.01 ~ 2021.12.31,"12,816,148,950",제 8 기,2020.01.01 ~ 2020.12.31,"27,102,951,017",61,KRW
14,재무상태표,유동자산,제 10 기,2022.12.31 현재,"452,307,482,539",제 9 기,2021.12.31 현재,"523,143,069,956",제 8 기,2020.12.31 현재,"461,974,337,509",2,KRW
15,재무상태표,비유동자산,제 10 기,2022.12.31 현재,"682,835,603,327",제 9 기,2021.12.31 현재,"592,139,107,102",제 8 기,2020.12.31 현재,"522,939,249,544",4,KRW
16,재무상태표,자산총계,제 10 기,2022.12.31 현재,"1,135,143,085,866",제 9 기,2021.12.31 현재,"1,115,282,177,058",제 8 기,2020.12.31 현재,"984,913,587,053",6,KRW
17,재무상태표,유동부채,제 10 기,2022.12.31 현재,"178,432,421,098",제 9 기,2021.12.31 현재,"273,506,739,922",제 8 기,2020.12.31 현재,"147,633,297,448",8,KRW
18,재무상태표,비유동부채,제 10 기,2022.12.31 현재,"284,746,306,588",제 9 기,2021.12.31 현재,"181,976,035,726",제 8 기,2020.12.31 현재,"190,854,429,685",10,KRW
19,재무상태표,부채총계,제 10 기,2022.12.31 현재,"463,178,727,686",제 9 기,2021.12.31 현재,"455,482,775,648",제 8 기,2020.12.31 현재,"338,487,727,133",12,KRW
20,재무상태표,자본금,제 10 기,2022.12.31 현재,"42,232,940,000",제 9 기,2021.12.31 현재,"42,231,625,000",제 8 기,2020.12.31 현재,"42,219,340,000",15,KRW
21,재무상태표,이익잉여금,제 10 기,2022.12.31 현재,"201,701,984,289",제 9 기,2021.12.31 현재,"182,818,639,090",제 8 기,2020.12.31 현재,"176,723,057,070",19,KRW
22,재무상태표,자본총계,제 10 기,2022.12.31 현재,"671,964,358,180",제 9 기,2021.12.31 현재,"659,799,401,410",제 8 기,2020.12.31 현재,"646,425,859,920",22,KRW
23,손익계산서,매출액,제 10 기,2022.01.01 ~ 2022.12.31,"635,839,633,102",제 9 기,2021.01.01 ~ 2021.12.31,"590,123,656,392",제 8 기,2020.01.01 ~ 2020.12.31,"586,576,702,090",24,KRW
24,손익계산서,영업이익,제 10 기,2022.01.01 ~ 2022.12.31,"30,527,351,413",제 9 기,2021.01.01 ~ 2021.12.31,"15,492,239,339",제 8 기,2020.01.01 ~ 2020.12.31,"34,061,589,437",26,KRW
25,손익계산서,법인세차감전 순이익,제 10 기,2022.01.01 ~ 2022.12.31,"13,547,053,933",제 9 기,2021.01.01 ~ 2021.12.31,"11,340,967,326",제 8 기,2020.01.01 ~ 2020.12.31,"33,838,078,010",28,KRW
26,손익계산서,당기순이익,제 10 기,2022.01.01 ~ 2022.12.31,"9,019,750,289",제 9 기,2021.01.01 ~ 2021.12.31,"11,968,525,986",제 8 기,2020.01.01 ~ 2020.12.31,"27,653,213,923",30,KRW
27,손익계산서,당기순이익(손실),제 10 기,2022.01.01 ~ 2022.12.31,"9,019,750,289",제 9 기,2021.01.01 ~ 2021.12.31,"11,968,525,986",제 8 기,2020.01.01 ~ 2020.12.31,"27,653,213,923",62,KRW
